simulationID,dynamic,simulation,vrest,slope,pqif,seed,mean,std_pop,std_sample,num_zero_weights,num_non_zero_weights,frac_zero_weights
oscillations_2_0.5_23,oscillations,2,-12.3,10.68,0.5,23,0.0012717719246825945,0.5036585425744311,0.5036796421970948,28064,11936,0.70
oscillations_2_0.5_24,oscillations,2,-12.3,10.68,0.5,24,0.0004463068775205142,0.5019450637883511,0.5019660845837951,28060,11940,0.70
oscillations_2_0.5_25,oscillations,2,-12.3,10.68,0.5,25,0.0001674194500774346,0.4892797974630441,0.4893002964385842,28065,11935,0.70
oscillations_2_0.5_26,oscillations,2,-12.3,10.68,0.5,26,0.00020736311958459506,0.5081264086051981,0.5081477007508047,28067,11933,0.70
oscillations_2_0.5_27,oscillations,2,-12.3,10.68,0.5,27,0.001256702464933567,0.5116920718070023,0.5117134882377664,28053,11947,0.70
oscillations_2_0.5_28,oscillations,2,-12.3,10.68,0.5,28,-7.869591505886758e-05,0.502564445825933,0.5025854855113638,28056,11944,0.70
oscillations_2_0.5_29,oscillations,2,-12.3,10.68,0.5,29,-0.00028370555917483917,0.4912596620592686,0.4912802370875296,28061,11939,0.70
oscillations_2_0.5_30,oscillations,2,-12.3,10.68,0.5,30,-0.0019107185656081589,0.5040687004596017,0.504089810190141,28060,11940,0.70
oscillations_2_0.5_31,oscillations,2,-12.3,10.68,0.5,31,0.0004064500352001536,0.49185598824946125,0.49187659343110657,28064,11936,0.70
oscillations_2_0.5_32,oscillations,2,-12.3,10.68,0.5,32,0.0006938842480079209,0.48394143956775343,0.48396168604572765,28048,11952,0.70
oscillations_2_0.5_33,oscillations,2,-12.3,10.68,0.5,33,0.0008762113641879054,0.4902642826500928,0.49028481598968887,28061,11939,0.70
oscillations_2_0.5_34,oscillations,2,-12.3,10.68,0.5,34,0.0009475192853169188,0.5230666584277986,0.5230885711090854,28064,11936,0.70
oscillations_2_0.5_35,oscillations,2,-12.3,10.68,0.5,35,-0.0008929975968497077,0.5020011835739903,0.5020222031985603,28058,11942,0.70
oscillations_2_0.5_36,oscillations,2,-12.3,10.68,0.5,36,-0.0018914049711703622,0.5007798211553375,0.5008008054550871,28067,11933,0.70
oscillations_2_0.5_37,oscillations,2,-12.3,10.68,0.5,37,-0.00014419535684981924,0.5037538684604784,0.5037749597066289,28057,11943,0.70
oscillations_2_0.5_38,oscillations,2,-12.3,10.68,0.5,38,0.0012235326915313578,0.48806517183680037,0.48808562163765307,28066,11934,0.70
oscillations_2_0.5_39,oscillations,2,-12.3,10.68,0.5,39,9.944006784652341e-05,0.5060520605850204,0.5060732480522401,28057,11943,0.70
oscillations_2_0.5_40,oscillations,2,-12.3,10.68,0.5,40,-0.000607932599946313,0.48300376496762587,0.4830239891386791,28058,11942,0.70
oscillations_2_0.5_41,oscillations,2,-12.3,10.68,0.5,41,-7.012505796859823e-05,0.48033713889044566,0.4803572699496901,28069,11931,0.70
oscillations_2_0.5_42,oscillations,2,-12.3,10.68,0.5,42,0.0010361253085937458,0.5084030454440736,0.5084243420424888,28063,11937,0.70
oscillations_2_0.5_43,oscillations,2,-12.3,10.68,0.5,43,0.0005770061878021086,0.519686414738237,0.5197081912856176,28067,11933,0.70
oscillations_2_0.5_44,oscillations,2,-12.3,10.68,0.5,44,-0.0008198643331783116,0.46228590486313215,0.4623052550611215,28054,11946,0.70
oscillations_2_0.5_45,oscillations,2,-12.3,10.68,0.5,45,-0.000908202542199732,0.49689995230315476,0.49692075484653786,28056,11944,0.70
oscillations_2_0.5_46,oscillations,2,-12.3,10.68,0.5,46,0.00010806453989302906,0.5165659127135486,0.5165875331347242,28053,11947,0.70
oscillations_2_0.5_47,oscillations,2,-12.3,10.68,0.5,47,-0.0004474701241327243,0.49470997451063986,0.4947306801703543,28053,11947,0.70
oscillations_2_0.5_48,oscillations,2,-12.3,10.68,0.5,48,-0.0021726396755811337,0.49941638181975245,0.49943728796212383,28055,11945,0.70
oscillations_2_0.5_49,oscillations,2,-12.3,10.68,0.5,49,-0.001187319420023249,0.4999570946399609,0.4999780181618952,28052,11948,0.70
oscillations_2_0.75_0,oscillations,2,-12.3,10.68,0.75,0,0.0015649117994701025,0.5256911373750939,0.5257131563131913,28062,11938,0.70
oscillations_2_0.75_1,oscillations,2,-12.3,10.68,0.75,1,-1.8610107642466253e-05,0.5232524690409096,0.5232743876698454,28063,11937,0.70
oscillations_2_0.75_2,oscillations,2,-12.3,10.68,0.75,2,0.0031094699989373245,0.5063002637714478,0.5063214847310216,28070,11930,0.70
oscillations_2_0.75_3,oscillations,2,-12.3,10.68,0.75,3,0.0006443212121881952,0.5162197021500323,0.5162413243704925,28062,11938,0.70
oscillations_2_0.75_4,oscillations,2,-12.3,10.68,0.75,4,-0.0009805870825615724,0.5378352791181787,0.5378578180507865,28068,11932,0.70
oscillations_2_0.75_5,oscillations,2,-12.3,10.68,0.75,5,-0.0010661779958873404,0.519333063220979,0.5193548249617844,28067,11933,0.70
oscillations_2_0.75_6,oscillations,2,-12.3,10.68,0.75,6,-0.00031598092261284815,0.5225200474912668,0.5225419244427508,28057,11943,0.70
oscillations_2_0.75_7,oscillations,2,-12.3,10.68,0.75,7,-0.0022093078958244734,0.5083178643891095,0.5083391485036123,28058,11942,0.70
oscillations_2_0.75_8,oscillations,2,-12.3,10.68,0.75,8,-0.0012739149982933858,0.5141719455264434,0.5141934783675244,28060,11940,0.70
oscillations_2_0.75_9,oscillations,2,-12.3,10.68,0.75,9,0.00028608998909534947,0.5148273190154184,0.514848872081763,28056,11944,0.70
oscillations_2_0.75_10,oscillations,2,-12.3,10.68,0.75,10,-0.0015049510315468654,0.49440198355623444,0.4944226780575539,28054,11946,0.70
oscillations_2_0.75_11,oscillations,2,-12.3,10.68,0.75,11,0.000260805619615513,0.5280907596089696,0.5281128864713013,28066,11934,0.70
oscillations_2_0.75_12,oscillations,2,-12.3,10.68,0.75,12,0.00010846218022074553,0.5260739474024837,0.5260959657742587,28053,11947,0.70
oscillations_2_0.75_13,oscillations,2,-12.3,10.68,0.75,13,-0.001449412458480794,0.5041413440344457,0.5041624603444943,28062,11938,0.70
oscillations_2_0.75_14,oscillations,2,-12.3,10.68,0.75,14,0.0008958427907708753,0.5021462020561882,0.5021672207122346,28054,11946,0.70
oscillations_2_0.75_15,oscillations,2,-12.3,10.68,0.75,15,0.0006404865915261295,0.5142611912014661,0.5142827223698567,28057,11943,0.70
oscillations_2_0.75_16,oscillations,2,-12.3,10.68,0.75,16,0.0006146161924492128,0.5079146115042851,0.5079358805150566,28059,11941,0.70
oscillations_2_0.75_17,oscillations,2,-12.3,10.68,0.75,17,0.0005364060804589467,0.5163483295503779,0.5163699825531153,28076,11924,0.70
oscillations_2_0.75_18,oscillations,2,-12.3,10.68,0.75,18,0.0005623214609593242,0.5069230028380817,0.5069442285474111,28058,11942,0.70
oscillations_2_0.75_19,oscillations,2,-12.3,10.68,0.75,19,0.00012225022401304186,0.5162562515383675,0.5162778589989415,28053,11947,0.70
oscillations_2_0.75_20,oscillations,2,-12.3,10.68,0.75,20,-0.0006642223333863667,0.5171463022221683,0.51716794874704,28054,11946,0.70
oscillations_2_0.75_21,oscillations,2,-12.3,10.68,0.75,21,0.0004910371261007089,0.510475259013751,0.5104966298826199,28056,11944,0.70
oscillations_2_0.75_22,oscillations,2,-12.3,10.68,0.75,22,-0.0017209045473274619,0.5264231208862343,0.5264451778749473,28066,11934,0.70
oscillations_2_0.75_23,oscillations,2,-12.3,10.68,0.75,23,0.0006777836161046962,0.5194744905555526,0.5194962527511825,28064,11936,0.70
oscillations_2_0.75_24,oscillations,2,-12.3,10.68,0.75,24,0.0008184526765305048,0.5131516559757984,0.5131731460885023,28060,11940,0.70
oscillations_2_0.75_25,oscillations,2,-12.3,10.68,0.75,25,0.0007689688140502575,0.5043775052993842,0.5043986368118596,28065,11935,0.70
oscillations_2_0.75_26,oscillations,2,-12.3,10.68,0.75,26,-0.000274944902534902,0.5206553866458546,0.520677203796303,28067,11933,0.70
oscillations_2_0.75_27,oscillations,2,-12.3,10.68,0.75,27,0.00042897428428411013,0.5219487756748337,0.5219706213911004,28053,11947,0.70
oscillations_2_0.75_28,oscillations,2,-12.3,10.68,0.75,28,0.0005982945425442178,0.5134201129642146,0.5134416071183682,28056,11944,0.70
oscillations_2_0.75_29,oscillations,2,-12.3,10.68,0.75,29,0.00047096079967952597,0.5082840141058211,0.5083053021511514,28061,11939,0.70
oscillations_2_0.75_30,oscillations,2,-12.3,10.68,0.75,30,-0.002040224659767218,0.5130361603561182,0.5130576456320184,28060,11940,0.70
oscillations_2_0.75_31,oscillations,2,-12.3,10.68,0.75,31,0.0006740343413627921,0.5065584874934793,0.5065797086027026,28064,11936,0.70
oscillations_2_0.75_32,oscillations,2,-12.3,10.68,0.75,32,0.0014988337642803308,0.4921556804695468,0.4921762706036618,28048,11952,0.70
oscillations_2_0.75_33,oscillations,2,-12.3,10.68,0.75,33,0.000582955560649285,0.4932578967370403,0.4932785554557367,28061,11939,0.70
oscillations_2_0.75_34,oscillations,2,-12.3,10.68,0.75,34,0.0019156729249043547,0.5312271713770184,0.5312494259243303,28064,11936,0.70
oscillations_2_0.75_35,oscillations,2,-12.3,10.68,0.75,35,-0.0006085724786962123,0.5193807185544015,0.5194024658890097,28058,11942,0.70
oscillations_2_0.75_36,oscillations,2,-12.3,10.68,0.75,36,-0.0014888387926988882,0.5091751981722397,0.5091965342655329,28067,11933,0.70
oscillations_2_0.75_37,oscillations,2,-12.3,10.68,0.75,37,-0.00024182486986924352,0.5210191298280301,0.5210409439388575,28057,11943,0.70
oscillations_2_0.75_38,oscillations,2,-12.3,10.68,0.75,38,0.0016213767133150747,0.49744603050078295,0.4974668733571179,28066,11934,0.70
oscillations_2_0.75_39,oscillations,2,-12.3,10.68,0.75,39,-0.0016813241425128291,0.514286565449541,0.5143080976803046,28057,11943,0.70
oscillations_2_0.75_40,oscillations,2,-12.3,10.68,0.75,40,-0.001068734625982363,0.4945281118143566,0.4945488185289815,28058,11942,0.70
oscillations_2_0.75_41,oscillations,2,-12.3,10.68,0.75,41,-0.0001824197228799747,0.4902192954295847,0.4902398406526791,28069,11931,0.70
oscillations_2_0.75_42,oscillations,2,-12.3,10.68,0.75,42,0.0008918170584371771,0.5225580546610463,0.5225799442015172,28063,11937,0.70
oscillations_2_0.75_43,oscillations,2,-12.3,10.68,0.75,43,0.0004575798673123651,0.5337195889561126,0.5337419535390366,28067,11933,0.70
oscillations_2_0.75_44,oscillations,2,-12.3,10.68,0.75,44,0.0001534825821386378,0.48244268525914913,0.4824628791724398,28054,11946,0.70
oscillations_2_0.75_45,oscillations,2,-12.3,10.68,0.75,45,-0.000998050095602293,0.5013285785489124,0.5013495664951905,28056,11944,0.70
oscillations_2_0.75_46,oscillations,2,-12.3,10.68,0.75,46,0.0018599634282839461,0.538532192956432,0.5385547327573399,28053,11947,0.70
oscillations_2_0.75_47,oscillations,2,-12.3,10.68,0.75,47,-0.0008524557651573791,0.5101229907891309,0.510144341547361,28053,11947,0.70
oscillations_2_0.75_48,oscillations,2,-12.3,10.68,0.75,48,-0.0017361307672375832,0.5143989233071762,0.5144204566359132,28055,11945,0.70
oscillations_2_0.75_49,oscillations,2,-12.3,10.68,0.75,49,-0.0009182812528308567,0.5087233250016706,0.508744615395913,28052,11948,0.70
oscillations_2_1_0,oscillations,2,,10.74,1.0,0,-0.00048343265222458375,0.534344051796876,0.5343664331682988,28062,11938,0.70
oscillations_2_1_1,oscillations,2,,10.74,1.0,1,-0.00011458016615251254,0.5346229978029694,0.5346453927342937,28063,11937,0.70
oscillations_2_1_2,oscillations,2,,10.74,1.0,2,0.0029446100192881347,0.5207017871412414,0.520723611723146,28070,11930,0.70
oscillations_2_1_3,oscillations,2,,10.74,1.0,3,0.0015351658678171198,0.5321585248362494,0.5321808146653587,28062,11938,0.70
oscillations_2_1_4,oscillations,2,,10.74,1.0,4,-0.00098429440614627,0.5455126183449743,0.5455354790099752,28068,11932,0.70
oscillations_2_1_5,oscillations,2,,10.74,1.0,5,-0.00044268271346009077,0.5366488938558835,0.5366713811861897,28067,11933,0.70
oscillations_2_1_6,oscillations,2,,10.74,1.0,6,-0.00040270515967755677,0.5387838193584805,0.5388063772441217,28057,11943,0.70
oscillations_2_1_7,oscillations,2,,10.74,1.0,7,-0.0017585383867069065,0.5189416870246365,0.5189634159762644,28058,11942,0.70
oscillations_2_1_8,oscillations,2,,10.74,1.0,8,-0.0020934260598254586,0.5337467579267461,0.5337691105350826,28060,11940,0.70
oscillations_2_1_9,oscillations,2,,10.74,1.0,9,0.0005416927704594522,0.527171231519742,0.527193301359683,28056,11944,0.70
oscillations_2_1_10,oscillations,2,,10.74,1.0,10,-0.0014540968614984624,0.5018273975443225,0.5018484028559637,28054,11946,0.70
oscillations_2_1_11,oscillations,2,,10.74,1.0,11,0.0004935507838471481,0.5378857169493164,0.5379082542177549,28066,11934,0.70
oscillations_2_1_12,oscillations,2,,10.74,1.0,12,-0.00039455466216496346,0.5375435504137575,0.5375660488358835,28053,11947,0.70
oscillations_2_1_13,oscillations,2,,10.74,1.0,13,-0.0023842300061800614,0.5235517865064451,0.5235737158363467,28062,11938,0.70
oscillations_2_1_14,oscillations,2,,10.74,1.0,14,0.00029509482818224016,0.5224023858153453,0.5224242523474834,28054,11946,0.70
oscillations_2_1_15,oscillations,2,,10.74,1.0,15,-0.0005906275049880123,0.5278101091812039,0.5278322076178222,28057,11943,0.70
oscillations_2_1_16,oscillations,2,,10.74,1.0,16,0.0016581517570586812,0.5279248531320958,0.5279469600751399,28059,11941,0.70
oscillations_2_1_17,oscillations,2,,10.74,1.0,17,0.00019415068761367648,0.5281876997095218,0.5282098491947688,28076,11924,0.70
oscillations_2_1_18,oscillations,2,,10.74,1.0,18,-0.00043078443929906823,0.5238023886583315,0.5238243211356219,28058,11942,0.70
oscillations_2_1_19,oscillations,2,,10.74,1.0,19,-0.000405695610873164,0.5319784658250059,0.5320007313253118,28053,11947,0.70
oscillations_2_1_20,oscillations,2,,10.74,1.0,20,-2.2456369957121734e-05,0.5326674419785155,0.5326897381817013,28054,11946,0.70
oscillations_2_1_21,oscillations,2,,10.74,1.0,21,0.00133225650719803,0.5182744916940365,0.5182961890750644,28056,11944,0.70
oscillations_2_1_22,oscillations,2,,10.74,1.0,22,-0.0009204394717666124,0.5459977080676951,0.5460205852264032,28066,11934,0.70
oscillations_2_1_23,oscillations,2,,10.74,1.0,23,0.00172967450319365,0.5264765663810772,0.5264986219126585,28064,11936,0.70
oscillations_2_1_24,oscillations,2,,10.74,1.0,24,0.001307066814759481,0.5271413758657246,0.527163451849396,28060,11940,0.70
oscillations_2_1_25,oscillations,2,,10.74,1.0,25,-0.0012304540383558241,0.5189742669371091,0.5189960099987663,28065,11935,0.70
oscillations_2_1_26,oscillations,2,,10.74,1.0,26,9.446592278589986e-05,0.5356445466719816,0.5356669919168812,28067,11933,0.70
oscillations_2_1_27,oscillations,2,,10.74,1.0,27,0.0012292947129395966,0.5295334393525378,0.5295556025183675,28053,11947,0.70
oscillations_2_1_28,oscillations,2,,10.74,1.0,28,0.0009086457606185374,0.5309876108545755,0.5310098404659077,28056,11944,0.70
oscillations_2_1_29,oscillations,2,,10.74,1.0,29,-0.001170520289337418,0.5214301012612449,0.5214519398934352,28061,11939,0.70
oscillations_2_1_30,oscillations,2,,10.74,1.0,30,-0.0011952159711408781,0.5362648691243421,0.5362873271878452,28060,11940,0.70
oscillations_2_1_31,oscillations,2,,10.74,1.0,31,-0.0002365536887615167,0.5255463171483952,0.5255683337093127,28064,11936,0.70
oscillations_2_1_32,oscillations,2,,10.74,1.0,32,0.0010543606041989925,0.5026047287384513,0.5026257560255115,28048,11952,0.70
oscillations_2_1_33,oscillations,2,,10.74,1.0,33,-0.0007749340104368286,0.5066746813896024,0.5066959020325614,28061,11939,0.70
oscillations_2_1_34,oscillations,2,,10.74,1.0,34,0.001702015220292702,0.5438569860323623,0.5438797696768721,28064,11936,0.70
oscillations_2_1_35,oscillations,2,,10.74,1.0,35,-0.0012432086095720285,0.5301402260096152,0.5301624238626976,28058,11942,0.70
oscillations_2_1_36,oscillations,2,,10.74,1.0,36,-0.0010120412592207056,0.5289357767893424,0.5289579409150111,28067,11933,0.70
oscillations_2_1_37,oscillations,2,,10.74,1.0,37,2.2820572702606193e-05,0.5426340925251516,0.5426568116146347,28057,11943,0.70
oscillations_2_1_38,oscillations,2,,10.74,1.0,38,0.0029019894319789645,0.5064289507015115,0.5064501699398131,28066,11934,0.70
oscillations_2_1_39,oscillations,2,,10.74,1.0,39,-0.0006677589086555493,0.5295375684677789,0.5295597392299343,28057,11943,0.70
oscillations_2_1_40,oscillations,2,,10.74,1.0,40,-0.001939352981861474,0.5087035496616412,0.5087248499254279,28058,11942,0.70
oscillations_2_1_41,oscillations,2,,10.74,1.0,41,-5.592122169712194e-05,0.5039183101946305,0.5039394295471342,28069,11931,0.70
oscillations_2_1_42,oscillations,2,,10.74,1.0,42,0.0015182984245811154,0.537638693515048,0.5376612147714623,28063,11937,0.70
oscillations_2_1_43,oscillations,2,,10.74,1.0,43,0.00022237435179618562,0.550993275937242,0.551016364343711,28067,11933,0.70
oscillations_2_1_44,oscillations,2,,10.74,1.0,44,7.417402023805045e-05,0.4937263770218386,0.4937470432438615,28054,11946,0.70
oscillations_2_1_45,oscillations,2,,10.74,1.0,45,-0.0005438267991671529,0.5144277246453033,0.5144492609827689,28056,11944,0.70
oscillations_2_1_46,oscillations,2,,10.74,1.0,46,-0.00031076184063937723,0.5524085176402369,0.5524316382227578,28053,11947,0.70
oscillations_2_1_47,oscillations,2,,10.74,1.0,47,-0.0008180235028765575,0.529332648935852,0.5293548036977718,28053,11947,0.70
oscillations_2_1_48,oscillations,2,,10.74,1.0,48,-0.0022095839722484473,0.5245617506314111,0.5245837093877523,28055,11945,0.70
oscillations_2_1_49,oscillations,2,,10.74,1.0,49,0.00016517941203928501,0.5304228548279527,0.5304450533612998,28052,11948,0.70
oscillations_3_0_0,oscillations,3,-17.0,8.65,0.0,0,0.0006883824716299833,0.5408490294414804,0.540871683278406,28062,11938,0.70
oscillations_3_0_1,oscillations,3,-17.0,8.65,0.0,1,-0.0005811072880601514,0.545904036317729,0.5459269038027664,28063,11937,0.70
oscillations_3_0_2,oscillations,3,-17.0,8.65,0.0,2,0.0006490212782750529,0.5193915953878349,0.5194133650546461,28070,11930,0.70
oscillations_3_0_3,oscillations,3,-17.0,8.65,0.0,3,0.0007832209519487842,0.5358890585415025,0.5359115046266049,28062,11938,0.70
oscillations_3_0_4,oscillations,3,-17.0,8.65,0.0,4,-0.0002321888570203385,0.5649794116673448,0.5650030881225324,28068,11932,0.70
oscillations_3_0_5,oscillations,3,-17.0,8.65,0.0,5,-0.0004199211243257781,0.5476397405094395,0.5476626883918905,28067,11933,0.70
oscillations_3_0_6,oscillations,3,-17.0,8.65,0.0,6,-0.0006365761898955695,0.5356680583526234,0.535690485787093,28057,11943,0.70
oscillations_3_0_7,oscillations,3,-17.0,8.65,0.0,7,-0.0013730360337106525,0.5314481870266444,0.5314704396462303,28058,11942,0.70
oscillations_3_0_8,oscillations,3,-17.0,8.65,0.0,8,0.0001545973015852037,0.5353514072327863,0.5353738270417134,28060,11940,0.70
oscillations_3_0_9,oscillations,3,-17.0,8.65,0.0,9,0.0004154037111481016,0.5375087459454841,0.537531248561865,28056,11944,0.70
oscillations_3_0_10,oscillations,3,-17.0,8.65,0.0,10,-0.0007192758238073383,0.511315898784075,0.5113373012620059,28054,11946,0.70
oscillations_3_0_11,oscillations,3,-17.0,8.65,0.0,11,0.0002894838622819461,0.552457995368728,0.5524811432117552,28066,11934,0.70
oscillations_3_0_12,oscillations,3,-17.0,8.65,0.0,12,-0.00044471049074908017,0.5558106352065927,0.555833898181813,28053,11947,0.70
oscillations_3_0_13,oscillations,3,-17.0,8.65,0.0,13,-0.0015049114711709532,0.5287180911226239,0.5287402368467796,28062,11938,0.70
oscillations_3_0_14,oscillations,3,-17.0,8.65,0.0,14,0.0004200348023858355,0.5282113419665172,0.5282334516478633,28054,11946,0.70
oscillations_3_0_15,oscillations,3,-17.0,8.65,0.0,15,-0.0005199435957935018,0.5328514461212623,0.5328737556293681,28057,11943,0.70
oscillations_3_0_16,oscillations,3,-17.0,8.65,0.0,16,0.0005091062815604145,0.5475254973824527,0.5475484251058096,28059,11941,0.70
oscillations_3_0_17,oscillations,3,-17.0,8.65,0.0,17,0.0007351642121714294,0.5414987841582845,0.541521491842196,28076,11924,0.70
oscillations_3_0_18,oscillations,3,-17.0,8.65,0.0,18,-0.0002733578490463634,0.5340414870580074,0.5340638482633792,28058,11942,0.70
oscillations_3_0_19,oscillations,3,-17.0,8.65,0.0,19,-0.000263045318983266,0.5308090106502906,0.5308312272040577,28053,11947,0.70
oscillations_3_0_20,oscillations,3,-17.0,8.65,0.0,20,0.00021617003741200637,0.5463762214944984,0.5463990915148719,28054,11946,0.70
oscillations_3_0_21,oscillations,3,-17.0,8.65,0.0,21,9.10077472855729e-05,0.5337711256059404,0.533793471748148,28056,11944,0.70
oscillations_3_0_22,oscillations,3,-17.0,8.65,0.0,22,-0.0006956505303792086,0.5493931712778184,0.5494161907055317,28066,11934,0.70
oscillations_3_0_23,oscillations,3,-17.0,8.65,0.0,23,0.0006653733603137032,0.5371615860535155,0.537184089209557,28064,11936,0.70
oscillations_3_0_24,oscillations,3,-17.0,8.65,0.0,24,0.00029689798616327876,0.5409878431849708,0.5410104990403815,28060,11940,0.70
oscillations_3_0_25,oscillations,3,-17.0,8.65,0.0,25,0.0002512080078680206,0.5255508787047164,0.5255728973015672,28065,11935,0.70
oscillations_3_0_26,oscillations,3,-17.0,8.65,0.0,26,-0.00038239967784896024,0.5517837039667712,0.5518068254947399,28067,11933,0.70
oscillations_3_0_27,oscillations,3,-17.0,8.65,0.0,27,-0.000258666791690671,0.5454470613353999,0.5454698905521657,28053,11947,0.70
oscillations_3_0_28,oscillations,3,-17.0,8.65,0.0,28,0.0002677706091672092,0.543960815893858,0.5439835886238994,28056,11944,0.70
oscillations_3_0_29,oscillations,3,-17.0,8.65,0.0,29,0.000683123382633665,0.5295484287029705,0.529570607348456,28061,11939,0.70
oscillations_3_0_30,oscillations,3,-17.0,8.65,0.0,30,-0.00015399190320232177,0.5322624432433396,0.5322847336905401,28060,11940,0.70
oscillations_3_0_31,oscillations,3,-17.0,8.65,0.0,31,3.3461917562285656e-05,0.5334566351144825,0.5334789830600786,28064,11936,0.70
oscillations_3_0_32,oscillations,3,-17.0,8.65,0.0,32,0.00028549649530301187,0.5122128701745671,0.5122342994338662,28048,11952,0.70
oscillations_3_0_33,oscillations,3,-17.0,8.65,0.0,33,-0.0010174099666968718,0.5165360480746178,0.5165576817331651,28061,11939,0.70
oscillations_3_0_34,oscillations,3,-17.0,8.65,0.0,34,0.000880791947282996,0.5610761363840016,0.5610996413854313,28064,11936,0.70
oscillations_3_0_35,oscillations,3,-17.0,8.65,0.0,35,-0.0005746423641516833,0.5384057042097243,0.5384282481521276,28058,11942,0.70
oscillations_3_0_36,oscillations,3,-17.0,8.65,0.0,36,-0.00028552875900702244,0.532825863969105,0.5328481911020516,28067,11933,0.70
oscillations_3_0_37,oscillations,3,-17.0,8.65,0.0,37,8.017807528494377e-05,0.5419953699859855,0.5420180623333332,28057,11943,0.70
oscillations_3_0_38,oscillations,3,-17.0,8.65,0.0,38,0.0009652951747379915,0.5199146910992535,0.5199364753864898,28066,11934,0.70
oscillations_3_0_39,oscillations,3,-17.0,8.65,0.0,39,-0.0008405209192057275,0.5485021555989897,0.5485251203734601,28057,11943,0.70
oscillations_3_0_40,oscillations,3,-17.0,8.65,0.0,40,-0.0002871187437530093,0.5159055424243185,0.5159271442475217,28058,11942,0.70
oscillations_3_0_41,oscillations,3,-17.0,8.65,0.0,41,7.250714394881804e-05,0.5168013620844435,0.516823021369132,28069,11931,0.70
oscillations_3_0_42,oscillations,3,-17.0,8.65,0.0,42,0.00033149716604837155,0.5457338580018841,0.5457567183582875,28063,11937,0.70
oscillations_3_0_43,oscillations,3,-17.0,8.65,0.0,43,0.00021717827427658644,0.5549693511310121,0.5549926061479358,28067,11933,0.70
oscillations_3_0_44,oscillations,3,-17.0,8.65,0.0,44,0.00011611356981689955,0.5076621025595188,0.5076833520981547,28054,11946,0.70
oscillations_3_0_45,oscillations,3,-17.0,8.65,0.0,45,-0.0004989566294524582,0.5335459211241793,0.5335682578382797,28056,11944,0.70
oscillations_3_0_46,oscillations,3,-17.0,8.65,0.0,46,5.322113042279809e-05,0.5537279676943053,0.5537511435012714,28053,11947,0.70
oscillations_3_0_47,oscillations,3,-17.0,8.65,0.0,47,-0.0003437505120609519,0.5471049695032857,0.5471278681103693,28053,11947,0.70
oscillations_3_0_48,oscillations,3,-17.0,8.65,0.0,48,-0.0003242655820971093,0.5410600648921865,0.5410827142868797,28055,11945,0.70
oscillations_3_0_49,oscillations,3,-17.0,8.65,0.0,49,-0.0009232952223455802,0.5330818686048979,0.5331041784196602,28052,11948,0.70
oscillations_3_0.25_0,oscillations,3,-17.0,8.65,0.25,0,0.0009653168178974384,0.5400008931863806,0.5400235114985306,28062,11938,0.70
oscillations_3_0.25_1,oscillations,3,-17.0,8.65,0.25,1,0.0004681465011115062,0.5430414512117095,0.5430641987853382,28063,11937,0.70
oscillations_3_0.25_2,oscillations,3,-17.0,8.65,0.25,2,0.002499839384159106,0.5236646384012604,0.5236865871674709,28070,11930,0.70
oscillations_3_0.25_3,oscillations,3,-17.0,8.65,0.25,3,0.0011723933736458346,0.5303284630940597,0.530350676269763,28062,11938,0.70
oscillations_3_0.25_4,oscillations,3,-17.0,8.65,0.25,4,-7.781733837649309e-05,0.560411146708726,0.560434631722742,28068,11932,0.70
oscillations_3_0.25_5,oscillations,3,-17.0,8.65,0.25,5,7.098776339803823e-05,0.5415643581142011,0.5415870514184125,28067,11933,0.70
oscillations_3_0.25_6,oscillations,3,-17.0,8.65,0.25,6,-0.000483088632294466,0.5344540431916234,0.5344764197975154,28057,11943,0.70
oscillations_3_0.25_7,oscillations,3,-17.0,8.65,0.25,7,-0.0023567584826782373,0.5306433738273666,0.5306655927480851,28058,11942,0.70
oscillations_3_0.25_8,oscillations,3,-17.0,8.65,0.25,8,-0.0009170567768045589,0.5342688589514069,0.5342912334246437,28060,11940,0.70
oscillations_3_0.25_9,oscillations,3,-17.0,8.65,0.25,9,5.733096181745819e-07,0.5344101726745855,0.5344325455702759,28056,11944,0.70
oscillations_3_0.25_10,oscillations,3,-17.0,8.65,0.25,10,-0.0011303673355093238,0.5074911282187571,0.5075123706008102,28054,11946,0.70
oscillations_3_0.25_11,oscillations,3,-17.0,8.65,0.25,11,0.00014428604580550583,0.5494149892438401,0.5494380095857204,28066,11934,0.70
oscillations_3_0.25_12,oscillations,3,-17.0,8.65,0.25,12,-0.0002393613880165957,0.5429853989891489,0.5430081251751582,28053,11947,0.70
oscillations_3_0.25_13,oscillations,3,-17.0,8.65,0.25,13,-0.0005572139965116359,0.5253201830768761,0.5253421864772954,28062,11938,0.70
oscillations_3_0.25_14,oscillations,3,-17.0,8.65,0.25,14,0.0005101338573059946,0.5268680850558233,0.5268901385116023,28054,11946,0.70
oscillations_3_0.25_15,oscillations,3,-17.0,8.65,0.25,15,-0.000872224418259555,0.5346373612667704,0.5346597455478523,28057,11943,0.70
oscillations_3_0.25_16,oscillations,3,-17.0,8.65,0.25,16,0.00021782195572415196,0.5400503227589682,0.5400729374581159,28059,11941,0.70
oscillations_3_0.25_17,oscillations,3,-17.0,8.65,0.25,17,-0.0011379975996565223,0.5328960888672947,0.5329184357982532,28076,11924,0.70
