dyn,pqif,seed,sim,vr,f,quadrant,shape,mean_q,std_q,mean_all,std_all
sequences,0.5,22,11,-17.0,8.65,q3,"(100, 100)",0.000280178639273479,0.06391626368696962,-1.3954537765524844e-19,0.06393892116243567
sequences,0.5,22,11,-17.0,8.65,q4,"(100, 100)",-0.00027784070002720554,0.06332993049685609,-1.3954537765524844e-19,0.06393892116243567
sequences,0.5,23,11,-17.0,8.65,q1,"(100, 100)",0.0007343313898475368,0.06481691305258747,-2.2319779352491e-19,0.06386973030187065
sequences,0.5,23,11,-17.0,8.65,q2,"(100, 100)",-0.00074699655754528,0.06379885677198852,-2.2319779352491e-19,0.06386973030187065
sequences,0.5,23,11,-17.0,8.65,q3,"(100, 100)",-0.0009231028873349083,0.0635686086025892,-2.2319779352491e-19,0.06386973030187065
sequences,0.5,23,11,-17.0,8.65,q4,"(100, 100)",0.0009068651000701393,0.06325732380000793,-2.2319779352491e-19,0.06386973030187065
sequences,0.5,24,11,-17.0,8.65,q1,"(100, 100)",-0.0003674082088485428,0.06407251723184383,4.882042783551446e-20,0.06416420471563726
sequences,0.5,24,11,-17.0,8.65,q2,"(100, 100)",0.0003480646111949734,0.06318071265244518,4.882042783551446e-20,0.06416420471563726
sequences,0.5,24,11,-17.0,8.65,q3,"(100, 100)",-0.00010910626250510989,0.0656741256970428,4.882042783551446e-20,0.06416420471563726
sequences,0.5,24,11,-17.0,8.65,q4,"(100, 100)",0.00011161445244775654,0.06369617453263474,4.882042783551446e-20,0.06416420471563726
sequences,0.5,25,11,-17.0,8.65,q1,"(100, 100)",0.00015784961720394228,0.0634697223837752,-1.0228185318992229e-19,0.0641214895672275
sequences,0.5,25,11,-17.0,8.65,q2,"(100, 100)",-0.0001610612065671975,0.06383877836993006,-1.0228185318992229e-19,0.0641214895672275
sequences,0.5,25,11,-17.0,8.65,q3,"(100, 100)",0.0017645444729279982,0.06507968065136224,-1.0228185318992229e-19,0.0641214895672275
sequences,0.5,25,11,-17.0,8.65,q4,"(100, 100)",-0.0016985477308302979,0.06405904226946282,-1.0228185318992229e-19,0.0641214895672275
sequences,0.5,26,11,-17.0,8.65,q1,"(100, 100)",-0.0007996567149042651,0.0636305117319782,2.324782277881641e-20,0.06420330704227345
sequences,0.5,26,11,-17.0,8.65,q2,"(100, 100)",0.0007918695944434778,0.06549606242395534,2.324782277881641e-20,0.06420330704227345
sequences,0.5,26,11,-17.0,8.65,q3,"(100, 100)",2.091847002357346e-05,0.06467675918640757,2.324782277881641e-20,0.06420330704227345
sequences,0.5,26,11,-17.0,8.65,q4,"(100, 100)",-2.115641849490239e-05,0.06296257364538081,2.324782277881641e-20,0.06420330704227345
sequences,0.5,27,11,-17.0,8.65,q1,"(100, 100)",0.00011083132320498493,0.06432776581175596,5.579010173995762e-20,0.06308454377467604
sequences,0.5,27,11,-17.0,8.65,q2,"(100, 100)",-0.00011367315200511269,0.06179337481091309,5.579010173995762e-20,0.06308454377467604
sequences,0.5,27,11,-17.0,8.65,q3,"(100, 100)",0.00043955100620953955,0.06238267170302573,5.579010173995762e-20,0.06308454377467604
sequences,0.5,27,11,-17.0,8.65,q4,"(100, 100)",-0.00045125635905499627,0.06378400569091172,5.579010173995762e-20,0.06308454377467604
sequences,0.5,28,11,-17.0,8.65,q1,"(100, 100)",0.00038767949497024967,0.06486747540865714,-1.393468778292808e-20,0.06342287010697205
sequences,0.5,28,11,-17.0,8.65,q2,"(100, 100)",-0.0004034355946633708,0.06401827715348643,-1.393468778292808e-20,0.06342287010697205
sequences,0.5,28,11,-17.0,8.65,q3,"(100, 100)",-0.0006345739766094061,0.061647689065600225,-1.393468778292808e-20,0.06342287010697205
sequences,0.5,28,11,-17.0,8.65,q4,"(100, 100)",0.0006619094709864272,0.06311777642929602,-1.393468778292808e-20,0.06342287010697205
sequences,0.5,29,11,-17.0,8.65,q1,"(100, 100)",-0.0004589856716353675,0.06441505145098159,1.674404226497932e-19,0.06428195644554517
sequences,0.5,29,11,-17.0,8.65,q2,"(100, 100)",0.00044317415735659044,0.0634254502873451,1.674404226497932e-19,0.06428195644554517
sequences,0.5,29,11,-17.0,8.65,q3,"(100, 100)",-0.0008302338586717792,0.06518870746078119,1.674404226497932e-19,0.06428195644554517
sequences,0.5,29,11,-17.0,8.65,q4,"(100, 100)",0.000858069273707645,0.06407639473483326,1.674404226497932e-19,0.06428195644554517
sequences,0.5,30,11,-17.0,8.65,q1,"(100, 100)",9.04009560874155e-05,0.0638401458189327,1.1157085918685101e-19,0.0644199365871482
sequences,0.5,30,11,-17.0,8.65,q2,"(100, 100)",-8.63108203595502e-05,0.06407540955107588,1.1157085918685101e-19,0.0644199365871482
sequences,0.5,30,11,-17.0,8.65,q3,"(100, 100)",0.0007445032718054894,0.06424496195542415,1.1157085918685101e-19,0.0644199365871482
sequences,0.5,30,11,-17.0,8.65,q4,"(100, 100)",-0.0007139868722454727,0.0654523248491484,1.1157085918685101e-19,0.0644199365871482
sequences,0.5,31,11,-17.0,8.65,q1,"(100, 100)",-0.00040273085542848316,0.064606147613735,1.1621964498630312e-19,0.06383970374484686
sequences,0.5,31,11,-17.0,8.65,q2,"(100, 100)",0.0003851812539169125,0.06402478605189432,1.1621964498630312e-19,0.06383970374484686
sequences,0.5,31,11,-17.0,8.65,q3,"(100, 100)",-0.00019056559809947253,0.06359544673563604,1.1621964498630312e-19,0.06383970374484686
sequences,0.5,31,11,-17.0,8.65,q4,"(100, 100)",0.00019291342887687823,0.06310074226166117,1.1621964498630312e-19,0.06383970374484686
sequences,0.5,32,11,-17.0,8.65,q1,"(100, 100)",-0.0009747972955986644,0.06444872865517332,-1.373692610789452e-19,0.0636750305442866
sequences,0.5,32,11,-17.0,8.65,q2,"(100, 100)",0.0009430386071117401,0.06308914523418965,-1.373692610789452e-19,0.0636750305442866
sequences,0.5,32,11,-17.0,8.65,q3,"(100, 100)",-0.00035192122921616715,0.063590731712384,-1.373692610789452e-19,0.0636750305442866
sequences,0.5,32,11,-17.0,8.65,q4,"(100, 100)",0.00036178929071107875,0.06357249064528887,-1.373692610789452e-19,0.0636750305442866
sequences,0.5,33,11,-17.0,8.65,q1,"(100, 100)",-0.0006861824300537242,0.0653444431650908,1.8604491405532577e-20,0.06465894075878345
sequences,0.5,33,11,-17.0,8.65,q2,"(100, 100)",0.0006636106395914305,0.06427190066007073,1.8604491405532577e-20,0.06465894075878345
sequences,0.5,33,11,-17.0,8.65,q3,"(100, 100)",-0.0008232900815230692,0.06459346357049733,1.8604491405532577e-20,0.06465894075878345
sequences,0.5,33,11,-17.0,8.65,q4,"(100, 100)",0.000829674326929351,0.06441915720669943,1.8604491405532577e-20,0.06465894075878345
sequences,0.5,34,11,-17.0,8.65,q1,"(100, 100)",7.66380717654432e-05,0.06426367188044474,2.324587572498234e-20,0.06335415588809412
sequences,0.5,34,11,-17.0,8.65,q2,"(100, 100)",-7.80300586755072e-05,0.06289256218185549,2.324587572498234e-20,0.06335415588809412
sequences,0.5,34,11,-17.0,8.65,q3,"(100, 100)",0.000790086424018042,0.06293115580240112,2.324587572498234e-20,0.06335415588809412
sequences,0.5,34,11,-17.0,8.65,q4,"(100, 100)",-0.0007882605392481091,0.06330939740522708,2.324587572498234e-20,0.06335415588809412
sequences,0.5,35,11,-17.0,8.65,q1,"(100, 100)",0.0003105266852455974,0.06424632344961964,6.512117623911594e-20,0.06321308892147226
sequences,0.5,35,11,-17.0,8.65,q2,"(100, 100)",-0.00029223051393816415,0.06313242052881757,6.512117623911594e-20,0.06321308892147226
sequences,0.5,35,11,-17.0,8.65,q3,"(100, 100)",0.0012503099076085562,0.0626129151265913,6.512117623911594e-20,0.06321308892147226
sequences,0.5,35,11,-17.0,8.65,q4,"(100, 100)",-0.0012387022559464077,0.06286680119103319,6.512117623911594e-20,0.06321308892147226
sequences,0.5,36,11,-17.0,8.65,q1,"(100, 100)",-0.00011028102149020683,0.06332005756874264,0.0,0.06403989229951028
sequences,0.5,36,11,-17.0,8.65,q2,"(100, 100)",0.0001064881923855642,0.06459797534714423,0.0,0.06403989229951028
sequences,0.5,36,11,-17.0,8.65,q3,"(100, 100)",-0.00045209391009172045,0.06501304130580289,0.0,0.06403989229951028
sequences,0.5,36,11,-17.0,8.65,q4,"(100, 100)",0.00046381657715653505,0.06316047645543649,0.0,0.06403989229951028
sequences,0.5,37,11,-17.0,8.65,q1,"(100, 100)",0.0008564281617825887,0.06496249134620716,1.3235738392795515e-19,0.06408994390572742
sequences,0.5,37,11,-17.0,8.65,q2,"(100, 100)",-0.0008274063436756703,0.06339076430135492,1.3235738392795515e-19,0.06408994390572742
sequences,0.5,37,11,-17.0,8.65,q3,"(100, 100)",-0.002269337482783041,0.06367955516377113,1.3235738392795515e-19,0.06408994390572742
sequences,0.5,37,11,-17.0,8.65,q4,"(100, 100)",0.002304961685084579,0.06425786552710427,1.3235738392795515e-19,0.06408994390572742
sequences,0.5,38,11,-17.0,8.65,q1,"(100, 100)",0.0010320935015748517,0.06250309246824394,-1.1381899783796274e-19,0.06376991972402205
sequences,0.5,38,11,-17.0,8.65,q2,"(100, 100)",-0.0010022225319683943,0.06357184819290712,-1.1381899783796274e-19,0.06376991972402205
sequences,0.5,38,11,-17.0,8.65,q3,"(100, 100)",-6.131833897561866e-05,0.0641131075631572,-1.1381899783796274e-19,0.06376991972402205
sequences,0.5,38,11,-17.0,8.65,q4,"(100, 100)",6.393824766023276e-05,0.06482902440946565,-1.1381899783796274e-19,0.06376991972402205
sequences,0.5,39,11,-17.0,8.65,q1,"(100, 100)",-0.00035398617590116406,0.06450739444104553,3.484838321205606e-20,0.06443770618093718
sequences,0.5,39,11,-17.0,8.65,q2,"(100, 100)",0.00035842901460820013,0.06446248280398365,3.484838321205606e-20,0.06443770618093718
sequences,0.5,39,11,-17.0,8.65,q3,"(100, 100)",0.00012072321711090642,0.0649766425874256,3.484838321205606e-20,0.06443770618093718
sequences,0.5,39,11,-17.0,8.65,q4,"(100, 100)",-0.00011889045539899162,0.06380669253428092,3.484838321205606e-20,0.06443770618093718
sequences,0.5,40,11,-17.0,8.65,q1,"(100, 100)",-0.000985438098994834,0.0636924117317859,-8.844544011688878e-20,0.06425321319667711
sequences,0.5,40,11,-17.0,8.65,q2,"(100, 100)",0.0010065546296875803,0.06433049343136202,-8.844544011688878e-20,0.06425321319667711
sequences,0.5,40,11,-17.0,8.65,q3,"(100, 100)",0.002096224017959856,0.06486256928427678,-8.844544011688878e-20,0.06425321319667711
sequences,0.5,40,11,-17.0,8.65,q4,"(100, 100)",-0.0021602634482437624,0.06402672770420947,-8.844544011688878e-20,0.06425321319667711
sequences,0.5,41,11,-17.0,8.65,q1,"(100, 100)",0.000224896936467894,0.06218302194072225,-1.4408822642292494e-19,0.06395362576184457
sequences,0.5,41,11,-17.0,8.65,q2,"(100, 100)",-0.0002199980420743239,0.0659406132052267,-1.4408822642292494e-19,0.06395362576184457
sequences,0.5,41,11,-17.0,8.65,q3,"(100, 100)",-0.0009413013223099718,0.06307549536488255,-1.4408822642292494e-19,0.06395362576184457
sequences,0.5,41,11,-17.0,8.65,q4,"(100, 100)",0.0009525894127840418,0.06451095365146077,-1.4408822642292494e-19,0.06395362576184457
sequences,0.5,42,11,-17.0,8.65,q1,"(100, 100)",0.0004930344766597731,0.06493910359121778,8.958665838377878e-20,0.06418442343593729
sequences,0.5,42,11,-17.0,8.65,q2,"(100, 100)",-0.0004927041353018769,0.06403821361859367,8.958665838377878e-20,0.06418442343593729
sequences,0.5,42,11,-17.0,8.65,q3,"(100, 100)",-7.210707315328389e-05,0.06441851451260942,8.958665838377878e-20,0.06418442343593729
sequences,0.5,42,11,-17.0,8.65,q4,"(100, 100)",7.613651290865922e-05,0.06329593005859611,8.958665838377878e-20,0.06418442343593729
sequences,0.5,43,11,-17.0,8.65,q1,"(100, 100)",-7.771233512211787e-06,0.06606473521535317,-1.6266663538965372e-20,0.06459140309608415
sequences,0.5,43,11,-17.0,8.65,q2,"(100, 100)",7.863154151930637e-06,0.0625419862536683,-1.6266663538965372e-20,0.06459140309608415
sequences,0.5,43,11,-17.0,8.65,q3,"(100, 100)",-0.00018430334603038807,0.06445742974591032,-1.6266663538965372e-20,0.06459140309608415
sequences,0.5,43,11,-17.0,8.65,q4,"(100, 100)",0.00018510493301546503,0.06522620241276794,-1.6266663538965372e-20,0.06459140309608415
sequences,0.5,44,11,-17.0,8.65,q1,"(100, 100)",-0.0006043020119088032,0.06280933001342712,-2.0912530811273356e-20,0.06356476289277935
sequences,0.5,44,11,-17.0,8.65,q2,"(100, 100)",0.000614432288536765,0.06324553428373748,-2.0912530811273356e-20,0.06356476289277935
sequences,0.5,44,11,-17.0,8.65,q3,"(100, 100)",0.0001245525725412968,0.06382635801416642,-2.0912530811273356e-20,0.06356476289277935
sequences,0.5,44,11,-17.0,8.65,q4,"(100, 100)",-0.00013002278687588106,0.06434864142111209,-2.0912530811273356e-20,0.06356476289277935
sequences,0.5,45,11,-17.0,8.65,q1,"(100, 100)",5.214669483039811e-05,0.06349897254245107,2.231043505903354e-19,0.0646172334035046
sequences,0.5,45,11,-17.0,8.65,q2,"(100, 100)",-5.1688649537968717e-05,0.0662658027510357,2.231043505903354e-19,0.0646172334035046
sequences,0.5,45,11,-17.0,8.65,q3,"(100, 100)",0.0016170336891571317,0.06385453303633847,2.231043505903354e-19,0.0646172334035046
sequences,0.5,45,11,-17.0,8.65,q4,"(100, 100)",-0.0016510708165934493,0.06478492153601173,2.231043505903354e-19,0.0646172334035046
sequences,0.5,46,11,-17.0,8.65,q1,"(100, 100)",0.00033088972676463703,0.0625711250427997,0.0,0.06362508083975307
sequences,0.5,46,11,-17.0,8.65,q2,"(100, 100)",-0.00030480656263530713,0.06453378651656266,0.0,0.06362508083975307
sequences,0.5,46,11,-17.0,8.65,q3,"(100, 100)",1.1985306976751959e-05,0.06363136303166979,0.0,0.06362508083975307
sequences,0.5,46,11,-17.0,8.65,q4,"(100, 100)",-1.2169265642394132e-05,0.0636659261610322,0.0,0.06362508083975307
sequences,0.5,47,11,-17.0,8.65,q1,"(100, 100)",0.001046959896651081,0.06504132028976962,-1.4867399057584956e-19,0.06438097469779819
sequences,0.5,47,11,-17.0,8.65,q2,"(100, 100)",-0.0010459037837761817,0.06536238138720772,-1.4867399057584956e-19,0.06438097469779819
sequences,0.5,47,11,-17.0,8.65,q3,"(100, 100)",-0.00015288188405773961,0.0629873927174622,-1.4867399057584956e-19,0.06438097469779819
sequences,0.5,47,11,-17.0,8.65,q4,"(100, 100)",0.00015508789782098928,0.06411284687735214,-1.4867399057584956e-19,0.06438097469779819
sequences,0.5,48,11,-17.0,8.65,q1,"(100, 100)",0.0004265715411000817,0.06356500430847249,-9.287460470345964e-20,0.06362405577523744
sequences,0.5,48,11,-17.0,8.65,q2,"(100, 100)",-0.0004191578645836369,0.06429586946515618,-9.287460470345964e-20,0.06362405577523744
sequences,0.5,48,11,-17.0,8.65,q3,"(100, 100)",0.0001919533757959488,0.0634630032409906,-9.287460470345964e-20,0.06362405577523744
sequences,0.5,48,11,-17.0,8.65,q4,"(100, 100)",-0.00020069038406926985,0.06315965228011937,-9.287460470345964e-20,0.06362405577523744
sequences,0.5,49,11,-17.0,8.65,q1,"(100, 100)",-0.00014105002247689628,0.06396919359118496,1.9052044202926259e-19,0.06380709399744913
sequences,0.5,49,11,-17.0,8.65,q2,"(100, 100)",0.00014383701220433708,0.06428877398367001,1.9052044202926259e-19,0.06380709399744913
sequences,0.5,49,11,-17.0,8.65,q3,"(100, 100)",-4.407203487414405e-05,0.06280331865618359,1.9052044202926259e-19,0.06380709399744913
sequences,0.5,49,11,-17.0,8.65,q4,"(100, 100)",4.459670195597909e-05,0.0641543623931362,1.9052044202926259e-19,0.06380709399744913
sequences,0.5,0,12,-22.0,7.18,q1,"(100, 100)",0.0007309353746291178,0.06409663902468418,1.9518362090521797e-19,0.06400579625626653
sequences,0.5,0,12,-22.0,7.18,q2,"(100, 100)",-0.0007199968671936966,0.06352632848914674,1.9518362090521797e-19,0.06400579625626653
sequences,0.5,0,12,-22.0,7.18,q3,"(100, 100)",3.9034475686935e-05,0.064226170499032,1.9518362090521797e-19,0.06400579625626653
sequences,0.5,0,12,-22.0,7.18,q4,"(100, 100)",-3.9401982519225725e-05,0.06416691786535314,1.9518362090521797e-19,0.06400579625626653
sequences,0.5,1,12,-22.0,7.18,q1,"(100, 100)",-0.0013859841801018259,0.06328184476566263,-5.115806497518734e-20,0.06338792211319838
sequences,0.5,1,12,-22.0,7.18,q2,"(100, 100)",0.0013975071613131808,0.06252088828517072,-5.115806497518734e-20,0.06338792211319838
sequences,0.5,1,12,-22.0,7.18,q3,"(100, 100)",-4.519218119850098e-05,0.06322318014776156,-5.115806497518734e-20,0.06338792211319838
sequences,0.5,1,12,-22.0,7.18,q4,"(100, 100)",4.5330336643740826e-05,0.06450050429138021,-5.115806497518734e-20,0.06338792211319838
sequences,0.5,2,12,-22.0,7.18,q1,"(100, 100)",0.0002380324206459257,0.06420434901076226,-3.488342138537358e-20,0.0643991034939352
sequences,0.5,2,12,-22.0,7.18,q2,"(100, 100)",-0.00023055455028833145,0.06463403037094069,-3.488342138537358e-20,0.0643991034939352
sequences,0.5,2,12,-22.0,7.18,q3,"(100, 100)",0.0010536564412583784,0.06475075645514407,-3.488342138537358e-20,0.0643991034939352
sequences,0.5,2,12,-22.0,7.18,q4,"(100, 100)",-0.0010501395639511079,0.06398086589330734,-3.488342138537358e-20,0.0643991034939352
sequences,0.5,3,12,-22.0,7.18,q1,"(100, 100)",-0.0008022714844178888,0.06320387013192008,-1.3246820816301165e-19,0.06411748720477473
sequences,0.5,3,12,-22.0,7.18,q2,"(100, 100)",0.0008123818539422281,0.06326749000145225,-1.3246820816301165e-19,0.06411748720477473
sequences,0.5,3,12,-22.0,7.18,q3,"(100, 100)",-0.0005685891240533413,0.06535975278312678,-1.3246820816301165e-19,0.06411748720477473
sequences,0.5,3,12,-22.0,7.18,q4,"(100, 100)",0.0005716125291662865,0.0645600604825956,-1.3246820816301165e-19,0.06411748720477473
sequences,0.5,4,12,-22.0,7.18,q1,"(100, 100)",0.001505787078471735,0.0642184299448966,-9.292902189881614e-21,0.0639895128211486
sequences,0.5,4,12,-22.0,7.18,q2,"(100, 100)",-0.0015484716165568289,0.06406287106243964,-9.292902189881614e-21,0.0639895128211486
sequences,0.5,4,12,-22.0,7.18,q3,"(100, 100)",-0.0013329848622549078,0.06341695196109413,-9.292902189881614e-21,0.0639895128211486
sequences,0.5,4,12,-22.0,7.18,q4,"(100, 100)",0.0014172119277270595,0.06421658613171739,-9.292902189881614e-21,0.0639895128211486
sequences,0.5,5,12,-22.0,7.18,q1,"(100, 100)",-8.109036822785959e-05,0.0632513287086062,1.928438620540097e-19,0.06310363342972722
sequences,0.5,5,12,-22.0,7.18,q2,"(100, 100)",8.26435103612562e-05,0.06264858755894731,1.928438620540097e-19,0.06310363342972722
sequences,0.5,5,12,-22.0,7.18,q3,"(100, 100)",0.0008891026304539173,0.0643515347502763,1.928438620540097e-19,0.06310363342972722
sequences,0.5,5,12,-22.0,7.18,q4,"(100, 100)",-0.0008846212663891294,0.06213243681112422,1.928438620540097e-19,0.06310363342972722
sequences,0.5,6,12,-22.0,7.18,q1,"(100, 100)",-0.0009929018712620636,0.06431117685190069,-3.019940433571944e-20,0.06410225350801682
sequences,0.5,6,12,-22.0,7.18,q2,"(100, 100)",0.0009862470329828276,0.06336967996049571,-3.019940433571944e-20,0.06410225350801682
sequences,0.5,6,12,-22.0,7.18,q3,"(100, 100)",-0.001091082445446328,0.0639086653053247,-3.019940433571944e-20,0.06410225350801682
sequences,0.5,6,12,-22.0,7.18,q4,"(100, 100)",0.0010918100762869057,0.06477631822708992,-3.019940433571944e-20,0.06410225350801682
sequences,0.5,7,12,-22.0,7.18,q1,"(100, 100)",-0.0019472374496194477,0.06269420489604091,-1.3252368990541532e-19,0.06381254228056846
sequences,0.5,7,12,-22.0,7.18,q2,"(100, 100)",0.0019308189213764493,0.0652652060918286,-1.3252368990541532e-19,0.06381254228056846
sequences,0.5,7,12,-22.0,7.18,q3,"(100, 100)",0.0004174365746656486,0.0631033924423101,-1.3252368990541532e-19,0.06381254228056846
sequences,0.5,7,12,-22.0,7.18,q4,"(100, 100)",-0.0004088084564885042,0.06408295128468704,-1.3252368990541532e-19,0.06381254228056846
sequences,0.5,8,12,-22.0,7.18,q1,"(100, 100)",-9.004589796762209e-05,0.06292260665809789,3.2546951890342975e-20,0.06394803606068229
sequences,0.5,8,12,-22.0,7.18,q2,"(100, 100)",9.49023754602081e-05,0.063664793540749,3.2546951890342975e-20,0.06394803606068229
sequences,0.5,8,12,-22.0,7.18,q3,"(100, 100)",0.0007552519476337962,0.06595460824957132,3.2546951890342975e-20,0.06394803606068229
sequences,0.5,8,12,-22.0,7.18,q4,"(100, 100)",-0.0007269020226979213,0.06327284615024452,3.2546951890342975e-20,0.06394803606068229
sequences,0.5,9,12,-22.0,7.18,q1,"(100, 100)",-0.000847559560799105,0.06279544252466299,-4.1818059854467267e-20,0.06346478840552133
sequences,0.5,9,12,-22.0,7.18,q2,"(100, 100)",0.000837661467830146,0.06397832894275603,-4.1818059854467267e-20,0.06346478840552133
sequences,0.5,9,12,-22.0,7.18,q3,"(100, 100)",0.0013565137601443257,0.06323858291578027,-4.1818059854467267e-20,0.06346478840552133
sequences,0.5,9,12,-22.0,7.18,q4,"(100, 100)",-0.0013358310843184593,0.0637884184721791,-4.1818059854467267e-20,0.06346478840552133
