dyn,pqif,seed,sim,vr,f,quadrant,shape,mean_q,std_q,mean_all,std_all,mean_all_filtered,std_all_filtered
sequences,0.75,3,10,-12.3,10.68,q1,"(150, 150)",0.01080592528464829,0.2037300420514845,0.019514984446677215,0.2030612399134732,0.06540422101944605,0.36768659090566463
sequences,0.75,3,10,-12.3,10.68,q2,"(150, 50)",0.04668024731931322,0.19824001636157315,0.019514984446677215,0.2030612399134732,0.06540422101944605,0.36768659090566463
sequences,0.75,3,10,-12.3,10.68,q3,"(50, 150)",0.006500672480470661,0.20128182310281864,0.019514984446677215,0.2030612399134732,0.06540422101944605,0.36768659090566463
sequences,0.75,3,10,-12.3,10.68,q4,"(50, 50)",0.05544366418564917,0.2050673159689494,0.019514984446677215,0.2030612399134732,0.06540422101944605,0.36768659090566463
sequences,0.75,4,10,-12.3,10.68,q1,"(150, 150)",0.011190886777382064,0.20357527591721633,0.01964622479870378,0.1999260125253018,0.06582201121937778,0.36176795780496995
sequences,0.75,4,10,-12.3,10.68,q2,"(150, 50)",0.04559942180462177,0.18530519899051862,0.01964622479870378,0.1999260125253018,0.06582201121937778,0.36176795780496995
sequences,0.75,4,10,-12.3,10.68,q3,"(50, 150)",0.009805013790453072,0.2039704797316512,0.01964622479870378,0.1999260125253018,0.06582201121937778,0.36176795780496995
sequences,0.75,4,10,-12.3,10.68,q4,"(50, 50)",0.047408308997597376,0.18705397441738536,0.01964622479870378,0.1999260125253018,0.06582201121937778,0.36176795780496995
sequences,0.75,5,10,-12.3,10.68,q1,"(150, 150)",0.00800330591962904,0.2042290275279306,0.01880737082005253,0.20702562398538193,0.06294300809923872,0.3750481169034142
sequences,0.75,5,10,-12.3,10.68,q2,"(150, 50)",0.052399097848845305,0.21327275745389448,0.01880737082005253,0.20702562398538193,0.06294300809923872,0.3750481169034142
sequences,0.75,5,10,-12.3,10.68,q3,"(50, 150)",0.0033521432206189334,0.19985875007960216,0.01880737082005253,0.20702562398538193,0.06294300809923872,0.3750481169034142
sequences,0.75,5,10,-12.3,10.68,q4,"(50, 50)",0.06163445663578644,0.21701474893159037,0.01880737082005253,0.20702562398538193,0.06294300809923872,0.3750481169034142
sequences,0.75,6,10,-12.3,10.68,q1,"(150, 150)",0.009217143110165837,0.1982363368388482,0.019200178361692397,0.19838000022895788,0.06431681889855922,0.35906613348878386
sequences,0.75,6,10,-12.3,10.68,q2,"(150, 50)",0.0503116440476749,0.19320207493395206,0.019200178361692397,0.19838000022895788,0.06431681889855922,0.35906613348878386
sequences,0.75,6,10,-12.3,10.68,q3,"(50, 150)",0.0051393125503866825,0.1977279869542452,0.019200178361692397,0.19838000022895788,0.06431681889855922,0.35906613348878386
sequences,0.75,6,10,-12.3,10.68,q4,"(50, 50)",0.05789569600140105,0.2020737567281343,0.019200178361692397,0.19838000022895788,0.06431681889855922,0.35906613348878386
sequences,0.75,7,10,-12.3,10.68,q1,"(150, 150)",0.00920723550391623,0.20217805035425065,0.019324156855538125,0.20292423235613588,0.06477551950234853,0.3675423156310151
sequences,0.75,7,10,-12.3,10.68,q2,"(150, 50)",0.05076958147065876,0.20034696990190398,0.019324156855538125,0.20292423235613588,0.06477551950234853,0.3675423156310151
sequences,0.75,7,10,-12.3,10.68,q3,"(50, 150)",0.005363588251054607,0.20268956018293816,0.019324156855538125,0.20292423235613588,0.06477551950234853,0.3675423156310151
sequences,0.75,7,10,-12.3,10.68,q4,"(50, 50)",0.05792188098822381,0.20332299565431075,0.019324156855538125,0.20292423235613588,0.06477551950234853,0.3675423156310151
sequences,0.75,8,10,-12.3,10.68,q1,"(150, 150)",0.011253172878925202,0.1935968522354053,0.01978586256548224,0.19655878973547292,0.06631762214004437,0.35554308120903466
sequences,0.75,8,10,-12.3,10.68,q2,"(150, 50)",0.04617059898181963,0.20235224721067593,0.01978586256548224,0.19655878973547292,0.06631762214004437,0.35554308120903466
sequences,0.75,8,10,-12.3,10.68,q3,"(50, 150)",0.00894641615180011,0.1935184703527208,0.01978586256548224,0.19655878973547292,0.06631762214004437,0.35554308120903466
sequences,0.75,8,10,-12.3,10.68,q4,"(50, 50)",0.04994419973652976,0.2040951573585545,0.01978586256548224,0.19655878973547292,0.06631762214004437,0.35554308120903466
sequences,0.75,9,10,-12.3,10.68,q1,"(150, 150)",0.011622995764802772,0.19776285292253945,0.019785489982046333,0.1961946916708463,0.06627194768730978,0.35475382354436147
sequences,0.75,9,10,-12.3,10.68,q2,"(150, 50)",0.04524736219548088,0.191384903832927,0.019785489982046333,0.1961946916708463,0.06627194768730978,0.35475382354436147
sequences,0.75,9,10,-12.3,10.68,q3,"(50, 150)",0.007941195995775628,0.19203680914285362,0.019785489982046333,0.1961946916708463,0.06627194768730978,0.35475382354436147
sequences,0.75,9,10,-12.3,10.68,q4,"(50, 50)",0.05239520325574682,0.1983396917247371,0.019785489982046333,0.1961946916708463,0.06627194768730978,0.35475382354436147
sequences,0.75,10,10,-12.3,10.68,q1,"(150, 150)",0.009207504169736907,0.19975368973288904,0.019258566329753306,0.20568017896582436,0.0645124071007564,0.3725476693435832
sequences,0.75,10,10,-12.3,10.68,q2,"(150, 50)",0.05048977039485002,0.2205428841368568,0.019258566329753306,0.20568017896582436,0.0645124071007564,0.3725476693435832
sequences,0.75,10,10,-12.3,10.68,q3,"(50, 150)",0.00505207731730881,0.19624590509500564,0.019258566329753306,0.20568017896582436,0.0645124071007564,0.3725476693435832
sequences,0.75,10,10,-12.3,10.68,q4,"(50, 50)",0.058643980611944244,0.22429584792918933,0.019258566329753306,0.20568017896582436,0.0645124071007564,0.3725476693435832
sequences,0.75,11,10,-12.3,10.68,q1,"(150, 150)",0.011500094124462765,0.19331770278016883,0.01964583441832562,0.19610497132780946,0.06580416820742127,0.35464872568429057
sequences,0.75,11,10,-12.3,10.68,q2,"(150, 50)",0.045072864226454,0.20400970773547367,0.01964583441832562,0.19610497132780946,0.06580416820742127,0.35464872568429057
sequences,0.75,11,10,-12.3,10.68,q3,"(50, 150)",0.007823558181586861,0.18921411467371452,0.01964583441832562,0.19610497132780946,0.06580416820742127,0.35464872568429057
sequences,0.75,11,10,-12.3,10.68,q4,"(50, 50)",0.05214323634892246,0.20661791644039346,0.01964583441832562,0.19610497132780946,0.06580416820742127,0.35464872568429057
sequences,0.75,12,10,-12.3,10.68,q1,"(150, 150)",0.011272481097713234,0.19999839722912635,0.019592507387091843,0.20021040974408402,0.0656145592333953,0.3622440698928821
sequences,0.75,12,10,-12.3,10.68,q2,"(150, 50)",0.045636196134828215,0.19933352856700795,0.019592507387091843,0.20021040974408402,0.0656145592333953,0.3622440698928821
sequences,0.75,12,10,-12.3,10.68,q3,"(50, 150)",0.006324426132755849,0.19785012586496534,0.019592507387091843,0.20021040974408402,0.0656145592333953,0.3622440698928821
sequences,0.75,12,10,-12.3,10.68,q4,"(50, 50)",0.05614592151129815,0.20048793527426514,0.019592507387091843,0.20021040974408402,0.0656145592333953,0.3622440698928821
sequences,0.75,13,10,-12.3,10.68,q1,"(150, 150)",0.010454098982567618,0.20380801223945272,0.01946334993986915,0.20265947996829856,0.06520385239487152,0.3668901469797204
sequences,0.75,13,10,-12.3,10.68,q2,"(150, 50)",0.047314318353715516,0.1945211256742742,0.01946334993986915,0.20265947996829856,0.06520385239487152,0.3668901469797204
sequences,0.75,13,10,-12.3,10.68,q3,"(50, 150)",0.008002080739851685,0.2016920927531376,0.01946334993986915,0.20265947996829856,0.06520385239487152,0.3668901469797204
sequences,0.75,13,10,-12.3,10.68,q4,"(50, 50)",0.05137751091409623,0.20801407194081692,0.01946334993986915,0.20265947996829856,0.06520385239487152,0.3668901469797204
sequences,0.75,14,10,-12.3,10.68,q1,"(150, 150)",0.01202622007465184,0.20388690181292207,0.01964243422643591,0.19877304441605473,0.06578727028865748,0.35957647307245044
sequences,0.75,14,10,-12.3,10.68,q2,"(150, 50)",0.04346650960712246,0.17912959488632949,0.01964243422643591,0.19877304441605473,0.06578727028865748,0.35957647307245044
sequences,0.75,14,10,-12.3,10.68,q3,"(50, 150)",0.008068581248918976,0.2024254336879032,0.01964243422643591,0.19877304441605473,0.06578727028865748,0.35957647307245044
sequences,0.75,14,10,-12.3,10.68,q4,"(50, 50)",0.05143769438298366,0.18765587533942987,0.01964243422643591,0.19877304441605473,0.06578727028865748,0.35957647307245044
sequences,0.75,15,10,-12.3,10.68,q1,"(150, 150)",0.012958587443340417,0.19528333511197127,0.01993657656511101,0.19223925467723812,0.0667612442531972,0.3473147965570204
sequences,0.75,15,10,-12.3,10.68,q2,"(150, 50)",0.04170020481020491,0.18131087996103212,0.01993657656511101,0.19223925467723812,0.0667612442531972,0.3473147965570204
sequences,0.75,15,10,-12.3,10.68,q3,"(50, 150)",0.010260568685458885,0.1944592077074385,0.01993657656511101,0.19223925467723812,0.0667612442531972,0.3473147965570204
sequences,0.75,15,10,-12.3,10.68,q4,"(50, 50)",0.04647561756472105,0.18211594738204678,0.01993657656511101,0.19223925467723812,0.0667612442531972,0.3473147965570204
sequences,0.75,16,10,-12.3,10.68,q1,"(150, 150)",0.009328251678857886,0.20697576486898014,0.019251630599653877,0.2046884452453063,0.06453781629116286,0.3708518552660562
sequences,0.75,16,10,-12.3,10.68,q2,"(150, 50)",0.05007722088038719,0.19388469174839323,0.019251630599653877,0.2046884452453063,0.06453781629116286,0.3708518552660562
sequences,0.75,16,10,-12.3,10.68,q3,"(50, 150)",0.005225518320589816,0.20678867962756045,0.019251630599653877,0.2046884452453063,0.06453781629116286,0.3708518552660562
sequences,0.75,16,10,-12.3,10.68,q4,"(50, 50)",0.05816360688181002,0.1946979816721886,0.019251630599653877,0.2046884452453063,0.06453781629116286,0.3708518552660562
sequences,0.75,17,10,-12.3,10.68,q1,"(150, 150)",0.010589590767197066,0.19401178257524568,0.01962392591244851,0.1956922040965081,0.06574730182577607,0.35393669674098793
sequences,0.75,17,10,-12.3,10.68,q2,"(150, 50)",0.04754444342950358,0.19790289041251147,0.01962392591244851,0.1956922040965081,0.06574730182577607,0.35393669674098793
sequences,0.75,17,10,-12.3,10.68,q3,"(50, 150)",0.008104245081906776,0.1952274954638455,0.01962392591244851,0.1956922040965081,0.06574730182577607,0.35393669674098793
sequences,0.75,17,10,-12.3,10.68,q4,"(50, 50)",0.05173043216017156,0.1939631696131374,0.01962392591244851,0.1956922040965081,0.06574730182577607,0.35393669674098793
sequences,0.75,18,10,-12.3,10.68,q1,"(150, 150)",0.007788082020178252,0.20082157253832483,0.0190279492772482,0.20694811643595534,0.06375590309012633,0.37503087117007483
sequences,0.75,18,10,-12.3,10.68,q2,"(150, 50)",0.05397456323388965,0.21742281246382436,0.0190279492772482,0.20694811643595534,0.06375590309012633,0.37503087117007483
sequences,0.75,18,10,-12.3,10.68,q3,"(50, 150)",0.002172250971295698,0.20345869320118118,0.0190279492772482,0.20694811643595534,0.06375590309012633,0.37503087117007483
sequences,0.75,18,10,-12.3,10.68,q4,"(50, 50)",0.0659140076388109,0.22004730747130102,0.0190279492772482,0.20694811643595534,0.06375590309012633,0.37503087117007483
sequences,0.75,19,10,-12.3,10.68,q1,"(150, 150)",0.009747631124492525,0.19689360517396542,0.01921580555283562,0.2008152805273741,0.06436377676381048,0.36355131742287644
sequences,0.75,19,10,-12.3,10.68,q2,"(150, 50)",0.048763671534170876,0.20972771218342476,0.01921580555283562,0.2008152805273741,0.06436377676381048,0.36355131742287644
sequences,0.75,19,10,-12.3,10.68,q3,"(50, 150)",0.0051122722557053035,0.1940964668444925,0.01921580555283562,0.2008152805273741,0.06436377676381048,0.36355131742287644
sequences,0.75,19,10,-12.3,10.68,q4,"(50, 50)",0.05809637735530871,0.21403895779995152,0.01921580555283562,0.2008152805273741,0.06436377676381048,0.36355131742287644
sequences,0.75,20,10,-12.3,10.68,q1,"(150, 150)",0.010456285056358563,0.2021294296535542,0.01953767074457478,0.20023299284804463,0.06546928288372213,0.362411915665095
sequences,0.75,20,10,-12.3,10.68,q2,"(150, 50)",0.04787082527315869,0.19192703113853898,0.01953767074457478,0.20023299284804463,0.06546928288372213,0.362411915665095
sequences,0.75,20,10,-12.3,10.68,q3,"(50, 150)",0.006261119794872029,0.19939230459157706,0.01953767074457478,0.20023299284804463,0.06546928288372213,0.362411915665095
sequences,0.75,20,10,-12.3,10.68,q4,"(50, 50)",0.05610033120187727,0.19745698515797863,0.01953767074457478,0.20023299284804463,0.06546928288372213,0.362411915665095
sequences,0.75,21,10,-12.3,10.68,q1,"(150, 150)",0.01628262250441221,0.19156987919708898,0.02039415691854797,0.18532042191910555,0.06835648372229922,0.334415075125401
sequences,0.75,21,10,-12.3,10.68,q2,"(150, 50)",0.03353681818577951,0.1705861056358384,0.02039415691854797,0.18532042191910555,0.06835648372229922,0.334415075125401
sequences,0.75,21,10,-12.3,10.68,q3,"(50, 150)",0.013461443436562259,0.1849060907903593,0.02039415691854797,0.18532042191910555,0.06835648372229922,0.334415075125401
sequences,0.75,21,10,-12.3,10.68,q4,"(50, 50)",0.038768123290032305,0.1678856936740109,0.02039415691854797,0.18532042191910555,0.06835648372229922,0.334415075125401
sequences,0.75,22,10,-12.3,10.68,q1,"(150, 150)",0.010752600993084298,0.19598883030690845,0.019544619340280355,0.1963455808513808,0.0655255027752254,0.35529642355607366
sequences,0.75,22,10,-12.3,10.68,q2,"(150, 50)",0.047102027220871,0.19455717399820363,0.019544619340280355,0.1963455808513808,0.0655255027752254,0.35529642355607366
sequences,0.75,22,10,-12.3,10.68,q3,"(50, 150)",0.005538051580529028,0.19509285484098624,0.019544619340280355,0.1963455808513808,0.0655255027752254,0.35529642355607366
sequences,0.75,22,10,-12.3,10.68,q4,"(50, 50)",0.05802026410252694,0.19579784485984916,0.019544619340280355,0.1963455808513808,0.0655255027752254,0.35529642355607366
sequences,0.75,23,10,-12.3,10.68,q1,"(150, 150)",0.009624834453937638,0.2002144704607607,0.019202665536774882,0.20050660613136964,0.06432515044560717,0.3630003986144932
sequences,0.75,23,10,-12.3,10.68,q2,"(150, 50)",0.04900605445172626,0.1986057483126416,0.019202665536774882,0.20050660613136964,0.06432515044560717,0.3630003986144932
sequences,0.75,23,10,-12.3,10.68,q3,"(50, 150)",0.00577770350569447,0.1980147168721285,0.019202665536774882,0.20050660613136964,0.06432515044560717,0.3630003986144932
sequences,0.75,23,10,-12.3,10.68,q4,"(50, 50)",0.056267864630697134,0.2027481356527532,0.019202665536774882,0.20050660613136964,0.06432515044560717,0.3630003986144932
sequences,0.75,24,10,-12.3,10.68,q1,"(150, 150)",0.013743875663137834,0.20453811627594667,0.019886141425933975,0.20245999265073955,0.06663698224322351,0.36638677944444836
sequences,0.75,24,10,-12.3,10.68,q2,"(150, 50)",0.0395594585198787,0.19226397809446802,0.019886141425933975,0.20245999265073955,0.06663698224322351,0.36638677944444836
sequences,0.75,24,10,-12.3,10.68,q3,"(50, 150)",0.008068540838651585,0.20518058252075902,0.019886141425933975,0.20245999265073955,0.06663698224322351,0.36638677944444836
sequences,0.75,24,10,-12.3,10.68,q4,"(50, 50)",0.05159938377111223,0.1979881836986039,0.019886141425933975,0.20245999265073955,0.06663698224322351,0.36638677944444836
sequences,0.75,25,10,-12.3,10.68,q1,"(150, 150)",0.015446534773031418,0.19386145799907045,0.020297891626214048,0.18676934478391397,0.06798255589454592,0.3370299422294373
sequences,0.75,25,10,-12.3,10.68,q2,"(150, 50)",0.036038789590415204,0.1648613725668544,0.020297891626214048,0.18676934478391397,0.06798255589454592,0.3370299422294373
sequences,0.75,25,10,-12.3,10.68,q3,"(50, 150)",0.010548237927264033,0.18914465825812612,0.020297891626214048,0.18676934478391397,0.06798255589454592,0.3370299422294373
sequences,0.75,25,10,-12.3,10.68,q4,"(50, 50)",0.04598637050910427,0.17064316815145344,0.020297891626214048,0.18676934478391397,0.06798255589454592,0.3370299422294373
sequences,0.75,26,10,-12.3,10.68,q1,"(150, 150)",0.009601751907116296,0.20146810937140938,0.01921661099318376,0.20350742990993437,0.06439343551372627,0.3686060429478064
sequences,0.75,26,10,-12.3,10.68,q2,"(150, 50)",0.04889876630828016,0.2043273665525502,0.01921661099318376,0.20350742990993437,0.06439343551372627,0.3686060429478064
sequences,0.75,26,10,-12.3,10.68,q3,"(50, 150)",0.007244673209116432,0.2041585740271521,0.01921661099318376,0.20350742990993437,0.06439343551372627,0.3686060429478064
sequences,0.75,26,10,-12.3,10.68,q4,"(50, 50)",0.05261969017470375,0.20500672220407917,0.01921661099318376,0.20350742990993437,0.06439343551372627,0.3686060429478064
sequences,0.75,27,10,-12.3,10.68,q1,"(150, 150)",0.00980983521627599,0.20438048181074847,0.018993304276975185,0.20832375227250421,0.06362383142777048,0.37754182051963786
sequences,0.75,27,10,-12.3,10.68,q2,"(150, 50)",0.04789230101462016,0.21869785611926595,0.018993304276975185,0.20832375227250421,0.06362383142777048,0.37754182051963786
sequences,0.75,27,10,-12.3,10.68,q3,"(50, 150)",0.004122099587535721,0.20102963683352398,0.018993304276975185,0.20832375227250421,0.06362383142777048,0.37754182051963786
sequences,0.75,27,10,-12.3,10.68,q4,"(50, 50)",0.05956114967865144,0.21940704035499037,0.018993304276975185,0.20832375227250421,0.06362383142777048,0.37754182051963786
sequences,0.75,28,10,-12.3,10.68,q1,"(150, 150)",0.010660463500897282,0.20396008971442212,0.019355238908725887,0.2052485389686587,0.06489058388643328,0.3718608571558512
