simulationID,dynamic,simulation,vrest,slope,pqif,seed,std,mean,mean_filtered,std_filtered,num_zero_weights,num_non_zero_weights,frac_zero_weights
sequences_11_0.25_35,sequences,11,-17.0,8.65,0.25,35,0.22707132342940078,0.020459721044444244,0.06853029993114804,0.4115965756013626,28058,11942,0.70
sequences_11_0.25_36,sequences,11,-17.0,8.65,0.25,36,0.21269856879711443,0.02058856056087647,0.06892721982215089,0.38487237070210395,28052,11948,0.70
sequences_11_0.25_37,sequences,11,-17.0,8.65,0.25,37,0.21029942902185333,0.02051471610031218,0.06865701506128576,0.3804027328076998,28048,11952,0.70
sequences_11_0.25_38,sequences,11,-17.0,8.65,0.25,38,0.21866393842903512,0.02051204090815016,0.06867104421878194,0.39593717787364,28052,11948,0.70
sequences_11_0.25_39,sequences,11,-17.0,8.65,0.25,39,0.21374168883463338,0.020529662803271613,0.06873003951547242,0.38682682410604813,28052,11948,0.70
sequences_11_0.25_40,sequences,11,-17.0,8.65,0.25,40,0.21481591035835462,0.020397632125027168,0.06832233168657567,0.38896314662362375,28058,11942,0.70
sequences_11_0.25_41,sequences,11,-17.0,8.65,0.25,41,0.21725335994463554,0.020496205768921177,0.06869852779930008,0.39355907700991477,28066,11934,0.70
sequences_11_0.25_42,sequences,11,-17.0,8.65,0.25,42,0.21839134887393458,0.020315046782121777,0.068040012667242,0.39559343834464966,28057,11943,0.70
sequences_11_0.25_43,sequences,11,-17.0,8.65,0.25,43,0.21938615736060457,0.020544823939400214,0.06884994617761465,0.3974527886446341,28064,11936,0.70
sequences_11_0.25_44,sequences,11,-17.0,8.65,0.25,44,0.20578690894066184,0.02071195825216778,0.06938098401195135,0.3721311660721535,28059,11941,0.70
sequences_11_0.25_45,sequences,11,-17.0,8.65,0.25,45,0.20949873548076836,0.020768173873065197,0.06961593521516868,0.3791040851447381,28067,11933,0.70
sequences_11_0.25_46,sequences,11,-17.0,8.65,0.25,46,0.21440835417349663,0.02072217085688685,0.06934550608846934,0.3879010193336574,28047,11953,0.70
sequences_11_0.25_47,sequences,11,-17.0,8.65,0.25,47,0.21603398229682277,0.020657136776491124,0.06924953662920257,0.39126783468766646,28068,11932,0.70
sequences_11_0.25_48,sequences,11,-17.0,8.65,0.25,48,0.2173082051439993,0.02035583047410434,0.06820516158185405,0.3936539787929585,28062,11938,0.70
sequences_11_0.25_49,sequences,11,-17.0,8.65,0.25,49,0.2165108628754283,0.020607878556332188,0.06904968522811923,0.3920754253107282,28062,11938,0.70
sequences_11_0.5_0,sequences,11,-17.0,8.65,0.5,0,0.21100965748481562,0.020905991805817068,0.07003095823069112,0.38171975590780366,28059,11941,0.70
sequences_11_0.5_1,sequences,11,-17.0,8.65,0.5,1,0.21539738554210197,0.020445968665690536,0.06844411638025118,0.3899081139803246,28051,11949,0.70
sequences_11_0.5_2,sequences,11,-17.0,8.65,0.5,2,0.2096177358665653,0.02062002365168858,0.06903255323631931,0.3791579117968906,28052,11948,0.70
sequences_11_0.5_3,sequences,11,-17.0,8.65,0.5,3,0.20587257289024846,0.020520985469124908,0.06874126277238055,0.37237308660870555,28059,11941,0.70
sequences_11_0.5_4,sequences,11,-17.0,8.65,0.5,4,0.21197363498357208,0.02054868371511708,0.06889173988808006,0.38381223127042147,28069,11931,0.70
sequences_11_0.5_5,sequences,11,-17.0,8.65,0.5,5,0.1979693030864054,0.02105384161208906,0.07054394911070215,0.3575286446054909,28062,11938,0.70
sequences_11_0.5_6,sequences,11,-17.0,8.65,0.5,6,0.21969539492527035,0.02059225436064151,0.06889921994359352,0.3976985957707519,28045,11955,0.70
sequences_11_0.5_7,sequences,11,-17.0,8.65,0.5,7,0.20376157116365545,0.020532462967902905,0.06879123198895352,0.36848779245447544,28061,11939,0.70
sequences_11_0.5_8,sequences,11,-17.0,8.65,0.5,8,0.19999608116228812,0.02077780713091612,0.06954914520808743,0.3612394795523343,28050,11950,0.70
sequences_11_0.5_9,sequences,11,-17.0,8.65,0.5,9,0.2043474695025093,0.021033785720184568,0.07044724347378235,0.36929153954419425,28057,11943,0.70
sequences_11_0.5_10,sequences,11,-17.0,8.65,0.5,10,0.21401645782880283,0.020494948582553296,0.06868280356083545,0.3875381007451654,28064,11936,0.70
sequences_11_0.5_11,sequences,11,-17.0,8.65,0.5,11,0.20637491117098938,0.020765258521754773,0.06961783093371812,0.3733479752683609,28069,11931,0.70
sequences_11_0.5_12,sequences,11,-17.0,8.65,0.5,12,0.19896009225487282,0.020864387950253978,0.0698740386813596,0.35936687062429895,28056,11944,0.70
sequences_11_0.5_13,sequences,11,-17.0,8.65,0.5,13,0.2110704590697952,0.020352333303590056,0.0682163006656278,0.38217618987024343,28066,11934,0.70
sequences_11_0.5_14,sequences,11,-17.0,8.65,0.5,14,0.2056762891196982,0.020560918615225434,0.06893275874687933,0.37214272371672336,28069,11931,0.70
sequences_11_0.5_15,sequences,11,-17.0,8.65,0.5,15,0.19658012827886312,0.021048806133324584,0.0704857467838412,0.3548534891465829,28055,11945,0.70
sequences_11_0.5_16,sequences,11,-17.0,8.65,0.5,16,0.21130079825342152,0.020502541184495272,0.06864498596968366,0.382337880122265,28053,11947,0.70
sequences_11_0.5_17,sequences,11,-17.0,8.65,0.5,17,0.19600251624203827,0.020892065533461665,0.07001949068608852,0.3539974034751322,28065,11935,0.70
sequences_11_0.5_18,sequences,11,-17.0,8.65,0.5,18,0.19229913480890398,0.021246107448026533,0.07119412732856341,0.34692611931731554,28063,11937,0.70
sequences_11_0.5_19,sequences,11,-17.0,8.65,0.5,19,0.2024471470345576,0.020825092545014127,0.0697424398694378,0.36584843018551155,28056,11944,0.70
sequences_11_0.5_20,sequences,11,-17.0,8.65,0.5,20,0.20757070274686676,0.020616217859480524,0.06904292652203792,0.37543108092769123,28056,11944,0.70
sequences_11_0.5_21,sequences,11,-17.0,8.65,0.5,21,0.20814256694682318,0.020522856282750003,0.06874752962984675,0.37657575088622447,28059,11941,0.70
sequences_11_0.5_22,sequences,11,-17.0,8.65,0.5,22,0.21112664664200562,0.02045601582910169,0.06856382044277423,0.3822365752108477,28066,11934,0.70
sequences_11_0.5_23,sequences,11,-17.0,8.65,0.5,23,0.21160002469172476,0.020414974070832422,0.06840333077846347,0.3830680450376944,28062,11938,0.70
sequences_11_0.5_24,sequences,11,-17.0,8.65,0.5,24,0.2143170546594407,0.02075388083157029,0.06953306250630804,0.3879387827807217,28061,11939,0.70
sequences_11_0.5_25,sequences,11,-17.0,8.65,0.5,25,0.20072406428784786,0.020688187445148064,0.06930716062026153,0.3627750457908571,28060,11940,0.70
sequences_11_0.5_26,sequences,11,-17.0,8.65,0.5,26,0.2095810652281266,0.020784881878666027,0.06963692730937608,0.37915728170447843,28061,11939,0.70
sequences_11_0.5_27,sequences,11,-17.0,8.65,0.5,27,0.2102592099791057,0.020748711299268013,0.06950992060056285,0.380413259929854,28060,11940,0.70
sequences_11_0.5_28,sequences,11,-17.0,8.65,0.5,28,0.21021425400710164,0.02059301624594861,0.06892483054455228,0.3802272847305963,28049,11951,0.70
sequences_11_0.5_29,sequences,11,-17.0,8.65,0.5,29,0.20570651863918923,0.020652819008683286,0.06921765901527704,0.3720983916972623,28065,11935,0.70
sequences_11_0.5_30,sequences,11,-17.0,8.65,0.5,30,0.2141697610370103,0.020452739819478562,0.06851265327687317,0.38776070034251914,28059,11941,0.70
sequences_11_0.5_31,sequences,11,-17.0,8.65,0.5,31,0.21007166868437646,0.020867910808499743,0.06990339438405407,0.37999924138399904,28059,11941,0.70
sequences_11_0.5_32,sequences,11,-17.0,8.65,0.5,32,0.20480315480625388,0.02076959424944822,0.06969077845633159,0.3705828249390457,28079,11921,0.70
sequences_11_0.5_33,sequences,11,-17.0,8.65,0.5,33,0.21302171797578628,0.02040911441469052,0.0684008861824567,0.3857485620722267,28065,11935,0.70
sequences_11_0.5_34,sequences,11,-17.0,8.65,0.5,34,0.20176635585062208,0.020844587185822546,0.0698311128503268,0.36463679847348124,28060,11940,0.70
sequences_11_0.5_35,sequences,11,-17.0,8.65,0.5,35,0.21578077327833453,0.020493900096592185,0.06869079972043635,0.39083517708687865,28066,11934,0.70
sequences_11_0.5_36,sequences,11,-17.0,8.65,0.5,36,0.21290044022182936,0.020521755422709797,0.0687553578112398,0.3854144492589065,28061,11939,0.70
sequences_11_0.5_37,sequences,11,-17.0,8.65,0.5,37,0.20616434219166438,0.020635186210307823,0.06905441716826848,0.37268304231221333,28047,11953,0.70
sequences_11_0.5_38,sequences,11,-17.0,8.65,0.5,38,0.20756086913635477,0.0207496660678295,0.0694607617970692,0.3752791821598799,28051,11949,0.70
sequences_11_0.5_39,sequences,11,-17.0,8.65,0.5,39,0.2080671036298032,0.020769941673283453,0.06954027512608506,0.3762380589855208,28053,11947,0.70
sequences_11_0.5_40,sequences,11,-17.0,8.65,0.5,40,0.20703035554017932,0.020593444930501133,0.06907654484025537,0.37472845376533026,28075,11925,0.70
sequences_11_0.5_41,sequences,11,-17.0,8.65,0.5,41,0.1974685154140968,0.02087242331971136,0.0699068017071468,0.3566116852918097,28057,11943,0.70
sequences_11_0.5_42,sequences,11,-17.0,8.65,0.5,42,0.20786026655081596,0.020721986687824906,0.06949023034146513,0.3761649266321339,28072,11928,0.70
sequences_11_0.5_43,sequences,11,-17.0,8.65,0.5,43,0.20559638659452248,0.020858977571523087,0.06985591952954819,0.37166849262536483,28056,11944,0.70
sequences_11_0.5_44,sequences,11,-17.0,8.65,0.5,44,0.21090869574161694,0.020407294363665316,0.06833752821654354,0.38168339669736884,28055,11945,0.70
sequences_11_0.5_45,sequences,11,-17.0,8.65,0.5,45,0.20171629913447356,0.02071316918960476,0.06937342104866367,0.36455883975169917,28057,11943,0.70
sequences_11_0.5_46,sequences,11,-17.0,8.65,0.5,46,0.2023831566373994,0.020808210470646682,0.0697209263549897,0.36582596220686636,28062,11938,0.70
sequences_11_0.5_47,sequences,11,-17.0,8.65,0.5,47,0.202936701211972,0.020846350702825554,0.06979026013667745,0.3666869688213011,28052,11948,0.70
sequences_11_0.5_48,sequences,11,-17.0,8.65,0.5,48,0.21162073997313927,0.02078029409112013,0.06953419471681489,0.38270375261767703,28046,11954,0.70
sequences_11_0.5_49,sequences,11,-17.0,8.65,0.5,49,0.20982923854083468,0.02064685639161122,0.06913395744721654,0.3795686182489763,28054,11946,0.70
sequences_11_0.75_0,sequences,11,-17.0,8.65,0.75,0,0.20633494215732684,0.021051021638737167,0.07052268555690842,0.3730120025705796,28060,11940,0.70
sequences_11_0.75_1,sequences,11,-17.0,8.65,0.75,1,0.20058533700563727,0.021303794425453906,0.07136949556265966,0.36223708430964363,28060,11940,0.70
sequences_11_0.75_2,sequences,11,-17.0,8.65,0.75,2,0.2190138777927719,0.020733880854663586,0.06941953914677688,0.3965095724648069,28053,11947,0.70
sequences_11_0.75_3,sequences,11,-17.0,8.65,0.75,3,0.19016102685407776,0.021751196091019286,0.07287443199939454,0.34267721355037073,28061,11939,0.70
sequences_11_0.75_4,sequences,11,-17.0,8.65,0.75,4,0.1969106321968602,0.02122838168357963,0.07109899249294023,0.3554111542157133,28057,11943,0.70
sequences_11_0.75_5,sequences,11,-17.0,8.65,0.75,5,0.19683121700528888,0.02124996051032786,0.07113552769379149,0.35516801499037637,28051,11949,0.70
sequences_11_0.75_6,sequences,11,-17.0,8.65,0.75,6,0.2097808844636579,0.02106651582039014,0.07052143550218475,0.3792517294100939,28051,11949,0.70
sequences_11_0.75_7,sequences,11,-17.0,8.65,0.75,7,0.20121783237994292,0.021068222108493108,0.0705803085711662,0.3635184678837796,28060,11940,0.70
sequences_11_0.75_8,sequences,11,-17.0,8.65,0.75,8,0.21541354811026375,0.02121925006790146,0.07102677846996304,0.3895974461826614,28050,11950,0.70
sequences_11_0.75_9,sequences,11,-17.0,8.65,0.75,9,0.201963460184227,0.021374174053763673,0.07159927662260673,0.3647462722405054,28059,11941,0.70
sequences_11_0.75_10,sequences,11,-17.0,8.65,0.75,10,0.2013489238716074,0.021266431614393604,0.07117279656758234,0.36349513201717304,28048,11952,0.70
sequences_11_0.75_11,sequences,11,-17.0,8.65,0.75,11,0.21381128942841404,0.020941103764712306,0.07020737160242162,0.3870486357260608,28069,11931,0.70
sequences_11_0.75_12,sequences,11,-17.0,8.65,0.75,12,0.21055498171526424,0.02119467834918818,0.07099800133720183,0.3807521895436319,28059,11941,0.70
sequences_11_0.75_13,sequences,11,-17.0,8.65,0.75,13,0.2026541870342016,0.021175942281148573,0.07088774719607857,0.36600008739748946,28051,11949,0.70
sequences_11_0.75_14,sequences,11,-17.0,8.65,0.75,14,0.20589561145263963,0.02102214852752966,0.07039647895363636,0.372135571275119,28055,11945,0.70
sequences_11_0.75_15,sequences,11,-17.0,8.65,0.75,15,0.2074817185531262,0.020966890265830925,0.07025260601719191,0.37520439658811966,28062,11938,0.70
sequences_11_0.75_16,sequences,11,-17.0,8.65,0.75,16,0.1996438585510789,0.021294771430777484,0.07130940621440765,0.36042215163337993,28055,11945,0.70
sequences_11_0.75_17,sequences,11,-17.0,8.65,0.75,17,0.20234712865706841,0.021160618258580986,0.07086610267441723,0.36551151293862966,28056,11944,0.70
sequences_11_0.75_18,sequences,11,-17.0,8.65,0.75,18,0.1911487760780474,0.021711228488218357,0.0727893001029867,0.3446436863109801,28069,11931,0.70
sequences_11_0.75_19,sequences,11,-17.0,8.65,0.75,19,0.1989526640632922,0.021649715631830515,0.07254051141507963,0.3590739904408912,28062,11938,0.70
sequences_11_0.75_20,sequences,11,-17.0,8.65,0.75,20,0.20261475632154663,0.021339842902371634,0.07145435426878163,0.3658963508424994,28054,11946,0.70
sequences_11_0.75_21,sequences,11,-17.0,8.65,0.75,21,0.210266140963584,0.02085926214430579,0.06986857191192695,0.38034771526987626,28058,11942,0.70
sequences_11_0.75_22,sequences,11,-17.0,8.65,0.75,22,0.21112406951669255,0.020840521574112907,0.06985844824977092,0.382083512483392,28067,11933,0.70
sequences_11_0.75_23,sequences,11,-17.0,8.65,0.75,23,0.20980613341970766,0.020797784066896103,0.06971519003401024,0.3796607181026637,28067,11933,0.70
sequences_11_0.75_24,sequences,11,-17.0,8.65,0.75,24,0.19969183807493468,0.021157082645984586,0.07091363380588096,0.3607346224516723,28066,11934,0.70
sequences_11_0.75_25,sequences,11,-17.0,8.65,0.75,25,0.21058634178543817,0.02091290554119543,0.07009520878563912,0.38104080904140936,28066,11934,0.70
sequences_11_0.75_26,sequences,11,-17.0,8.65,0.75,26,0.20347317283633334,0.021073893563111006,0.0705579427910304,0.36759375824084123,28053,11947,0.70
sequences_11_0.75_27,sequences,11,-17.0,8.65,0.75,27,0.20713440222418153,0.02067684405941565,0.06922277890664763,0.3745363559867803,28052,11948,0.70
sequences_11_0.75_28,sequences,11,-17.0,8.65,0.75,28,0.20800798956640454,0.02098941818534187,0.07039885354801902,0.3763521585551645,28074,11926,0.70
sequences_11_0.75_29,sequences,11,-17.0,8.65,0.75,29,0.1977742435096399,0.021382059043329925,0.07161369519661702,0.35694140883366005,28057,11943,0.70
sequences_11_0.75_30,sequences,11,-17.0,8.65,0.75,30,0.20982596400777762,0.02090293698751739,0.07010879418922486,0.3797595302548044,28074,11926,0.70
sequences_11_0.75_31,sequences,11,-17.0,8.65,0.75,31,0.19914456706920972,0.02107315771268334,0.07065601915400954,0.35981596830191126,28070,11930,0.70
sequences_11_0.75_32,sequences,11,-17.0,8.65,0.75,32,0.19706910150514392,0.02148123744715044,0.07202426637770475,0.3557714966024781,28070,11930,0.70
sequences_11_0.75_33,sequences,11,-17.0,8.65,0.75,33,0.18796568239386718,0.021709072118626698,0.07266635018787179,0.33846744203277646,28050,11950,0.70
sequences_11_0.75_34,sequences,11,-17.0,8.65,0.75,34,0.20100488735388297,0.0213940697241151,0.07165992203689532,0.36294434863268815,28058,11942,0.70
sequences_11_0.75_35,sequences,11,-17.0,8.65,0.75,35,0.20259848811515957,0.021307699928192182,0.07134672669744578,0.36588091761016367,28054,11946,0.70
sequences_11_0.75_36,sequences,11,-17.0,8.65,0.75,36,0.20361909672326092,0.021126172831888702,0.07075667029017402,0.36789993362332196,28057,11943,0.70
sequences_11_0.75_37,sequences,11,-17.0,8.65,0.75,37,0.2102578729260694,0.020905944776389476,0.0700190731855965,0.38029685068350766,28057,11943,0.70
sequences_11_0.75_38,sequences,11,-17.0,8.65,0.75,38,0.2097396097778288,0.02067714885846745,0.06926437939357659,0.3794665154087051,28059,11941,0.70
sequences_11_0.75_39,sequences,11,-17.0,8.65,0.75,39,0.20378557681629209,0.021200882376097296,0.07107235124404056,0.36833809738122636,28068,11932,0.70
sequences_11_0.75_40,sequences,11,-17.0,8.65,0.75,40,0.2058386855858625,0.021087877256173216,0.07062840913061447,0.3720308667959175,28057,11943,0.70
sequences_11_0.75_41,sequences,11,-17.0,8.65,0.75,41,0.19664813336435868,0.021599387395733218,0.0723840060178727,0.3548475662249528,28064,11936,0.70
