dyn,pqif,cut,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights
oscillations,0,0.25,39,1,-8.5,14.44,q1,"(50, 50)",713,0.019125821734290806,0.5279578585320485,-4.8640829700224014e-05,0.4343285485443123,28056,11944,0.70
oscillations,0,0.25,39,1,-8.5,14.44,q2,"(50, 150)",2155,-0.0037146621280314753,0.4908549367729032,-4.8640829700224014e-05,0.4343285485443123,28056,11944,0.70
oscillations,0,0.25,39,1,-8.5,14.44,q3,"(150, 50)",2289,-0.0002709747011508718,0.42367203836743306,-4.8640829700224014e-05,0.4343285485443123,28056,11944,0.70
oscillations,0,0.25,39,1,-8.5,14.44,q4,"(150, 150)",6787,-0.0008239750979293701,0.40695324143395006,-4.8640829700224014e-05,0.4343285485443123,28056,11944,0.70
oscillations,0,0.25,40,1,-8.5,14.44,q1,"(50, 50)",718,-0.00469696787184541,0.5228777337697683,0.00014629815835256503,0.4266814801622007,28065,11935,0.70
oscillations,0,0.25,40,1,-8.5,14.44,q2,"(50, 150)",2283,0.0009254484822054718,0.4301116675623915,0.00014629815835256503,0.4266814801622007,28065,11935,0.70
oscillations,0,0.25,40,1,-8.5,14.44,q3,"(150, 50)",2255,-0.009186137585971237,0.432329447111077,0.00014629815835256503,0.4266814801622007,28065,11935,0.70
oscillations,0,0.25,40,1,-8.5,14.44,q4,"(150, 150)",6679,0.0035514946583939094,0.41176587376555396,0.00014629815835256503,0.4266814801622007,28065,11935,0.70
oscillations,0,0.25,41,1,-8.5,14.44,q1,"(50, 50)",776,-0.004942441314341043,0.49075116508637295,-7.816040561532758e-05,0.4198040655704037,28054,11946,0.70
oscillations,0,0.25,41,1,-8.5,14.44,q2,"(50, 150)",2253,0.0003230895500535657,0.42862460818813797,-7.816040561532758e-05,0.4198040655704037,28054,11946,0.70
oscillations,0,0.25,41,1,-8.5,14.44,q3,"(150, 50)",2290,0.005004456753086022,0.4193660766497352,-7.816040561532758e-05,0.4198040655704037,28054,11946,0.70
oscillations,0,0.25,41,1,-8.5,14.44,q4,"(150, 150)",6627,-0.0014013122780126318,0.4077255724936683,-7.816040561532758e-05,0.4198040655704037,28054,11946,0.70
oscillations,0,0.25,42,1,-8.5,14.44,q1,"(50, 50)",744,0.00359877396934301,0.46840853077177674,0.00036999492623571026,0.45121137458329974,28068,11932,0.70
oscillations,0,0.25,42,1,-8.5,14.44,q2,"(50, 150)",2209,-0.002004496384291526,0.485049831556239,0.00036999492623571026,0.45121137458329974,28068,11932,0.70
oscillations,0,0.25,42,1,-8.5,14.44,q3,"(150, 50)",2283,-0.007050531850657475,0.42294049907769277,0.00036999492623571026,0.45121137458329974,28068,11932,0.70
oscillations,0,0.25,42,1,-8.5,14.44,q4,"(150, 150)",6696,0.003324609969325608,0.44696550334268526,0.00036999492623571026,0.45121137458329974,28068,11932,0.70
oscillations,0,0.25,43,1,-8.5,14.44,q1,"(50, 50)",698,-0.015579034715826499,0.5282042289329306,0.00044164085101411593,0.43105461744536355,28042,11958,0.70
oscillations,0,0.25,43,1,-8.5,14.44,q2,"(50, 150)",2272,0.004331475684386218,0.4403365225495541,0.00044164085101411593,0.43105461744536355,28042,11958,0.70
oscillations,0,0.25,43,1,-8.5,14.44,q3,"(150, 50)",2283,0.006442873702956151,0.4164442168576712,0.00044164085101411593,0.43105461744536355,28042,11958,0.70
oscillations,0,0.25,43,1,-8.5,14.44,q4,"(150, 150)",6705,-0.001252033689888248,0.42134915667635087,0.00044164085101411593,0.43105461744536355,28042,11958,0.70
oscillations,0,0.25,44,1,-8.5,14.44,q1,"(50, 50)",758,0.0026693416328074865,0.4760104473450513,-0.0005418626726069473,0.4244851140438424,28066,11934,0.70
oscillations,0,0.25,44,1,-8.5,14.44,q2,"(50, 150)",2276,-0.0014287325826766375,0.4341271829368901,-0.0005418626726069473,0.4244851140438424,28066,11934,0.70
oscillations,0,0.25,44,1,-8.5,14.44,q3,"(150, 50)",2268,0.0033184605344054145,0.4328105924418473,-0.0005418626726069473,0.4244851140438424,28066,11934,0.70
oscillations,0,0.25,44,1,-8.5,14.44,q4,"(150, 150)",6632,-0.001924671777204287,0.4118180398442266,-0.0005418626726069473,0.4244851140438424,28066,11934,0.70
oscillations,0,0.25,45,1,-8.5,14.44,q1,"(50, 50)",726,-0.017723698946426503,0.45613234728165014,-0.0009046969622309855,0.4224932789404148,28051,11949,0.70
oscillations,0,0.25,45,1,-8.5,14.44,q2,"(50, 150)",2243,0.0055536136632234005,0.46355523947438304,-0.0009046969622309855,0.4224932789404148,28051,11949,0.70
oscillations,0,0.25,45,1,-8.5,14.44,q3,"(150, 50)",2260,-0.00010160910711302793,0.40684589786562386,-0.0009046969622309855,0.4224932789404148,28051,11949,0.70
oscillations,0,0.25,45,1,-8.5,14.44,q4,"(150, 150)",6720,-0.0015133835462986646,0.40924661617420666,-0.0009046969622309855,0.4224932789404148,28051,11949,0.70
oscillations,0,0.25,46,1,-8.5,14.44,q1,"(50, 50)",740,-0.002079066041547076,0.42955429785004584,0.0003098143816655175,0.41482526659819446,28053,11947,0.70
oscillations,0,0.25,46,1,-8.5,14.44,q2,"(50, 150)",2264,0.0024162777726797384,0.4360949173486003,0.0003098143816655175,0.41482526659819446,28053,11947,0.70
oscillations,0,0.25,46,1,-8.5,14.44,q3,"(150, 50)",2309,0.0016017779300902528,0.4009930223185204,0.0003098143816655175,0.41482526659819446,28053,11947,0.70
oscillations,0,0.25,46,1,-8.5,14.44,q4,"(150, 150)",6634,-0.0005922666309048133,0.4104146927098892,0.0003098143816655175,0.41482526659819446,28053,11947,0.70
oscillations,0,0.25,47,1,-8.5,14.44,q1,"(50, 50)",755,-0.004318091859844752,0.46646663849477255,-0.0006901258798820415,0.42549949737315657,28063,11937,0.70
oscillations,0,0.25,47,1,-8.5,14.44,q2,"(50, 150)",2264,-0.0002101474246853369,0.4609558676538711,-0.0006901258798820415,0.42549949737315657,28063,11937,0.70
oscillations,0,0.25,47,1,-8.5,14.44,q3,"(150, 50)",2238,-0.006250090329945965,0.40653169995702354,-0.0006901258798820415,0.42549949737315657,28063,11937,0.70
oscillations,0,0.25,47,1,-8.5,14.44,q4,"(150, 150)",6680,0.0014200003972960407,0.4141718128558468,-0.0006901258798820415,0.42549949737315657,28063,11937,0.70
oscillations,0,0.25,48,1,-8.5,14.44,q1,"(50, 50)",767,-0.003807918098078095,0.4779047517615996,0.0004971857652272611,0.45205021276788226,28066,11934,0.70
oscillations,0,0.25,48,1,-8.5,14.44,q2,"(50, 150)",2289,0.0003136835818402121,0.48975767642003515,0.0004971857652272611,0.45205021276788226,28066,11934,0.70
oscillations,0,0.25,48,1,-8.5,14.44,q3,"(150, 50)",2175,-0.0016249271547772292,0.40416566759464967,0.0004971857652272611,0.45205021276788226,28066,11934,0.70
oscillations,0,0.25,48,1,-8.5,14.44,q4,"(150, 150)",6703,0.0017410536992773801,0.45029908219257186,0.0004971857652272611,0.45205021276788226,28066,11934,0.70
oscillations,0,0.25,49,1,-8.5,14.44,q1,"(50, 50)",706,0.010418683931585106,0.439790741950075,0.0007652757045103065,0.43276849556567826,28059,11941,0.70
oscillations,0,0.25,49,1,-8.5,14.44,q2,"(50, 150)",2274,-0.0006343303117553348,0.4862112461687322,0.0007652757045103065,0.43276849556567826,28059,11941,0.70
oscillations,0,0.25,49,1,-8.5,14.44,q3,"(150, 50)",2197,-0.0069662034922529795,0.3827319283085401,0.0007652757045103065,0.43276849556567826,28059,11941,0.70
oscillations,0,0.25,49,1,-8.5,14.44,q4,"(150, 150)",6764,0.002739471101902708,0.4282029244484043,0.0007652757045103065,0.43276849556567826,28059,11941,0.70
oscillations,0,0.25,0,2,-12.3,10.68,q1,"(50, 50)",733,0.0013752948620894905,0.5536082584268274,0.00026621826229596574,0.4938749906578346,28055,11945,0.70
oscillations,0,0.25,0,2,-12.3,10.68,q2,"(50, 150)",2245,-0.0003572090904086867,0.5344829974347228,0.00026621826229596574,0.4938749906578346,28055,11945,0.70
oscillations,0,0.25,0,2,-12.3,10.68,q3,"(150, 50)",2255,0.0032712973241335788,0.4727048490863162,0.00026621826229596574,0.4938749906578346,28055,11945,0.70
oscillations,0,0.25,0,2,-12.3,10.68,q4,"(150, 150)",6712,-0.0006559825757955882,0.47956488314678053,0.00026621826229596574,0.4938749906578346,28055,11945,0.70
oscillations,0,0.25,1,2,-12.3,10.68,q1,"(50, 50)",710,-0.006819003883823607,0.49915240853888754,0.0006129522775869363,0.48690228529902396,28059,11941,0.70
oscillations,0,0.25,1,2,-12.3,10.68,q2,"(50, 150)",2230,0.0029331306457343956,0.538340445649535,0.0006129522775869363,0.48690228529902396,28059,11941,0.70
oscillations,0,0.25,1,2,-12.3,10.68,q3,"(150, 50)",2248,-0.0005414898641395325,0.4495682404028307,0.0006129522775869363,0.48690228529902396,28059,11941,0.70
oscillations,0,0.25,1,2,-12.3,10.68,q4,"(150, 150)",6753,0.0010124602071343593,0.47960329937116014,0.0006129522775869363,0.48690228529902396,28059,11941,0.70
oscillations,0,0.25,2,2,-12.3,10.68,q1,"(50, 50)",728,0.00884927163488633,0.5054763165850402,0.0001289688893687727,0.48202688916072656,28064,11936,0.70
oscillations,0,0.25,2,2,-12.3,10.68,q2,"(50, 150)",2259,-0.0018245474559178264,0.5218625621551212,0.0001289688893687727,0.48202688916072656,28064,11936,0.70
oscillations,0,0.25,2,2,-12.3,10.68,q3,"(150, 50)",2235,0.003934222659519223,0.44581939824983413,0.0001289688893687727,0.48202688916072656,28064,11936,0.70
oscillations,0,0.25,2,2,-12.3,10.68,q4,"(150, 150)",6714,-0.0014260101322309628,0.4770223635336426,0.0001289688893687727,0.48202688916072656,28064,11936,0.70
oscillations,0,0.25,3,2,-12.3,10.68,q1,"(50, 50)",733,0.006426078682601311,0.4922955453374143,0.0009611469415582969,0.4738568149541688,28066,11934,0.70
oscillations,0,0.25,3,2,-12.3,10.68,q2,"(50, 150)",2276,-0.001741154241413703,0.49399359472114446,0.0009611469415582969,0.4738568149541688,28066,11934,0.70
oscillations,0,0.25,3,2,-12.3,10.68,q3,"(150, 50)",2260,3.852423134955471e-05,0.43680047112259324,0.0009611469415582969,0.4738568149541688,28066,11934,0.70
oscillations,0,0.25,3,2,-12.3,10.68,q4,"(150, 150)",6665,0.0015957710752914536,0.4768248013583222,0.0009611469415582969,0.4738568149541688,28066,11934,0.70
oscillations,0,0.25,4,2,-12.3,10.68,q1,"(50, 50)",709,0.017936457670375352,0.5449187713003992,-0.0002397170414693722,0.4899612850093335,28065,11935,0.70
oscillations,0,0.25,4,2,-12.3,10.68,q2,"(50, 150)",2206,-0.0045639098511968965,0.5386457621979586,-0.0002397170414693722,0.4899612850093335,28065,11935,0.70
oscillations,0,0.25,4,2,-12.3,10.68,q3,"(150, 50)",2345,0.00512978525420167,0.43389133155367565,-0.0002397170414693722,0.4899612850093335,28065,11935,0.70
oscillations,0,0.25,4,2,-12.3,10.68,q4,"(150, 150)",6675,-0.002627615380913203,0.48539890180884937,-0.0002397170414693722,0.4899612850093335,28065,11935,0.70
oscillations,0,0.25,5,2,-12.3,10.68,q1,"(50, 50)",737,0.013703917546122065,0.564824192448237,-0.0001819630946089324,0.47996201149569806,28061,11939,0.70
oscillations,0,0.25,5,2,-12.3,10.68,q2,"(50, 150)",2259,-0.005276813860483384,0.5023425686274697,-0.0001819630946089324,0.47996201149569806,28061,11939,0.70
oscillations,0,0.25,5,2,-12.3,10.68,q3,"(150, 50)",2267,0.0049464927804957785,0.4705897957025992,-0.0001819630946089324,0.47996201149569806,28061,11939,0.70
oscillations,0,0.25,5,2,-12.3,10.68,q4,"(150, 150)",6676,-0.001732417801165365,0.4648874137483673,-0.0001819630946089324,0.47996201149569806,28061,11939,0.70
oscillations,0,0.25,6,2,-12.3,10.68,q1,"(50, 50)",734,-0.01434705174798125,0.5010199208304734,-4.874535584461242e-05,0.4811505854241887,28070,11930,0.70
oscillations,0,0.25,6,2,-12.3,10.68,q2,"(50, 150)",2227,0.005687499407625631,0.5047110032793805,-4.874535584461242e-05,0.4811505854241887,28070,11930,0.70
oscillations,0,0.25,6,2,-12.3,10.68,q3,"(150, 50)",2230,0.011460841344000015,0.49923428456019214,-4.874535584461242e-05,0.4811505854241887,28070,11930,0.70
oscillations,0,0.25,6,2,-12.3,10.68,q4,"(150, 150)",6739,-0.0041956571435094675,0.46448215437453033,-4.874535584461242e-05,0.4811505854241887,28070,11930,0.70
oscillations,0,0.25,7,2,-12.3,10.68,q1,"(50, 50)",761,-0.0006436132540407907,0.5045137208344788,5.3362591869953535e-05,0.4774687949288954,28068,11932,0.70
oscillations,0,0.25,7,2,-12.3,10.68,q2,"(50, 150)",2299,-0.0005749022941248185,0.4954183262004155,5.3362591869953535e-05,0.4774687949288954,28068,11932,0.70
oscillations,0,0.25,7,2,-12.3,10.68,q3,"(150, 50)",2245,0.0009001619929146351,0.47362861139413304,5.3362591869953535e-05,0.4774687949288954,28068,11932,0.70
oscillations,0,0.25,7,2,-12.3,10.68,q4,"(150, 150)",6627,6.448601669185503e-05,0.46915402760127894,5.3362591869953535e-05,0.4774687949288954,28068,11932,0.70
oscillations,0,0.25,8,2,-12.3,10.68,q1,"(50, 50)",741,0.0008609529254453801,0.5450101770611551,-0.00024229618920465279,0.4771659127224319,28056,11944,0.70
oscillations,0,0.25,8,2,-12.3,10.68,q2,"(50, 150)",2262,0.0011126399080081178,0.5036934178701464,-0.00024229618920465279,0.4771659127224319,28056,11944,0.70
oscillations,0,0.25,8,2,-12.3,10.68,q3,"(150, 50)",2283,0.0031958717586952805,0.44889208201898434,-0.00024229618920465279,0.4771659127224319,28056,11944,0.70
oscillations,0,0.25,8,2,-12.3,10.68,q4,"(150, 150)",6658,-0.0020043434212422767,0.46914747911185006,-0.00024229618920465279,0.4771659127224319,28056,11944,0.70
oscillations,0,0.25,9,2,-12.3,10.68,q1,"(50, 50)",748,0.029650852516202184,0.5225553436147907,0.0005484164588590293,0.4956016723796298,28079,11921,0.70
oscillations,0,0.25,9,2,-12.3,10.68,q2,"(50, 150)",2236,-0.009971604130689517,0.5176227558216409,0.0005484164588590293,0.4956016723796298,28079,11921,0.70
oscillations,0,0.25,9,2,-12.3,10.68,q3,"(150, 50)",2319,-0.0024831352506319445,0.49339762084930994,0.0005484164588590293,0.4956016723796298,28079,11921,0.70
oscillations,0,0.25,9,2,-12.3,10.68,q4,"(150, 150)",6618,0.0018757528568111954,0.48539304260130905,0.0005484164588590293,0.4956016723796298,28079,11921,0.70
oscillations,0,0.25,10,2,-12.3,10.68,q1,"(50, 50)",775,0.028167716096788527,0.5087779616859074,1.478118716542392e-05,0.489384947280685,28063,11937,0.70
oscillations,0,0.25,10,2,-12.3,10.68,q2,"(50, 150)",2244,-0.009900215169974344,0.521824584167506,1.478118716542392e-05,0.489384947280685,28063,11937,0.70
oscillations,0,0.25,10,2,-12.3,10.68,q3,"(150, 50)",2185,0.022498736298495005,0.47651775794207735,1.478118716542392e-05,0.489384947280685,28063,11937,0.70
oscillations,0,0.25,10,2,-12.3,10.68,q4,"(150, 150)",6733,-0.007217762203268467,0.47961404903999816,1.478118716542392e-05,0.489384947280685,28063,11937,0.70
oscillations,0,0.25,11,2,-12.3,10.68,q1,"(50, 50)",733,-0.0015043897856725863,0.551057889715165,0.0005272404266318977,0.5065682546298208,28062,11938,0.70
oscillations,0,0.25,11,2,-12.3,10.68,q2,"(50, 150)",2247,0.002209033013912735,0.5467940790485055,0.0005272404266318977,0.5065682546298208,28062,11938,0.70
oscillations,0,0.25,11,2,-12.3,10.68,q3,"(150, 50)",2261,-0.003070894207550386,0.4812378145852763,0.0005272404266318977,0.5065682546298208,28062,11938,0.70
oscillations,0,0.25,11,2,-12.3,10.68,q4,"(150, 150)",6697,0.0014001058006628503,0.49566670342111535,0.0005272404266318977,0.5065682546298208,28062,11938,0.70
oscillations,0,0.25,12,2,-12.3,10.68,q1,"(50, 50)",690,0.02302846984624376,0.5640717708835347,-0.0006751938088995333,0.4849467141102145,28070,11930,0.70
oscillations,0,0.25,12,2,-12.3,10.68,q2,"(50, 150)",2291,-0.006909872545005826,0.5113822997144692,-0.0006751938088995333,0.4849467141102145,28070,11930,0.70
oscillations,0,0.25,12,2,-12.3,10.68,q3,"(150, 50)",2202,0.0111804648092222,0.4963353043651885,-0.0006751938088995333,0.4849467141102145,28070,11930,0.70
oscillations,0,0.25,12,2,-12.3,10.68,q4,"(150, 150)",6747,-0.004851574306118063,0.4625580925890906,-0.0006751938088995333,0.4849467141102145,28070,11930,0.70
oscillations,0,0.25,13,2,-12.3,10.68,q1,"(50, 50)",698,0.016969728898009035,0.5608794465988416,0.0006136885278833618,0.4919584661099853,28046,11954,0.70
oscillations,0,0.25,13,2,-12.3,10.68,q2,"(50, 150)",2205,-0.005249795886736635,0.5529045567314098,0.0006136885278833618,0.4919584661099853,28046,11954,0.70
oscillations,0,0.25,13,2,-12.3,10.68,q3,"(150, 50)",2258,0.012126299723882211,0.4771749800828408,0.0006136885278833618,0.4919584661099853,28046,11954,0.70
oscillations,0,0.25,13,2,-12.3,10.68,q4,"(150, 150)",6793,-0.0029904641476173055,0.46750746624626494,0.0006136885278833618,0.4919584661099853,28046,11954,0.70
oscillations,0,0.25,14,2,-12.3,10.68,q1,"(50, 50)",736,0.020302833278935423,0.5046450549135261,0.0006477902414928356,0.4877649371248309,28074,11926,0.70
oscillations,0,0.25,14,2,-12.3,10.68,q2,"(50, 150)",2256,-0.006168464777385443,0.5143825519299378,0.0006477902414928356,0.4877649371248309,28074,11926,0.70
oscillations,0,0.25,14,2,-12.3,10.68,q3,"(150, 50)",2210,0.0046132859061728745,0.4667987016551128,0.0006477902414928356,0.4877649371248309,28074,11926,0.70
oscillations,0,0.25,14,2,-12.3,10.68,q4,"(150, 150)",6724,-0.0005200244182203172,0.48336812055193207,0.0006477902414928356,0.4877649371248309,28074,11926,0.70
oscillations,0,0.25,15,2,-12.3,10.68,q1,"(50, 50)",726,0.022155992106122107,0.5722297811477082,-8.119541259041375e-05,0.5169404638177318,28062,11938,0.70
oscillations,0,0.25,15,2,-12.3,10.68,q2,"(50, 150)",2241,-0.007646897269835702,0.5476611228608219,-8.119541259041375e-05,0.5169404638177318,28062,11938,0.70
oscillations,0,0.25,15,2,-12.3,10.68,q3,"(150, 50)",2254,-0.004785910537861703,0.5265189302459329,-8.119541259041375e-05,0.5169404638177318,28062,11938,0.70
oscillations,0,0.25,15,2,-12.3,10.68,q4,"(150, 150)",6717,0.001618219149842647,0.496357161356832,-8.119541259041375e-05,0.5169404638177318,28062,11938,0.70
oscillations,0,0.25,16,2,-12.3,10.68,q1,"(50, 50)",710,0.012561336946583169,0.4842352906137647,0.00019333692426060962,0.486950103487962,28058,11942,0.70
oscillations,0,0.25,16,2,-12.3,10.68,q2,"(50, 150)",2320,-0.0012539568565747995,0.522544200163814,0.00019333692426060962,0.486950103487962,28058,11942,0.70
oscillations,0,0.25,16,2,-12.3,10.68,q3,"(150, 50)",2224,0.006939309352008381,0.45879687457589274,0.00019333692426060962,0.486950103487962,28058,11942,0.70
oscillations,0,0.25,16,2,-12.3,10.68,q4,"(150, 150)",6688,-0.0028608797509220903,0.48347539597681854,0.00019333692426060962,0.486950103487962,28058,11942,0.70
oscillations,0,0.25,17,2,-12.3,10.68,q1,"(50, 50)",712,0.028862708533513488,0.5434560991148598,0.0001088454979136026,0.48763047418328703,28060,11940,0.70
oscillations,0,0.25,17,2,-12.3,10.68,q2,"(50, 150)",2240,-0.00803885950415435,0.5086696328150939,0.0001088454979136026,0.48763047418328703,28060,11940,0.70
oscillations,0,0.25,17,2,-12.3,10.68,q3,"(150, 50)",2215,0.0002582234246115294,0.46899069609346206,0.0001088454979136026,0.48763047418328703,28060,11940,0.70
oscillations,0,0.25,17,2,-12.3,10.68,q4,"(150, 150)",6773,-0.0002680574083835801,0.4801275154437153,0.0001088454979136026,0.48763047418328703,28060,11940,0.70
oscillations,0,0.25,18,2,-12.3,10.68,q1,"(50, 50)",738,0.003590034104324795,0.42220881999505044,-0.00011075758483182741,0.49732602600654424,28058,11942,0.70
oscillations,0,0.25,18,2,-12.3,10.68,q2,"(50, 150)",2247,-0.0025408302318132704,0.5544654795286164,-0.00011075758483182741,0.49732602600654424,28058,11942,0.70
oscillations,0,0.25,18,2,-12.3,10.68,q3,"(150, 50)",2225,0.011559247246632036,0.417266634233046,-0.00011075758483182741,0.49732602600654424,28058,11942,0.70
oscillations,0,0.25,18,2,-12.3,10.68,q4,"(150, 150)",6732,-0.003562417088521279,0.5089064885134511,-0.00011075758483182741,0.49732602600654424,28058,11942,0.70
oscillations,0,0.25,19,2,-12.3,10.68,q1,"(50, 50)",752,0.025634519315510515,0.46157675681053123,-5.956611027204098e-05,0.46785956329687733,28048,11952,0.70
oscillations,0,0.25,19,2,-12.3,10.68,q2,"(50, 150)",2229,-0.010326723325065665,0.5002747605479123,-5.956611027204098e-05,0.46785956329687733,28048,11952,0.70
oscillations,0,0.25,19,2,-12.3,10.68,q3,"(150, 50)",2245,0.005206337499879592,0.43079838535882764,-5.956611027204098e-05,0.46785956329687733,28048,11952,0.70
oscillations,0,0.25,19,2,-12.3,10.68,q4,"(150, 150)",6726,-0.0012874002484230852,0.4691934275839866,-5.956611027204098e-05,0.46785956329687733,28048,11952,0.70
oscillations,0,0.25,20,2,-12.3,10.68,q1,"(50, 50)",718,0.028622673549620756,0.48935121665997183,0.0012826253738345663,0.4873372247400894,28064,11936,0.70
oscillations,0,0.25,20,2,-12.3,10.68,q2,"(50, 150)",2268,-0.008100670986042544,0.5218262108596227,0.0012826253738345663,0.4873372247400894,28064,11936,0.70
oscillations,0,0.25,20,2,-12.3,10.68,q3,"(150, 50)",2283,0.006148223274179406,0.4643195483618906,0.0012826253738345663,0.4873372247400894,28064,11936,0.70
oscillations,0,0.25,20,2,-12.3,10.68,q4,"(150, 150)",6667,-0.0001358534700983091,0.48252051873288654,0.0012826253738345663,0.4873372247400894,28064,11936,0.70
oscillations,0,0.25,21,2,-12.3,10.68,q1,"(50, 50)",752,0.0038078336328313763,0.4801202409663917,0.0001594922733009588,0.4773951896862022,28065,11935,0.70
oscillations,0,0.25,21,2,-12.3,10.68,q2,"(50, 150)",2244,-0.0021331141650909546,0.5111789536465347,0.0001594922733009588,0.4773951896862022,28065,11935,0.70
oscillations,0,0.25,21,2,-12.3,10.68,q3,"(150, 50)",2292,0.008808425589610234,0.45765650854390233,0.0001594922733009588,0.4773951896862022,28065,11935,0.70
oscillations,0,0.25,21,2,-12.3,10.68,q4,"(150, 150)",6647,-0.0024615847562757366,0.4718731434149821,0.0001594922733009588,0.4773951896862022,28065,11935,0.70
