dyn,pqif,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights,mean_in_deg,mean_out_deg,tau_rec,tau_div,tau_con,tau_chn
oscillations,0.5,48,1,-8.5,14.44,q2,"(100, 100)",3010,-0.0025150578836900107,0.4573496997791588,-0.0016672353426054008,0.45854011626691393,28064,11936,0.70,-0.10827685235656155,0.13041982763586804,0.009319353411355613,-0.0018086113454497403,-0.007095779483791012,-0.0005551873604670028
oscillations,0.5,48,1,-8.5,14.44,q3,"(100, 100)",3008,-0.009868598007704668,0.48297841365757055,-0.0016672353426054008,0.45854011626691393,28064,11936,0.70,-0.090724358136819,-0.3294210381292486,0.01415733820739984,-0.0007929550590542116,-0.004413866803500677,0.0013502849362005429
oscillations,0.5,48,1,-8.5,14.44,q4,"(100, 100)",2943,0.007003841995750504,0.46800785912358395,-0.0016672353426054008,0.45854011626691393,28064,11936,0.70,-0.090724358136819,0.13041982763586804,-0.01188068561357397,-0.0014054092200756695,-0.006694696673913926,-0.0008353645122451244
oscillations,0.5,49,1,-8.5,14.44,q1,"(100, 100)",2971,-0.006073097052173971,0.4262851697504137,-0.000338186573248598,0.4592012437137614,28061,11939,0.70,0.021779613432268738,-0.42079895524088884,-0.10353368810748889,0.0023313595455560963,-0.003731562476831857,0.002490993670762971
oscillations,0.5,49,1,-8.5,14.44,q2,"(100, 100)",3048,0.006634229883607531,0.45040555722759185,-0.000338186573248598,0.4592012437137614,28061,11939,0.70,0.021779613432268738,0.3804228602607387,0.02103600749877234,0.0007764214700040353,-0.006245108526162846,-0.00042921268008636423
oscillations,0.5,49,1,-8.5,14.44,q3,"(100, 100)",2979,-0.008068722451184968,0.4724892538598603,-0.000338186573248598,0.4592012437137614,28061,11939,0.70,-0.06215570841241889,-0.42079895524088884,-0.001137052225775351,-0.00011059293428898815,-0.0025199585467921837,-0.0008780173507744008
oscillations,0.5,49,1,-8.5,14.44,q4,"(100, 100)",2941,0.006059555709227514,0.4856708563695266,-0.000338186573248598,0.4592012437137614,28061,11939,0.70,-0.06215570841241889,0.3804228602607387,0.028981702720610143,0.0014373128817684686,-0.0066768018040368644,-0.002905608923435278
oscillations,0.5,0,2,-12.3,10.68,q1,"(100, 100)",3006,0.0016272366481732427,0.4782432497959397,0.001698457805986404,0.49835237482534467,28060,11940,0.70,0.0642990393338825,0.48188933687914337,-0.11118258287039798,0.0037210277675840415,-0.006619133195213901,0.0009223464228304747
oscillations,0.5,0,2,-12.3,10.68,q2,"(100, 100)",3005,0.0005119569281129729,0.47291212013667333,0.001698457805986404,0.49835237482534467,28060,11940,0.70,0.0642990393338825,-0.2790934748443667,-0.018208370381131364,0.001718099629297284,-0.007538430841662643,0.0023877644896973037
oscillations,0.5,0,2,-12.3,10.68,q3,"(100, 100)",2931,0.014772248489766483,0.5316975507875484,0.001698457805986404,0.49835237482534467,28060,11940,0.70,0.1384968227008942,0.48188933687914337,0.0045897197866627965,-0.0009608480420422742,-0.0036139706360213356,-0.002513116246201191
oscillations,0.5,0,2,-12.3,10.68,q4,"(100, 100)",2998,-0.009822474334028065,0.5088536504367576,0.001698457805986404,0.49835237482534467,28060,11940,0.70,0.1384968227008942,-0.2790934748443667,0.01894322920940608,0.0006525875734254834,-0.005473512226313105,-0.0005377859866295794
oscillations,0.5,1,2,-12.3,10.68,q1,"(100, 100)",2905,0.015623131218150805,0.4616130306610891,0.0005827393102118844,0.5009022595143423,28058,11942,0.70,0.18895908621924729,-0.06468047536479246,-0.06305952528505246,-0.00035204261031691235,-0.0016749598753645224,6.026496172842592e-05
oscillations,0.5,1,2,-12.3,10.68,q2,"(100, 100)",3033,-0.008733691911244103,0.5138792355354057,0.0005827393102118844,0.5009022595143423,28058,11942,0.70,0.18895908621924729,0.13427120379029572,0.028967508743779433,0.002214910523763704,-0.006061881372497277,0.001251108344479077
oscillations,0.5,1,2,-12.3,10.68,q3,"(100, 100)",2998,-0.017295945205205915,0.5004928186990572,0.0005827393102118844,0.5009022595143423,28058,11942,0.70,-0.11936835779374391,-0.06468047536479246,-0.010356471930060349,-0.001866094162476265,0.001734141649485264,-0.0016821732919923163
oscillations,0.5,1,2,-12.3,10.68,q4,"(100, 100)",3006,0.01327891149229306,0.5232443108192336,0.0005827393102118844,0.5009022595143423,28058,11942,0.70,-0.11936835779374391,0.13427120379029572,0.015003815698300598,-0.0011179207724230842,-0.004076574856066913,-0.001045047497663005
oscillations,0.5,2,2,-12.3,10.68,q1,"(100, 100)",2915,0.005485908820106064,0.4699398925438572,3.8931174404414695e-05,0.4949507192132113,28061,11939,0.70,0.08911321217863416,0.097332568923631,-0.06087150051855335,0.0017303296281563193,-0.0028488102668312856,0.0009784677819703886
oscillations,0.5,2,2,-12.3,10.68,q2,"(100, 100)",3045,-0.0023251569762711877,0.4932363162308666,3.8931174404414695e-05,0.4949507192132113,28061,11939,0.70,0.08911321217863416,-0.09268457601148773,-0.007386087521720319,5.770895834802921e-05,-0.0061549496531721,-3.922008854000525e-05
oscillations,0.5,2,2,-12.3,10.68,q3,"(100, 100)",3047,-0.002053878345338397,0.5071954982300554,3.8931174404414695e-05,0.4949507192132113,28061,11939,0.70,-0.08446521926649098,0.097332568923631,0.007878434941285463,0.0015998202194569904,-0.002948910540713986,0.0011311024878344384
oscillations,0.5,2,2,-12.3,10.68,q4,"(100, 100)",2932,-0.0007463692388823354,0.5078736232806024,3.8931174404414695e-05,0.4949507192132113,28061,11939,0.70,-0.08446521926649098,-0.09268457601148773,0.016413669231058536,0.0009719963314521903,-0.0056025193749606825,0.0007718295386734112
oscillations,0.5,3,2,-12.3,10.68,q1,"(100, 100)",3005,-0.003997723693490794,0.45035921259805595,-0.0012460694728887642,0.4954234868055045,28056,11944,0.70,-0.01254615559839675,-0.24570005528523692,-0.06021888599200513,0.0029335848994297945,-0.0034817683672564072,-0.0019035143358463156
oscillations,0.5,3,2,-12.3,10.68,q2,"(100, 100)",2981,0.0036090386243207524,0.5021111224913116,-0.0012460694728887642,0.4954234868055045,28056,11944,0.70,-0.01254615559839675,0.09686951744340298,-0.021467142898820665,0.0018643397639525334,-0.006693285070800849,-0.0010923781062638046
oscillations,0.5,3,2,-12.3,10.68,q3,"(100, 100)",3012,-0.004168939518454133,0.5034290932215255,-0.0012460694728887642,0.4954234868055045,28056,11944,0.70,-0.13628438224343714,-0.24570005528523692,-0.005598904336226857,-0.0015229429301842185,-0.005115463732917965,0.0005982312088485128
oscillations,0.5,3,2,-12.3,10.68,q4,"(100, 100)",2946,-0.00036374487262724894,0.5234042034025636,-0.0012460694728887642,0.4954234868055045,28056,11944,0.70,-0.13628438224343714,0.09686951744340298,0.03695182577013315,0.000113586181300233,-0.007322543251704655,-0.0011821443408267414
oscillations,0.5,4,2,-12.3,10.68,q1,"(100, 100)",3007,0.004527666791694016,0.4930967714234374,0.0006015066026091383,0.5036710208258884,28075,11925,0.70,0.03276222797009127,-0.10745863100999892,-0.10985542859660068,0.004744415766581864,-0.0014395128437138598,0.0017083796159597154
oscillations,0.5,4,2,-12.3,10.68,q2,"(100, 100)",2944,-0.0035117089828854576,0.48263843328712625,0.0006015066026091383,0.5036710208258884,28075,11925,0.70,0.03276222797009127,0.17918829337113862,0.02566520879451738,0.0004977310544440237,-0.0035069715655577996,0.0010344389442140155
oscillations,0.5,4,2,-12.3,10.68,q3,"(100, 100)",3011,-0.00809052047280764,0.5241221661543584,0.0006015066026091383,0.5036710208258884,28075,11925,0.70,0.03896743439104868,-0.10745863100999892,0.007554060105641997,-0.0013477995384798833,-0.0033413243362990113,-0.0030722247001699434
oscillations,0.5,4,2,-12.3,10.68,q4,"(100, 100)",2963,0.0095367197376742,0.5132675480824634,0.0006015066026091383,0.5036710208258884,28075,11925,0.70,0.03896743439104868,0.17918829337113862,0.050959520817357884,0.00041168683528785166,-0.00572641649496906,-0.0015801331590817626
oscillations,0.5,5,2,-12.3,10.68,q1,"(100, 100)",3028,0.010945658327022106,0.48549747550211597,-0.00018936906424904111,0.504989869905386,28061,11939,0.70,0.07947380360840361,0.1657108471748411,-0.116941135830896,0.004431430413735798,-0.0016161480032133798,-1.8870787806586636e-05
oscillations,0.5,5,2,-12.3,10.68,q2,"(100, 100)",2934,-0.00858761862760143,0.4961867494552789,-0.00018936906424904111,0.504989869905386,28061,11939,0.70,0.07947380360840361,-0.18831961975553413,0.0004919326226213161,0.0002647795762022051,-0.004874263078549068,-0.0007120389988511844
oscillations,0.5,5,2,-12.3,10.68,q3,"(100, 100)",3000,-0.005524122898912945,0.518380665210139,-0.00018936906424904111,0.504989869905386,28061,11939,0.70,-0.10208257618909668,0.1657108471748411,0.029367164949005233,0.0005792428452728181,-0.0019077094283581186,0.003945737181108783
oscillations,0.5,5,2,-12.3,10.68,q4,"(100, 100)",2977,0.002137759851471002,0.5189405842168441,-0.00018936906424904111,0.504989869905386,28061,11939,0.70,-0.10208257618909668,-0.18831961975553413,0.023992927807172697,0.0007099602168821852,-0.0049414549987203404,0.0009620385608130115
oscillations,0.5,6,2,-12.3,10.68,q1,"(100, 100)",2907,0.0031507443390497505,0.4698874373041101,0.0006735836675526292,0.4924433390389472,28070,11930,0.70,0.12377672555132882,-0.15624788811218968,-0.06415776631648419,0.0015683880617726595,-0.004651578041074101,-0.0033057389377625958
oscillations,0.5,6,2,-12.3,10.68,q2,"(100, 100)",3049,0.0010555784721270104,0.4775835228800943,0.0006735836675526292,0.4924433390389472,28070,11930,0.70,0.12377672555132882,0.23660641965121834,-0.0059485965323590635,0.0016758348636278302,-0.00686125743780453,-2.917798510722179e-05
oscillations,0.5,6,2,-12.3,10.68,q3,"(100, 100)",3026,-0.008190351158240775,0.5045021212131734,0.0006735836675526292,0.4924433390389472,28070,11930,0.70,-0.04341819401230012,-0.15624788811218968,0.005697196572919381,0.0008389737444187991,-0.002737346815253059,0.0015955751357722822
oscillations,0.5,6,2,-12.3,10.68,q4,"(100, 100)",2948,0.006934254818048361,0.5160881552516472,0.0006735836675526292,0.4924433390389472,28070,11930,0.70,-0.04341819401230012,0.23660641965121834,-0.004558085994075797,-0.0003928663115661832,-0.005365519755152327,-0.0005725372522199093
oscillations,0.5,7,2,-12.3,10.68,q1,"(100, 100)",2896,0.012056978021507632,0.5043811876726746,0.0010699463738875592,0.5008999936390233,28069,11931,0.70,0.1745457951370592,0.21615732849519692,-0.10584829377364174,0.004581340105338832,-0.0030053958780402565,0.005499403999570133
oscillations,0.5,7,2,-12.3,10.68,q2,"(100, 100)",3032,-0.005759376265362854,0.48519894356711274,0.0010699463738875592,0.5008999936390233,28069,11931,0.70,0.1745457951370592,-0.0885020266266721,-0.01282229517058368,-0.00018566747579999574,-0.006541802796653349,0.002826607647261861
oscillations,0.5,7,2,-12.3,10.68,q3,"(100, 100)",3042,-0.0043725428996602275,0.49800811495566916,0.0010699463738875592,0.5008999936390233,28069,11931,0.70,-0.04689049326853457,0.21615732849519692,0.031672354176296096,-0.00017601416627657126,-0.001759420210464911,-0.0019867400969769485
oscillations,0.5,7,2,-12.3,10.68,q4,"(100, 100)",2961,0.0029085532502238992,0.5158490071803407,0.0010699463738875592,0.5008999936390233,28069,11931,0.70,-0.04689049326853457,-0.0885020266266721,-0.000452199214652537,-0.0026496846457987324,-0.005857536029995445,-0.0003339095645774223
oscillations,0.5,8,2,-12.3,10.68,q1,"(100, 100)",2960,-0.0023795606846615607,0.4668208804333894,0.0004243277655861558,0.49512504416037634,28068,11932,0.70,-0.028395187581105805,0.05744170567314801,-0.10142031597290208,0.0004808268765874859,-0.0029295534596911693,0.0005836241410361492
oscillations,0.5,8,2,-12.3,10.68,q2,"(100, 100)",3068,0.001370267558177196,0.48447543445234886,0.0004243277655861558,0.49512504416037634,28068,11932,0.70,-0.028395187581105805,-0.006810916683407946,0.02833344566577119,0.00031724330923788637,-0.0053275155314939865,0.0015029041653237154
oscillations,0.5,8,2,-12.3,10.68,q3,"(100, 100)",2955,0.004327468762745527,0.4986200130204437,0.0004243277655861558,0.49512504416037634,28068,11932,0.70,0.07902597657084588,0.05744170567314801,0.0037415544202007997,-0.00027682211673124693,-0.0014042333025558941,-0.002502996643031628
oscillations,0.5,8,2,-12.3,10.68,q4,"(100, 100)",2949,-0.0016565183237804144,0.5289822189487577,0.0004243277655861558,0.49512504416037634,28068,11932,0.70,0.07902597657084588,-0.006810916683407946,0.022875301711851644,0.0010801743369693274,-0.005739449606345573,-0.001953734344076241
oscillations,0.5,9,2,-12.3,10.68,q1,"(100, 100)",2931,0.0034615813705199537,0.4598280009013765,-0.0010521164464142915,0.5049220149976913,28054,11946,0.70,0.0878127211525094,-0.45693096222548246,-0.0897969896260265,0.0007215225195686003,-0.00247639355508978,0.001567616084333945
oscillations,0.5,9,2,-12.3,10.68,q2,"(100, 100)",2991,-0.00045624302298330016,0.5107064315811782,-0.0010521164464142915,0.5049220149976913,28054,11946,0.70,0.0878127211525094,0.33124513153683105,0.007466441446848266,0.0020922830218501566,-0.005606453558486471,-0.0007307181557572302
oscillations,0.5,9,2,-12.3,10.68,q3,"(100, 100)",3022,-0.018477495439954413,0.5007545022210855,-0.0010521164464142915,0.5049220149976913,28054,11946,0.70,-0.21349855184116062,-0.45693096222548246,0.0037170800498717497,0.0002586478253565659,-0.0020570111457222746,-0.0004787969726165222
oscillations,0.5,9,2,-12.3,10.68,q4,"(100, 100)",3002,0.011488719532120646,0.543419164919234,-0.0010521164464142915,0.5049220149976913,28054,11946,0.70,-0.21349855184116062,0.33124513153683105,0.011757593497735067,0.001445454459816467,-0.005582432679462495,0.0009589292526149698
oscillations,0.5,10,2,-12.3,10.68,q1,"(100, 100)",2948,0.002200806853973842,0.45573496657913004,0.0013581138559226628,0.49497620745095977,28067,11933,0.70,0.04174690199431866,0.44653004679392,-0.07657122520705863,0.002818537280646823,-0.00334742856512362,0.0015837678577653275
oscillations,0.5,10,2,-12.3,10.68,q2,"(100, 100)",3056,-0.0007569661014669549,0.5007495580850028,0.0013581138559226628,0.49497620745095977,28067,11933,0.70,0.04174690199431866,-0.28446632036666863,-0.0022012579211400526,0.0023498094426700903,-0.006624288399607835,0.0003912905749508407
oscillations,0.5,10,2,-12.3,10.68,q3,"(100, 100)",3009,0.01268362448450552,0.5049762474722663,0.0013581138559226628,0.49497620745095977,28067,11933,0.70,0.12031682443293266,0.44653004679392,0.012757424191353341,0.0018247225112848705,-0.0017919436076765003,-0.0008247275050311814
oscillations,0.5,10,2,-12.3,10.68,q4,"(100, 100)",2920,-0.008949775215953372,0.5158504404421776,0.0013581138559226628,0.49497620745095977,28067,11933,0.70,0.12031682443293266,-0.28446632036666863,0.04161302721528727,0.0004225165471770456,-0.0059741830124788895,0.0006309616818152728
oscillations,0.5,11,2,-12.3,10.68,q1,"(100, 100)",2959,0.011091891666818765,0.4703662054730047,0.0013843357743244422,0.5000252492051354,28058,11942,0.70,0.1039315920980432,0.477625843895501,-0.05403072829535021,0.0012934473128564659,-0.003166230611832762,0.0046006606782148865
oscillations,0.5,11,2,-12.3,10.68,q2,"(100, 100)",2991,-0.007498411311371579,0.4893693366605385,0.0013843357743244422,0.5000252492051354,28058,11942,0.70,0.1039315920980432,-0.312308465725676,0.004529674993501264,0.0012098879963565402,-0.006429157490853468,0.0005234812638583444
oscillations,0.5,11,2,-12.3,10.68,q3,"(100, 100)",3053,0.004894096609051221,0.4981664885019166,0.0013843357743244422,0.5000252492051354,28058,11942,0.70,0.06138578607178173,0.477625843895501,0.019221269237638245,-0.0010714578389346668,-0.002805350857616907,3.7040364892123317e-05
oscillations,0.5,11,2,-12.3,10.68,q4,"(100, 100)",2939,-0.002995269935438994,0.5398626120323993,0.0013843357743244422,0.5000252492051354,28058,11942,0.70,0.06138578607178173,-0.312308465725676,0.028881576195636676,0.0007904650042175212,-0.006628691209091243,0.0006610870657364506
oscillations,0.5,12,2,-12.3,10.68,q1,"(100, 100)",3015,0.0020903165858142726,0.44691765809799083,-0.0010430404866369634,0.49282426073718333,28055,11945,0.70,0.01071828506736801,-0.14796109396802773,-0.06656569006041947,0.0015056458990354155,-0.0009731059240791537,-0.004276995731919914
oscillations,0.5,12,2,-12.3,10.68,q2,"(100, 100)",3005,-0.0017405910148064058,0.5146129785290874,-0.0010430404866369634,0.49282426073718333,28055,11945,0.70,0.01071828506736801,0.02336990783924245,0.012192273830155554,0.0022796800391548257,-0.004829083269925394,0.0010954410987921704
oscillations,0.5,12,2,-12.3,10.68,q3,"(100, 100)",2978,-0.007084759537620147,0.48157541153420774,-0.0010430404866369634,0.49282426073718333,28055,11945,0.70,-0.13530947119615322,-0.14796109396802773,0.01637346093526809,0.00011569375231824594,-0.0044478749204355855,0.0010453932725345372
oscillations,0.5,12,2,-12.3,10.68,q4,"(100, 100)",2947,0.0025678543547395564,0.5250185466507008,-0.0010430404866369634,0.49282426073718333,28055,11945,0.70,-0.13530947119615322,0.02336990783924245,0.011740647108103061,0.0015342088353950546,-0.006735185951481435,-0.0017560196695661097
oscillations,0.5,13,2,-12.3,10.68,q1,"(100, 100)",2980,-0.0018144656149397093,0.4761228476023077,-0.00016736766036990172,0.5102621092662656,28061,11939,0.70,-0.10289807222178526,0.002368422452750392,-0.06494822687831558,0.001804387486421445,-0.004423200070862136,0.0005726420309109633
oscillations,0.5,13,2,-12.3,10.68,q2,"(100, 100)",2992,-0.001631918345473995,0.5213249820409678,-0.00016736766036990172,0.5102621092662656,28061,11939,0.70,-0.10289807222178526,-0.022350447424312955,0.006879156759598953,0.0016369322354993301,-0.007062752766795485,0.001457543913145661
oscillations,0.5,13,2,-12.3,10.68,q3,"(100, 100)",2990,0.001887608621336243,0.5237104516371941,-0.00016736766036990172,0.5102621092662656,28061,11939,0.70,0.08291604725022257,0.002368422452750392,-0.003723902108254594,-8.142183278633228e-06,-0.0048208656364077136,0.0011640908159141117
oscillations,0.5,13,2,-12.3,10.68,q4,"(100, 100)",2977,0.0008893701535864575,0.5182951107389693,-0.00016736766036990172,0.5102621092662656,28061,11939,0.70,0.08291604725022257,-0.022350447424312955,0.005914218557383412,0.00039038620488805146,-0.006610641722070131,-0.0004153714050449954
oscillations,0.5,14,2,-12.3,10.68,q1,"(100, 100)",2915,0.009285244270519025,0.48055301448874743,0.0018153686159736867,0.5054600004214967,28069,11931,0.70,0.165707019904245,0.20352630100497052,-0.0731028040096251,-0.0008940098664421782,-0.0024999104759844976,-0.001999345877748743
oscillations,0.5,14,2,-12.3,10.68,q2,"(100, 100)",3018,-0.0034777286474945205,0.5144174673767071,0.0018153686159736867,0.5054600004214967,28069,11931,0.70,0.165707019904245,0.013065328566850089,-0.009629083925589645,0.0022991130325763884,-0.006215821947089096,-0.0006192872401482984
oscillations,0.5,14,2,-12.3,10.68,q3,"(100, 100)",3056,-0.002196942718607956,0.4904139179183673,0.0018153686159736867,0.5054600004214967,28069,11931,0.70,0.050884609667575485,0.20352630100497052,0.004191827174234402,0.0014130362899060715,-0.004076317682146186,0.00011547344201669741
oscillations,0.5,14,2,-12.3,10.68,q4,"(100, 100)",2942,0.0040116648248890085,0.5347060590854191,0.0018153686159736867,0.5054600004214967,28069,11931,0.70,0.050884609667575485,0.013065328566850089,0.024727448003476735,0.000635075927399786,-0.007153980822513363,-0.00046752980043346875
oscillations,0.5,15,2,-12.3,10.68,q1,"(100, 100)",3003,0.006350272893873758,0.4583735531622987,-0.0002647665281996314,0.49308489541383843,28066,11934,0.70,0.04349669277372157,0.13202710827674613,-0.06982167708708566,0.004942172831968907,-0.003353234732176279,0.00042702949463370346
oscillations,0.5,15,2,-12.3,10.68,q2,"(100, 100)",3005,-0.004898569125767302,0.4827129655365006,-0.0002647665281996314,0.49308489541383843,28066,11934,0.70,0.04349669277372157,-0.16362434575209023,0.005893687476144334,0.001115660973023573,-0.005554879884895195,-0.000546742510474036
oscillations,0.5,15,2,-12.3,10.68,q3,"(100, 100)",2959,-0.001982818071182247,0.5000503891366413,-0.0002647665281996314,0.49308489541383843,28066,11934,0.70,-0.07509393024906552,0.13202710827674613,0.013510803166889754,0.001558525045950334,-0.0012785158141535708,-0.00013276804694207646
oscillations,0.5,15,2,-12.3,10.68,q4,"(100, 100)",2967,-0.0005534999502117547,0.5290012103033169,-0.0002647665281996314,0.49308489541383843,28066,11934,0.70,-0.07509393024906552,-0.16362434575209023,-0.003524503279443597,-0.0010981487112464918,-0.005668077633763808,0.0011693343151211112
oscillations,0.5,16,2,-12.3,10.68,q1,"(100, 100)",2986,0.008968614741015705,0.489910187440275,0.0005508017487678565,0.5002063913253756,28050,11950,0.70,0.13228695167315305,0.18329022087615995,-0.053196892992445545,0.0016892677857430652,-0.0023644830474739125,-0.0016952217074102736
oscillations,0.5,16,2,-12.3,10.68,q2,"(100, 100)",2957,-0.004582884156022181,0.4944231166954613,0.0005508017487678565,0.5002063913253756,28050,11950,0.70,0.13228695167315305,-0.11746941189840115,0.011671640441257548,0.0040542846414502835,-0.0058731215188135,0.000406881919885463
oscillations,0.5,16,2,-12.3,10.68,q3,"(100, 100)",3053,-0.002768182616789028,0.506673659769946,0.0005508017487678565,0.5002063913253756,28050,11950,0.70,-0.06646614269539425,0.18329022087615995,0.0038505483738439554,-0.0001733325832564755,-0.0006669848282649037,0.0007173935837149896
oscillations,0.5,16,2,-12.3,10.68,q4,"(100, 100)",2954,0.0006109164724162085,0.5093426865562739,0.0005508017487678565,0.5002063913253756,28050,11950,0.70,-0.06646614269539425,-0.11746941189840115,0.02602833546230866,-0.0016878940311282444,-0.004544431059340206,0.0013391091081786772
oscillations,0.5,17,2,-12.3,10.68,q1,"(100, 100)",2990,0.005346376296101212,0.48305746890009743,0.0005554710708755658,0.49157553161187584,28051,11949,0.70,0.15647689531461764,-0.0587930210065808,-0.07583610504006123,0.0027516921701418685,-0.0022689272235897253,-8.560326727174186e-05
oscillations,0.5,17,2,-12.3,10.68,q2,"(100, 100)",3011,-0.00011224695911021151,0.4838834662764999,0.0005554710708755658,0.49157553161187584,28051,11949,0.70,0.15647689531461764,0.1251662592655021,0.011967519653743652,0.0013924629117052607,-0.005294095459968147,-0.0005897016738802224
oscillations,0.5,17,2,-12.3,10.68,q3,"(100, 100)",2985,-0.007324947144388845,0.49106252166403475,0.0005554710708755658,0.49157553161187584,28051,11949,0.70,-0.09010365705569644,-0.0587930210065808,-0.001843685020693201,0.0006959454571904267,-0.0023276883775198206,0.0019280160934946567
oscillations,0.5,17,2,-12.3,10.68,q4,"(100, 100)",2963,0.004338373783473192,0.5079924644754725,0.0005554710708755658,0.49157553161187584,28051,11949,0.70,-0.09010365705569644,0.1251662592655021,0.033896021979713524,-0.00033373325356836673,-0.00566785129267305,-0.0006475778364877883
oscillations,0.5,18,2,-12.3,10.68,q1,"(100, 100)",2988,0.013220336098028501,0.4651639239408357,0.0016306082627515327,0.5006644317308739,28059,11941,0.70,0.16637488004001114,0.4430923184209006,-0.051001213021174774,0.0039474533832789815,-0.0013591679497810746,-0.0010436628376159355
oscillations,0.5,18,2,-12.3,10.68,q2,"(100, 100)",3041,-0.007518867562284795,0.5076656566709224,0.0016306082627515327,0.5006644317308739,28059,11941,0.70,0.16637488004001114,-0.24838138576573993,0.00940955204596991,0.002530364691889351,-0.005020046584081403,0.0027048326832133465
oscillations,0.5,18,2,-12.3,10.68,q3,"(100, 100)",2948,0.0016305520967370725,0.4847738869901181,0.0016306082627515327,0.5006644317308739,28059,11941,0.70,0.028336052615149564,0.4430923184209006,-0.014036577526977938,0.001585433846916373,-0.0018360145327192352,0.0013421695441869284
oscillations,0.5,18,2,-12.3,10.68,q4,"(100, 100)",2964,-0.0006657430228292603,0.5416041091677785,0.0016306082627515327,0.5006644317308739,28059,11941,0.70,0.028336052615149564,-0.24838138576573993,0.02067680592673245,-0.000990879206216944,-0.0055527722286787835,-0.00035864835537038783
oscillations,0.5,19,2,-12.3,10.68,q1,"(100, 100)",2914,0.012056800076326916,0.44598060255909167,0.0016325772115101643,0.48661057998139434,28065,11935,0.70,0.22080381840019903,0.2145692976748383,-0.06915056908384933,0.004812886392390798,-0.0017203622650664764,-0.0032645754119647635
oscillations,0.5,19,2,-12.3,10.68,q2,"(100, 100)",3031,-0.004306543577168179,0.49903334427134094,0.0016325772115101643,0.48661057998139434,28065,11935,0.70,0.22080381840019903,-0.019721207481100452,-0.01668784769445545,-0.0009751837562211276,-0.005943481646202435,0.001479972016022499
oscillations,0.5,19,2,-12.3,10.68,q3,"(100, 100)",3011,-0.004542207125517371,0.48790923912739,0.0016325772115101643,0.48661057998139434,28065,11935,0.70,-0.02595572820646091,0.2145692976748383,9.967549917983891e-05,-0.0046530084461660955,-0.002092667430476296,0.00013655102555272126
oscillations,0.5,19,2,-12.3,10.68,q4,"(100, 100)",2979,0.003719708907112022,0.5098351285368392,0.0016325772115101643,0.48661057998139434,28065,11935,0.70,-0.02595572820646091,-0.019721207481100452,-0.006520622538016736,0.0018686339603243374,-0.005746586786802542,-0.0006135768233213743
oscillations,0.5,20,2,-12.3,10.68,q1,"(100, 100)",2910,-0.004327836806424744,0.48609368684640913,0.000176583467691238,0.4993246081486891,28057,11943,0.70,-0.04782651527991964,-0.33163477424424614,-0.08522537518227172,-0.0015988481882222019,-0.0039655590838855136,0.001591305070114147
oscillations,0.5,20,2,-12.3,10.68,q2,"(100, 100)",3055,0.002556907881736182,0.5051443729658849,0.000176583467691238,0.4993246081486891,28057,11943,0.70,-0.04782651527991964,0.3527241377906105,0.01615426182903149,0.0013168303284042712,-0.007056866800602973,-0.0021845637234882993
oscillations,0.5,20,2,-12.3,10.68,q3,"(100, 100)",3018,-0.006815597189439563,0.501002814699727,0.000176583467691238,0.4993246081486891,28057,11943,0.70,0.06891587882628418,-0.33163477424424614,0.0013671832295915373,-0.0005831684292666792,-0.004342637349827683,-0.00014189982633999195
oscillations,0.5,20,2,-12.3,10.68,q4,"(100, 100)",2960,0.009277385202823313,0.504221489322094,0.000176583467691238,0.4993246081486891,28057,11943,0.70,0.06891587882628418,0.3527241377906105,0.012501416237602743,0.0031427367552268356,-0.006618975308800116,-0.002114100265545749
oscillations,0.5,21,2,-12.3,10.68,q1,"(100, 100)",2975,0.0054152088121971614,0.5104479940400587,-0.00027745048713286746,0.5086265602372954,28064,11936,0.70,0.0957631387653413,-0.21131211423674603,-0.0895747664577855,0.0018401771727622061,-0.004797155479624844,0.004428134933962344
oscillations,0.5,21,2,-12.3,10.68,q2,"(100, 100)",3000,-0.002177977446584139,0.48646048578303475,-0.00027745048713286746,0.5086265602372954,28064,11936,0.70,0.0957631387653413,0.1781956240925669,0.019317798116385013,0.0002664050464956393,-0.006659601949543157,-0.0015992162048179364
oscillations,0.5,21,2,-12.3,10.68,q3,"(100, 100)",2969,-0.012543434705274891,0.5216729127492963,-0.00027745048713286746,0.5086265602372954,28064,11936,0.70,-0.12887962890952043,-0.21131211423674603,0.0359309762548331,-0.0002957105681774931,-0.001954080197159386,-0.002540808209989474
oscillations,0.5,21,2,-12.3,10.68,q4,"(100, 100)",2992,0.008139537015043153,0.5151477341889912,-0.00027745048713286746,0.5086265602372954,28064,11936,0.70,-0.12887962890952043,0.1781956240925669,-0.014800712265517515,0.0030227045416332766,-0.004709922420222915,-0.0032284627954676653
oscillations,0.5,22,2,-12.3,10.68,q1,"(100, 100)",2947,-0.009500340690444135,0.49403897270638164,-0.0012167934157147852,0.5074000757185934,28050,11950,0.70,-0.1399887506819346,-0.16770792237912563,-0.10628801249592891,0.0012071523396282756,-0.005940896306830334,0.0006211384964071447
