ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.25,0.31341914319812025,12,166.8110723292244,8.04460542459508e-06,5.584937319970087e-12,1.5354089987775413e-06,4.39439356529765e-09
0.25,0.31341914319812025,13,167.02793191375616,8.049111827266267e-06,3.3882241792782357e-12,1.5136448766623314e-06,4.44970939891044e-09
0.25,0.31341914319812025,14,168.03848823720568,8.067423038484066e-06,7.415645032929451e-12,1.477084477558031e-06,4.364634819340037e-09
0.25,0.379151785531756,0,167.31543548100979,8.159992656594597e-06,9.477114751445766e-12,1.4939312180343052e-06,4.624253301169799e-09
0.25,0.379151785531756,1,167.7297382688192,8.242044366108486e-06,6.189308941430736e-12,1.5038069850315464e-06,4.577654666895906e-09
0.25,0.379151785531756,2,167.2520033863508,8.146465702152502e-06,1.0729754321698117e-11,1.4981472477057727e-06,4.600266325206019e-09
0.25,0.379151785531756,3,167.5969679114586,8.073590326301899e-06,5.654789865122609e-12,1.4761896550462419e-06,4.507187720446179e-09
0.25,0.379151785531756,4,167.46301369407894,8.124541882981771e-06,9.607087569370237e-12,1.5098188681951068e-06,4.4485672336825935e-09
0.25,0.379151785531756,5,166.6779211922205,8.034879251472755e-06,1.1045590621274467e-11,1.5072859409271233e-06,4.554198790661446e-09
0.25,0.379151785531756,6,166.5482919800921,8.075697167786546e-06,6.261529880294087e-12,1.5276181063837898e-06,4.556460549895135e-09
0.25,0.379151785531756,7,166.76124726057205,8.033523023004085e-06,1.0915044355103853e-11,1.5114741079728432e-06,4.507029968204575e-09
0.25,0.379151785531756,8,166.84410005490895,8.116277950454152e-06,1.2070805448277202e-11,1.525840812813575e-06,4.534150268820118e-09
0.25,0.379151785531756,9,166.849636154162,8.125040148295883e-06,5.243689035058293e-12,1.5173787169481527e-06,4.595076304054432e-09
0.25,0.379151785531756,10,167.397909103124,8.238004088181507e-06,7.365915892117406e-12,1.4904781823911302e-06,4.735362763577262e-09
0.25,0.379151785531756,11,166.10791930879526,8.056848626719686e-06,8.651636614856708e-12,1.5488934730702515e-06,4.547598728096325e-09
