ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.75,0.21416591154710435,4,193.26527629870563,2.0389230235461176e-05,1.0331017534175206e-12,6.359843787461837e-07,1.0678998247345997e-08
0.75,0.21416591154710435,5,194.14518993333502,2.0397791773290406e-05,4.934416237017146e-15,6.091900545758373e-07,1.0339484281600978e-08
0.75,0.21416591154710435,6,193.56621924726974,2.0277847610438017e-05,9.591385843067293e-13,6.341832158345692e-07,1.0448300746349866e-08
0.75,0.21416591154710435,7,193.4479712949781,2.0339613557072112e-05,1.2933995292064308e-12,6.345684654172164e-07,1.055214004608775e-08
0.75,0.21416591154710435,8,193.6856669122749,2.0265475410917583e-05,8.259800766852909e-14,6.439740863063438e-07,1.0326791647726756e-08
0.75,0.21416591154710435,9,193.27961851760776,2.0262174053429195e-05,6.948551218478512e-13,6.624996469405302e-07,1.0451888623175684e-08
0.75,0.21416591154710435,10,193.1994611677192,2.0177127300304836e-05,1.8445535520260734e-12,6.724641818735034e-07,1.0386378720894077e-08
0.75,0.21416591154710435,11,193.66013653330768,2.0255879890657908e-05,7.474821452440444e-14,6.411193719956949e-07,1.0348580208310353e-08
0.75,0.21416591154710435,12,193.3748428254779,2.0236470117494308e-05,1.3507323773472816e-15,6.461585874966813e-07,1.0465369176439615e-08
0.75,0.21416591154710435,13,194.02479109783448,2.0327924256044773e-05,6.636935564746066e-13,6.348870344467604e-07,1.02291620973625e-08
0.75,0.21416591154710435,14,193.6218110835222,2.037097122195095e-05,4.471613476078714e-13,6.2241719629103e-07,1.0540154994401192e-08
0.75,0.2590824125627555,0,193.02234913358515,2.0255694586084543e-05,3.084832947943577e-14,6.362911945016555e-07,1.07202642554115e-08
0.75,0.2590824125627555,1,193.0574420862935,2.0230381313532932e-05,1.581398058095234e-13,6.429338063123739e-07,1.0650216238340611e-08
