experiment_id,pair_id,pre_cell_id,post_cell_id,psp_amplitude
1436,49204,8514,8516,-5.736473170117693e-05
1436,49205,8514,8517,-0.00027174837333360116
1436,49211,8515,8517,
1436,49216,8516,8515,
1436,49217,8516,8517,
1436,49242,8520,8517,-0.0001791762755893189
1442,49349,8544,8545,0.0001136564241770263
1442,49358,8547,8544,0.00025006856106376353
1443,49362,8548,8549,0.00012781645623097013
1443,49369,8548,8552,1.1239303992611993e-05
1443,49407,8552,8548,-0.0005051662236674607
1448,49440,8569,8571,-0.0003707404126164625
1450,49471,8580,8579,0.0003993933830006686
1449,49476,8576,8578,0.0002853748148514767
1452,49541,8592,8591,
1454,49600,8604,8601,0.0001966284510984336
1455,49612,8606,8609,6.537961744658122e-05
1455,49629,8609,8607,
1461,49816,8645,8643,-0.00010336942869156019
1461,49818,8645,8646,-2.0751338518174272e-05
1469,49981,8684,8685,
1469,49988,8684,8687,-0.0011417221142929605
1469,49996,8685,8687,0.0002649492741022319
1471,50027,8690,8693,-0.0001054368661174726
1471,50046,8693,8690,
1473,50158,8710,8705,0.00021732508793635897
1473,50160,8710,8707,0.000232547001407689
1474,50170,8712,8714,
1474,50172,8712,8716,-0.00030450025163647444
1474,50180,8714,8712,-0.00014271191923113008
1474,50184,8714,8716,-0.00014211915473101458
1475,50241,8723,8724,
1476,50253,8725,8730,-6.43412613586901e-05
1476,50279,8730,8725,-0.00025726468502086934
1477,50307,8734,8735,0.0006146413769463333
1477,50314,8735,8734,-0.0005711259362004024
1477,50316,8735,8737,-0.0006650106253795513
1477,50336,8737,8735,
1477,50338,8737,8736,0.00014956095112045382
1477,50341,8737,8739,
1477,50365,8739,8737,-5.889729448999324e-05
1481,50458,8761,8756,
1483,50491,8769,8770,-0.00020097640697002632
1483,50492,8770,8767,-0.00021815193774120595
1483,50494,8770,8769,-0.00015302960408918574
1485,50501,8774,8775,-0.0009115958770548988
1485,50505,8774,8779,-0.0015755066652019035
1485,50525,8778,8779,-0.0010750583978197835
1485,50527,8779,8775,-0.00018203021901511032
1486,50547,8782,8783,
1486,50577,8786,8784,5.989955631596133e-05
1488,50620,8794,8798,
1488,50622,8794,8800,
1489,50634,8802,8801,-0.0010129761945757675
1489,50637,8802,8803,
1489,50642,8803,8801,
1489,50644,8803,8802,
1488,50662,8798,8799,
1488,50663,8798,8800,-0.0008625473420881742
1490,50670,8807,8808,
1488,50677,8800,8794,-6.186070904864026e-05
1488,50681,8800,8798,-0.0007207891564428638
1504,50984,8874,8875,-0.001719807534904362
1504,50987,8874,8876,-0.0007521872134784665
1504,50995,8874,8879,-0.00029668573919796064
1504,50998,8874,8880,-7.233450814508288e-05
1504,51000,8875,8874,0.0012569713015185145
1504,51006,8875,8878,0.0003559282202581368
1504,51009,8876,8874,0.0011386208852418305
1504,51013,8876,8879,
1504,51026,8878,8880,-0.00012559564701426144
1504,51029,8879,8876,0.00010707436860966292
1504,51037,8880,8878,0.00026073280411079624
1511,51236,8916,8920,-0.00037344769076528726
1511,51250,8920,8916,-0.00037604523001079945
1512,51297,8926,8923,-0.00011780775148335015
1515,51401,8942,8938,0.0008353243643033541
1518,51475,8965,8964,-0.00010395154816783878
1518,51496,8968,8967,-0.00022148846071370844
1521,51551,8975,8976,
1521,51561,8977,8978,-0.00047424755217917685
1521,51565,8978,8977,-0.0005140503577560562
1521,51567,8979,8975,-0.0004118465014428533
1523,51654,8996,8991,
1523,51657,8996,8994,-7.46308932202754e-05
1527,51757,9013,9016,
1527,51779,9013,9030,
1527,51840,9023,9030,
1527,51849,9026,9023,3.8399532752118906e-05
1534,52007,9058,9059,-0.00040776986216341303
1534,52026,9060,9059,-0.0002635222970392647
1533,52028,9057,9056,
1536,52058,9066,9069,-9.861357380051313e-05
1536,52060,9067,9066,-0.0003474732393263201
1536,52062,9067,9069,-0.0006440071196860632
1536,52069,9069,9067,-0.002141917230855864
1537,52073,9070,9073,
1537,52077,9070,9077,-0.00013840030068200024
1537,52078,9071,9070,
1537,52079,9071,9072,-0.0003937773245053066
1539,52241,9093,9087,0.0011915013695000184
1542,52276,9103,9107,0.00024965962818449195
1542,52306,9107,9109,-0.00015352766665790096
1543,52356,9113,9115,-0.00022446257024053007
1546,52374,9126,9131,-4.572585659416828e-05
1544,52378,9120,9123,0.0001710099950357819
1544,52386,9122,9114,-0.00020922558851724075
1544,52399,9122,9123,-0.0013146630878031807
1544,52407,9123,9114,-0.0009016978397459071
1544,52424,9123,9122,-0.00015545555447832673
1545,52483,9134,9136,-0.00013326989937137678
1545,52490,9136,9134,
1550,52586,9156,9158,-4.90428181688679e-05
1551,52611,9161,9164,
1553,52664,9173,9175,
1556,52787,9193,9196,8.154487046546873e-05
1556,52792,9194,9196,0.0006613838653238511
1559,52867,9210,9206,
1560,52890,9216,9215,0.00026901017956576723
1560,52901,9217,9218,0.0015981401504624102
1560,52909,9218,9217,0.0007508031011406314
1565,53090,9248,9246,-0.00045829418378019173
1567,53123,9255,9260,-0.0013563980262911307
1567,53124,9256,9255,-0.00010674982652343179
1567,53144,9260,9255,
1567,53145,9260,9256,-0.00014864001657692696
1576,53461,9316,9314,0.0003479484976431796
1578,53526,9327,9326,
1578,53560,9331,9333,
1579,53603,9337,9336,
1583,53710,9359,9361,
1583,53733,9362,9363,-0.0008790395157546927
1583,53737,9363,9359,-0.0002455987992055277
1583,53740,9363,9362,
1587,53919,9390,9391,
1587,53922,9390,9394,-0.00014097809590978819
1593,54142,9429,9431,8.108809200196341e-05
1602,54380,9477,9474,
1608,54509,9502,9503,0.0007703681663846279
1608,54514,9503,9502,
1609,54535,9507,9511,-0.0003967200650989472
1609,54540,9507,9513,
1612,54640,9528,9523,-0.00016453551963610394
1614,54666,9534,9536,
1614,54679,9536,9534,-0.0001827784104506191
1618,54833,9563,9564,-0.0001559124984310121
1622,55024,9593,9592,
1623,55042,9596,9597,
1624,55063,9603,9602,
1630,55292,9641,9640,
1630,55294,9641,9643,-0.00036959698096007275
1630,55298,9642,9643,-4.90086039704706e-05
1630,55302,9643,9642,0.0015157812617632726
1632,55343,9652,9651,0.000499737427250466
1632,55349,9653,9649,0.0001837360223841632
1632,55380,9655,9654,0.00017786318690354695
1636,55433,9672,9673,-0.0016794937527514747
1636,55435,9672,9675,-0.0002305673753735945
1636,55439,9673,9672,
1636,55441,9673,9675,-0.00017769738622400752
1636,55443,9673,9676,-0.0003349624286974913
1643,55665,9714,9717,
1643,55684,9717,9714,
1647,55811,9739,9742,
1647,55814,9740,9739,
1648,55887,9751,9752,
1651,55978,9768,9770,
1655,56173,9799,9797,
1656,56208,9804,9806,7.886119903008242e-05
1656,56217,9805,9808,
1656,56235,9808,9804,-0.0004620437307613593
1657,56241,9809,9812,
1657,56245,9811,9809,
1657,56248,9812,9809,
1658,56277,9816,9814,0.0012666331865236178
1658,56292,9817,9814,2.711885456782467e-05
1662,56411,9841,9840,5.997693170737046e-05
1672,56697,9897,9900,6.052940139410174e-05
1672,56715,9899,9904,0.0002174777014308981
1672,56748,9904,9901,0.0004059090222156448
1673,56772,9908,9906,-8.957759703961482e-05
1676,56900,9929,9932,-0.0004069474667001587
1676,56916,9932,9929,9.059300950665041e-07
1677,56922,9933,9937,3.70788046913512e-05
1677,56965,9937,9936,0.00013024537131052616
1677,56969,9938,9933,4.3168355984085814e-05
1679,57000,9949,9948,
1684,57172,9981,9978,
1685,57175,9982,9983,-0.00017670400357251454
1685,57181,9983,9982,-0.00046694378277102534
1685,57182,9983,9984,-0.000729694116233514
1685,57188,9984,9983,-0.0009245952023001144
1685,57189,9984,9985,
1686,57223,9990,9991,0.0008978864417121195
1686,57228,9991,9990,0.00010848775784291926
1686,57230,9991,9993,0.00013900525355953677
1686,57231,9991,9994,
1686,57239,9993,9991,0.0005190213051974928
1686,57243,9994,9990,7.607795568252424e-05
1686,57244,9994,9991,0.0006291506766709662
1686,57246,9994,9993,0.00021850430317860406
1687,57254,9996,9995,
1687,57285,10000,9997,
1688,57321,10004,10005,
1688,57335,10005,10004,0.00036502858367334136
1691,57426,10024,10026,0.000500798200059653
1692,57458,10029,10031,0.0007205635463872635
1692,57459,10029,10032,0.00026958876696367076
1693,57503,10035,10042,0.00025780757298465515
1693,57517,10037,10042,
1693,57546,10042,10035,
1694,57561,10044,10045,
1694,57568,10045,10044,
1694,57569,10045,10046,
1694,57573,10045,10050,-0.0008759327273239175
1694,57604,10050,10045,0.001325972985801037
1695,57614,10051,10057,
1699,57721,10070,10069,
1699,57722,10070,10071,-0.00026686272309354054
1705,57966,10110,10109,-0.00021618596403383044
1711,58177,10147,10152,0.00014982782081983157
1711,58184,10148,10152,
1712,58234,10157,10155,0.001840158697211381
1715,58275,10171,10172,0.0021437190489719676
1715,58286,10171,10176,6.98933971524473e-05
1715,58313,10173,10176,0.0008079482783270003
1715,58335,10175,10176,0.00014231432996393844
1715,58349,10177,10175,0.00019810555596623726
1716,58351,10178,10179,
1716,58353,10178,10181,0.0001560766678226232
1716,58356,10178,10184,
1716,58357,10178,10185,0.0008114363286636129
1717,58407,10186,10187,0.00015904411994366942
1717,58411,10186,10191,
1717,58412,10186,10192,0.00013222581716051235
1717,58415,10187,10188,
1717,58418,10187,10191,
1717,58422,10188,10187,0.0005064610180999223
1717,58426,10188,10192,0.00013851491735485629
1717,58431,10189,10190,
1717,58438,10190,10189,
1717,58444,10191,10188,0.00016980761577000493
1717,58454,10192,10191,
1720,58549,10211,10209,0.00019387815113107147
1726,58687,10238,10243,0.00017583892444301925
1726,58688,10238,10244,8.834131886068716e-05
1726,58719,10244,10238,0.00018335606273768785
1726,58724,10244,10243,0.00030318634504005246
1737,58997,10300,10302,-0.00013574564864064353
1737,59000,10300,10305,-0.00035661077927787014
1739,59129,10323,10319,-0.00020515372685755463
1742,59208,10337,10336,
1744,59231,10343,10346,6.902714550774211e-05
1753,59479,10390,10395,0.00020003911326731087
1753,59495,10394,10390,-0.0003366864544034232
1753,59500,10395,10390,-8.157425626606943e-05
1753,59502,10395,10392,-0.0001506277634315741
1753,59504,10395,10394,-4.805244267494274e-05
1755,59568,10405,10407,
1756,59591,10410,10411,0.0004946819466196815
1756,59594,10411,10410,-0.0013037394034804048
1756,59595,10411,10412,-0.00037153486043049744
1756,59598,10412,10411,0.000576486356518756
1757,59611,10415,10418,-0.00025967865385868275
1758,59643,10421,10425,-0.0008674401687887726
1758,59644,10421,10426,-0.0005242920686758215
1759,59659,10427,10428,
1758,59665,10425,10420,-0.00027733343922286245
1759,59668,10427,10431,
1759,59671,10427,10432,
1759,59673,10427,10433,
1759,59683,10428,10432,0.00031542723825463977
1758,59686,10426,10425,4.026240263087232e-05
1759,59705,10432,10427,
1759,59709,10432,10431,
1759,59710,10432,10433,
1759,59711,10433,10427,0.00038902187169617106
1763,59871,10459,10460,
1763,59878,10460,10459,-0.0012896996541841258
1763,59879,10460,10461,-0.0003937498301140542
1763,59886,10461,10460,0.0006804821554156275
1764,59913,10465,10468,
1764,59915,10466,10462,
1764,59919,10466,10467,
1768,60023,10490,10493,3.0426587147416786e-05
1768,60081,10493,10496,
1768,60094,10495,10494,0.00011410339367783882
1768,60100,10496,10493,0.0009002313450397653
1768,60101,10496,10494,0.0002614084833013789
1771,60147,10507,10512,
1771,60178,10512,10507,0.002071959745903195
1772,60191,10514,10515,0.00018214341457529
1772,60200,10515,10517,0.00029877862959173886
1772,60226,10519,10514,
1772,60230,10519,10518,
1773,60255,10523,10524,
1773,60259,10523,10528,
1773,60266,10524,10528,
1773,60267,10524,10529,
1773,60291,10528,10524,
1773,60293,10528,10526,7.88764431815065e-05
1773,60298,10529,10524,
1773,60301,10529,10527,3.7444495637585135e-08
1775,60341,10538,10536,
1776,60401,10544,10547,-0.00022265022801695798
1776,60412,10545,10546,-0.00014272418787443205
1776,60422,10546,10545,-0.0008680999997776064
1776,60429,10547,10545,-0.0001873910210887987
1776,60430,10547,10546,-0.0008172862319420265
1778,60477,10556,10560,6.034334478066137e-05
1787,60757,10611,10622,-6.597978550090851e-05
1787,60781,10615,10622,-4.510013483456223e-05
1787,60796,10618,10622,-0.0005931994979425158
1787,60813,10622,10618,-0.0006486023058818206
1787,60821,10622,10625,-6.0210338987451114e-05
1787,60834,10623,10625,-0.0002108237371256273
1787,60844,10625,10622,-0.0002884416317333033
1789,60890,10632,10627,3.21866177026508e-16
1789,60899,10633,10629,
1799,61129,10679,10680,
1799,61135,10680,10679,-0.0005111100502854708
1804,61181,10694,10695,0.0001281683901515329
1804,61223,10697,10698,-0.0016377800066744294
1807,61297,10713,10714,
1810,61387,10729,10739,-0.0008578537485689967
1810,61401,10734,10729,
1810,61408,10734,10737,-0.00011124068848669607
1810,61412,10734,10739,-0.0001975737195271271
1810,61436,10737,10739,-0.0004378372874187666
1810,61451,10739,10729,
1814,61515,10752,10755,
1814,61556,10756,10755,
1815,61599,10763,10762,
1815,61607,10764,10765,7.304565743672883e-05
1823,61777,10798,10802,-0.00018758574111353858
1823,61779,10799,10797,
1823,61780,10799,10798,
1823,61785,10800,10797,0.00018752812748584844
1823,61799,10802,10797,-0.00013544651831647167
1825,61817,10810,10812,
1827,61848,10815,10818,
1827,61888,10818,10814,
1828,61891,10825,10824,
1832,62026,10850,10841,3.208875469906524e-05
1839,62308,10897,10892,0.000287799200105008
1841,62363,10908,10903,-1.6362918425501737e-05
1855,62747,10982,10983,-0.000120424178257404
1856,62782,10987,10989,0.00113047879166457
1864,62957,11025,11028,4.8767561877301714e-05
1864,62959,11025,11030,
1864,62962,11026,11025,
1864,62964,11026,11028,
1864,62968,11026,11032,0.0006123796353687008
1864,62976,11028,11025,0.0
1864,62977,11028,11026,-5.242686629150831e-05
1864,62978,11028,11027,
1864,62982,11028,11032,
1864,62990,11030,11025,
1864,63006,11032,11027,-0.0003516024814792583
1866,63092,11045,11042,0.00014906243746623627
1867,63111,11049,11050,-0.00013543254707924215
1869,63228,11066,11064,0.000364332474505538
1872,63329,11085,11083,2.6804336617936788e-05
1872,63339,11086,11087,0.0012489701824935646
1872,63343,11087,11083,
1873,63408,11095,11106,0.00018898410958467722
1873,63426,11104,11102,0.00027068368440220686
1873,63428,11104,11105,0.0008605489978461887
1875,63444,11103,11096,
1873,63464,11108,11102,0.00014525074105786116
1878,63519,11120,11121,
1878,63525,11121,11117,
1878,63527,11121,11120,
1882,63706,11150,11149,-0.0002608329598773936
1885,63748,11163,11162,
1885,63756,11165,11162,9.127576847920601e-05
1889,63788,11177,11179,-0.0009485943157127282
1889,63795,11179,11177,0.00026267351536015846
1892,63848,11191,11193,
1892,63853,11192,11193,
1893,63885,11198,11200,-0.0006160566068591237
1896,63990,11217,11216,
1896,64000,11218,11216,-0.00017069850338596924
1899,64053,11232,11233,0.00028554923770599005
1899,64058,11233,11232,-0.0004868733204248005
1899,64062,11233,11237,-8.655902879870056e-05
1903,64208,11258,11260,-0.0004691735552735871
1903,64215,11260,11258,
1905,64242,11266,11261,
1910,64325,11284,11286,
1911,64393,11295,11294,
1916,64481,11316,11319,0.0006851073038035426
1916,64492,11318,11317,
1917,64499,11321,11323,0.00048146281251179585
1917,64509,11321,11328,0.00012256776382501126
1917,64510,11322,11321,0.00014424027975010293
1917,64512,11322,11323,0.0007427037110905741
1918,64554,11329,11334,0.0008914512986577196
1918,64591,11333,11329,
1918,64595,11333,11334,0.0005299002697417074
1918,64609,11335,11333,
1919,64651,11342,11339,0.00010531672104313093
1922,64774,11360,11362,
1922,64781,11361,11363,0.00014897346781076425
1922,64782,11361,11364,
1922,64802,11364,11366,
1925,64830,11371,11375,5.997977744010309e-05
1925,64832,11371,11377,1.1768874151460268e-05
1925,64833,11371,11378,4.233258176707784e-05
1925,64859,11375,11376,0.00012711354679464576
1925,64873,11377,11375,
1925,64874,11377,11376,9.069003778718239e-05
1927,64915,11384,11385,
1927,64917,11384,11387,
1927,64920,11385,11382,0.00035380475190820865
1930,64962,11395,11397,0.00013459803247861367
1930,64973,11397,11395,0.0010234968617375633
1930,64988,11399,11398,
1931,64990,11400,11402,4.070613691366533e-05
1931,64992,11400,11404,0.0012215514353379796
1931,64993,11400,11405,8.200194576519668e-05
1931,64994,11400,11406,
1932,65010,11407,11410,-0.00012651002867504794
1932,65017,11408,11410,-0.00014552669559798198
1931,65019,11404,11400,-0.00044800984348076155
1931,65025,11404,11403,-0.000177631289658532
1932,65028,11410,11408,0.0015308635706760107
1931,65031,11405,11400,-8.139411777072445e-05
1936,65133,11429,11427,
1936,65138,11430,11427,
1937,65155,11433,11434,-0.00024681554012436684
1937,65158,11433,11437,-0.0001215369894600343
1937,65162,11434,11433,6.394223970789164e-05
1937,65165,11434,11437,0.0001292300106420463
1937,65183,11437,11433,-0.0001792933938365098
1937,65184,11437,11434,-0.00039983671791020685
1937,65188,11437,11439,-0.00048194562275564643
1937,65197,11439,11433,-0.00020824680169274012
1937,65198,11439,11434,-0.0001924129258417895
1939,65240,11447,11448,
1940,65260,11452,11450,6.370379460180222e-06
1944,65318,11468,11469,-0.0002104342382927588
1944,65325,11469,11468,6.578276101361263e-06
1945,65388,11479,11481,4.567223275062483e-05
1945,65395,11480,11479,
1945,65396,11480,11481,-0.0005657410648688909
1945,65402,11481,11480,-0.0009952277220314156
1947,65460,11490,11492,
1960,65678,11550,11554,-8.250086989677815e-05
1960,65707,11554,11550,4.716282589033006e-05
1961,65730,11555,11557,
1961,65731,11555,11558,
1964,65800,11573,11575,0.0004487985488003859
1964,65803,11573,11577,
1964,65829,11577,11574,0.0003352556815503763
1965,65896,11585,11578,9.309515993791445e-05
1967,65950,11594,11596,0.00023268814250970108
1967,65961,11595,11596,0.00016157749231541948
1967,65965,11595,11598,
1967,65971,11596,11594,
1967,65986,11597,11596,
1967,65987,11597,11598,
1968,66004,11603,11605,0.0005108154631365958
1968,66014,11605,11602,
1968,66015,11605,11603,0.000221684591062149
1969,66018,11606,11608,
1969,66031,11608,11606,0.000500631821000568
1971,66074,11618,11616,0.0003220352298521066
1971,66076,11618,11619,
1975,66105,11628,11629,
1975,66110,11629,11628,0.0005845101931323079
1975,66120,11631,11628,
1976,66127,11633,11634,
1976,66130,11633,11635,
1976,66132,11634,11635,-0.0013199153470608979
1979,66213,11654,11656,8.519778509210673e-05
1979,66226,11655,11656,
1980,66263,11657,11658,-0.0006590777073317996
1980,66264,11657,11659,
1980,66269,11658,11657,-0.000268426004060449
1980,66275,11659,11657,0.0003177113140441254
1980,66277,11659,11660,0.00010812953048586973
1983,66492,11683,11681,
1987,66605,11711,11705,2.2088801174919158e-05
1988,66653,11718,11719,0.0003637943865468202
1988,66667,11719,11718,0.0008077567751185093
1991,66697,11732,11733,0.00013465493029159002
1993,66796,11745,11748,-0.0002344138158530399
1993,66804,11747,11748,-9.382497447978013e-05
1993,66806,11748,11745,0.0037553468399781527
1997,66869,11765,11766,
1997,66870,11765,11767,
1997,66873,11765,11768,-0.0009736242413614822
1997,66882,11766,11765,0.0006166377555047249
1997,66886,11766,11768,
1997,66900,11767,11768,-0.00026965483135784913
2001,66967,11784,11786,
2001,66974,11786,11784,-0.0005651767123900774
2001,66976,11786,11787,-0.000284730623710612
2005,67076,11805,11809,-0.00046172589603132646
2005,67083,11806,11809,-0.00047016661571937213
2005,67122,11812,11805,-0.0001932572351885473
2006,67149,11815,11813,-0.0003372368098517383
2007,67150,11819,11823,
2006,67151,11815,11814,-0.0004277439479808958
2006,67157,11815,11825,
2007,67164,11820,11824,0.0004432168766674884
2006,67182,11825,11815,0.0002839580812975292
2007,67190,11823,11819,
2007,67194,11823,11824,
2009,67263,11835,11837,
2009,67270,11837,11835,
2010,67309,11843,11844,-0.0004612026988089161
2010,67316,11844,11843,
2010,67332,11846,11845,
2011,67361,11851,11852,0.0011924974065875887
2013,67413,11864,11866,
2013,67449,11866,11864,
2012,67492,11863,11861,
2018,67545,11881,11884,-0.00013579632094706047
2024,67649,11907,11908,0.0008439971471803549
2026,67724,11924,11925,8.94251776694429e-05
2024,67748,11913,11907,0.0003731513989779237
2024,67757,11913,11914,0.00040793506784844816
2028,67777,11937,11935,
2041,68197,12008,12009,0.000542763206082605
2041,68202,12009,12008,
2041,68223,12013,12009,
2051,68519,12069,12070,0.0008366203315621741
2051,68523,12070,12069,-0.0010995415406612557
2055,68593,12087,12090,-0.00028722128237744504
2056,68605,12091,12094,-6.973328274505891e-05
2057,68633,12097,12098,-0.0007040684175815264
2057,68639,12098,12097,-0.00048545378438228336
2057,68669,12101,12102,-0.0004255246542208893
2057,68674,12102,12101,
2061,68774,12122,12124,
2061,68788,12124,12123,
2069,68987,12162,12161,
2071,69099,12179,12180,
2071,69101,12180,12174,
2071,69107,12180,12181,
2076,69186,12201,12202,-0.00018055486874047136
2076,69195,12202,12201,0.001610612839737499
2077,69213,12204,12209,-0.00010156351659429652
2077,69239,12209,12204,5.368682549669175e-05
2078,69267,12213,12214,-0.0009098645076382171
2080,69328,12224,12226,
2080,69329,12225,12224,0.00014725607220397453
2083,69422,12242,12241,
2088,69519,12263,12264,-0.0008267472054956735
2088,69560,12269,12268,
2089,69562,12270,12272,
2089,69599,12275,12273,-0.0008522971218909391
2089,69604,12276,12271,
2099,69850,12325,12328,-9.686776495306714e-05
2100,69857,12329,12335,0.00029213313115249466
2100,69889,12334,12327,
2100,69898,12334,12335,7.546403120757631e-05
2100,69901,12335,12329,-0.00012801151476041277
2102,69916,12340,12344,9.850843505181185e-05
2104,69990,12355,12356,-0.000152063622803755
2106,70048,12368,12369,-0.0008531269843869253
2111,70201,12395,12396,-0.00031512385606864094
2111,70204,12396,12395,-0.00031063349519620505
2113,70210,12400,12404,-0.0007545613829796007
2113,70213,12400,12405,-0.00018565891576455566
2113,70221,12404,12400,-0.0009033068091344352
2113,70231,12405,12404,-0.0011938070173189074
2116,70272,12415,12416,
2116,70274,12416,12415,0.0010979653696630393
2118,70297,12422,12425,
2118,70307,12425,12422,-0.0003452286082986244
2123,70466,12453,12457,
2125,70524,12464,12466,-5.785207117695287e-05
2126,70546,12469,12473,-0.0008505916087891518
2126,70551,12471,12469,
2126,70555,12472,12469,-0.0008027061928890689
2126,70556,12472,12470,0.00419323962688534
2126,70558,12472,12473,-0.0019885373556571308
2126,70562,12473,12472,
2127,70564,12474,12476,-0.002016303942740356
2127,70565,12474,12477,-0.00012619816061075343
2127,70571,12476,12477,-0.0005998981179127297
2127,70574,12477,12476,-0.0005156770976275961
2129,70591,12482,12487,-0.0006792208828717576
2129,70612,12487,12482,0.0009357918440091978
2131,70652,12495,12497,-0.0016292985826648243
2134,70712,12509,12511,
2134,70717,12511,12509,
2135,70728,12514,12515,
2135,70732,12515,12514,-0.00012019116886700237
2136,70751,12519,12522,-9.115620909485109e-05
2136,70764,12522,12519,-0.0003065315608188025
2138,70801,12530,12531,0.00040835624236949716
2138,70803,12530,12533,5.974361934480504e-05
2138,70812,12531,12535,-5.6196767480657506e-05
2138,70826,12533,12535,
2138,70833,12534,12535,-0.0002099115169953116
2138,70834,12535,12528,
2138,70835,12535,12529,
2139,70852,12536,12543,-0.0009892267455901844
2142,70936,12553,12559,-0.00017164531512128464
2142,70941,12554,12558,0.00016813708918138074
2142,70962,12558,12554,-0.0005387709649540351
2147,71028,12578,12580,0.0005586216964078954
2147,71033,12579,12578,-0.0001140975936948709
2147,71034,12579,12580,-0.0010988265952650415
2147,71039,12580,12578,5.874840947371746e-05
2147,71040,12580,12579,
2147,71046,12581,12579,
2150,71134,12597,12590,
2149,71135,12592,12596,
2160,71350,12642,12639,7.608796479135608e-05
2164,71470,12662,12658,0.0009154430058185155
2165,71477,12667,12669,
2165,71514,12671,12660,
2165,71515,12671,12663,0.0002948293563941698
2165,71517,12671,12667,0.000336269160943611
2166,71523,12672,12676,
2167,71594,12683,12684,
2171,71679,12701,12702,0.0005145336261363817
2172,71698,12705,12707,
2172,71740,12710,12707,0.00015286500014398502
2174,71749,12714,12719,0.0006008903529971743
2174,71766,12715,12720,0.0007094302000545639
2174,71768,12716,12714,0.00013388850609361656
2174,71798,12718,12720,0.0009877710918277344
2174,71799,12719,12714,9.071809414272784e-05
2174,71801,12719,12716,
2174,71804,12719,12720,0.0007061339475405345
2174,71806,12720,12715,0.00025900806226113925
2174,71807,12720,12716,5.7643631340987854e-05
2178,71841,12736,12734,-0.00011229483254978658
2179,71861,12740,12742,-0.00020706299706021558
2179,71863,12740,12745,-0.0001989846179131688
2180,71887,12747,12741,0.00018784895633463256
2180,71920,12751,12747,0.0010467211680665529
2184,72035,12768,12769,
2189,72295,12809,12805,
2190,72299,12810,12811,0.0002334479718670626
2190,72309,12811,12814,0.00011354915407015787
2191,72360,12820,12819,
2194,72404,12833,12832,0.0006185718496767174
2201,72537,12864,12865,-0.0002620363244402174
2201,72540,12865,12864,-6.424033356057512e-05
2202,72554,12868,12870,
2206,72658,12888,12890,0.0017063369493170583
2206,72667,12890,12888,-0.00018866203722761263
2206,72668,12890,12889,
2207,72695,12895,12898,-0.0002713279146083276
2207,72707,12898,12894,-0.0007286734832522822
2207,72708,12898,12895,-7.768466088299309e-05
2208,72730,12902,12904,
2210,72792,12914,12915,0.0007981490959435297
2210,72794,12915,12914,0.00026023724259570396
2211,72813,12919,12920,-0.0018602149657899478
2211,72817,12920,12918,0.00013938537312122926
2211,72818,12920,12919,0.0004941559308485054
2211,72823,12921,12919,0.0003910443967646633
2212,72826,12922,12924,0.0001658150747855765
2212,72833,12924,12922,0.0014775336392206882
2213,72850,12927,12933,0.000296032363374953
2213,72878,12932,12928,
2213,72886,12933,12927,0.0003735710410772174
2214,72895,12935,12937,-0.00011744372037802108
2214,72899,12935,12940,-0.0002271455149220259
2215,72957,12944,12947,0.00039611783786787044
2215,72970,12947,12944,8.180140502403772e-05
2216,72989,12950,12951,0.00019529230109657266
2216,73000,12951,12955,
2216,73008,12953,12948,-0.00032399871594746
2216,73012,12953,12952,
2216,73013,12953,12954,
2216,73018,12954,12951,-7.998974936874429e-05
2216,73024,12955,12950,
2218,73037,12959,12962,0.0007711028205800973
2218,73038,12959,12963,0.00044289669357051734
2218,73061,12962,12959,-0.0005674489935778449
2218,73064,12962,12961,-0.0005644147345116397
2218,73065,12962,12963,
2218,73066,12962,12964,-0.000512895504778837
2218,73067,12963,12959,-0.00022627056590672273
2218,73071,12963,12964,-0.0007498611418389571
2218,73075,12964,12962,
2218,73076,12964,12963,0.00021682428830850197
2221,73126,12977,12978,-0.0003339606173471659
2221,73130,12977,12982,-4.8694535686044356e-05
2221,73148,12980,12982,
2221,73156,12982,12977,-3.5422007857847715e-05
2227,73335,13015,13014,
2227,73347,13016,13014,
2231,73459,13039,13038,-8.697192262023046e-05
2233,73517,13051,13049,-8.218613621900666e-05
2233,73518,13051,13050,-0.0001596830839749286
2233,73529,13053,13049,
2235,73604,13066,13065,-0.00011810029848544572
2236,73630,13071,13073,0.0001844622562628358
2236,73637,13073,13071,5.346561542805752e-05
2239,73743,13089,13096,0.00040460100068561057
2239,73760,13092,13091,0.0007340661429439218
2239,73765,13093,13089,0.0008782546501224345
2239,73767,13093,13091,0.0008362012455236206
2239,73771,13093,13096,
2239,73778,13094,13093,
2239,73792,13095,13094,0.0009165610314155075
2244,73923,13122,13121,0.00040437133505859886
2250,74023,13146,13148,7.403836275548545e-05
2252,74044,13157,13159,0.0009452204380549575
2252,74056,13158,13159,
2251,74062,13152,13155,0.0005341200926830558
2252,74080,13160,13159,
2251,74091,13155,13151,-0.00036241737938848555
2251,74093,13155,13152,
2254,74175,13174,13170,-0.00021891764048799067
2254,74186,13175,13174,0.0012374007766941001
2257,74260,13192,13193,0.00025264083063219843
2257,74270,13193,13192,
2257,74276,13193,13195,
2258,74317,13199,13196,4.58178990178678e-08
2263,74422,13223,13222,
