experiment_id,pre_cell_id,post_cell_id,has_synapse,pre_cell_class,post_cell_class,fi_slope_pre,fi_slope_post,psp_amplitude
3152,17944,17949,0,in,in,2.0867647100199466e-13,9.946165366208337e-13,
3150,17938,17939,0,in,mixed,6.200101421373481e-13,4.60272782771627e-14,
3151,17948,17942,0,ex,in,2.3786472261056693e-13,9.632652700856876e-13,
3150,17939,17935,0,mixed,mixed,4.60272782771627e-14,1.346210670452898e-13,
3150,17939,17936,0,mixed,in,4.60272782771627e-14,3.14228260753918e-13,
3151,17948,17950,0,ex,ex,2.3786472261056693e-13,1.8571716141213276e-13,
3150,17939,17938,0,mixed,in,4.60272782771627e-14,6.200101421373481e-13,
3151,17948,17951,0,ex,ex,2.3786472261056693e-13,2.3270009840700555e-13,
3151,17948,17952,0,ex,in,2.3786472261056693e-13,5.529922541607538e-13,
3151,17950,17942,0,ex,in,1.8571716141213276e-13,9.632652700856876e-13,
3152,17949,17943,0,in,in,9.946165366208337e-13,5.224489795918369e-13,
3152,17949,17944,0,in,in,9.946165366208337e-13,2.0867647100199466e-13,
3151,17950,17948,0,ex,ex,1.8571716141213276e-13,2.3786472261056693e-13,
3151,17950,17951,0,ex,ex,1.8571716141213276e-13,2.3270009840700555e-13,
3151,17950,17952,0,ex,in,1.8571716141213276e-13,5.529922541607538e-13,
3151,17951,17942,0,ex,in,2.3270009840700555e-13,9.632652700856876e-13,
3153,17957,17958,0,in,in,1.9241735752143973e-13,3.210884353741496e-13,
3151,17951,17948,0,ex,ex,2.3270009840700555e-13,2.3786472261056693e-13,
3151,17951,17950,0,ex,ex,2.3270009840700555e-13,1.8571716141213276e-13,
3153,17958,17957,0,in,in,3.210884353741496e-13,1.9241735752143973e-13,
3151,17951,17952,0,ex,in,2.3270009840700555e-13,5.529922541607538e-13,
3151,17952,17942,0,in,in,5.529922541607538e-13,9.632652700856876e-13,
3151,17952,17948,0,in,ex,5.529922541607538e-13,2.3786472261056693e-13,
3151,17952,17950,0,in,ex,5.529922541607538e-13,1.8571716141213276e-13,
3151,17952,17951,0,in,ex,5.529922541607538e-13,2.3270009840700555e-13,
3155,17965,17967,0,in,ex,-7.859549530078605e-14,2.476190476190476e-13,
3155,17965,17968,0,in,ex,-7.859549530078605e-14,2.652017361267887e-13,
3155,17965,17970,0,in,in,-7.859549530078605e-14,1.2270188002654107e-12,
3155,17967,17965,0,ex,in,2.476190476190476e-13,-7.859549530078605e-14,
3155,17967,17968,0,ex,ex,2.476190476190476e-13,2.652017361267887e-13,
3155,17967,17970,0,ex,in,2.476190476190476e-13,1.2270188002654107e-12,
3155,17968,17965,0,ex,in,2.652017361267887e-13,-7.859549530078605e-14,
3155,17968,17967,0,ex,ex,2.652017361267887e-13,2.476190476190476e-13,
3155,17968,17970,0,ex,in,2.652017361267887e-13,1.2270188002654107e-12,
3155,17970,17965,0,in,in,1.2270188002654107e-12,-7.859549530078605e-14,
3155,17970,17967,0,in,ex,1.2270188002654107e-12,2.476190476190476e-13,
3155,17970,17968,0,in,ex,1.2270188002654107e-12,2.652017361267887e-13,
3160,17988,17989,0,in,ex,4.494398956539277e-14,2.993197543475304e-13,
3159,17995,17997,0,ex,ex,1.2315144151328902e-13,1.360869270280467e-13,
3159,17995,17999,0,ex,ex,1.2315144151328902e-13,2.0739749021979484e-13,
3160,17988,17992,0,in,in,4.494398956539277e-14,6.207540446833563e-13,
3160,17988,17994,0,in,ex,4.494398956539277e-14,4.416260200874055e-13,
3160,17988,17996,0,in,ex,4.494398956539277e-14,6.11606508747175e-13,
3159,17997,17995,0,ex,ex,1.360869270280467e-13,1.2315144151328902e-13,
3159,17997,17999,0,ex,ex,1.360869270280467e-13,2.0739749021979484e-13,
3160,17989,17988,0,ex,in,2.993197543475304e-13,4.494398956539277e-14,
3159,17999,17995,0,ex,ex,2.0739749021979484e-13,1.2315144151328902e-13,
3160,17989,17992,0,ex,in,2.993197543475304e-13,6.207540446833563e-13,
3159,17999,17997,0,ex,ex,2.0739749021979484e-13,1.360869270280467e-13,
3160,17989,17994,0,ex,ex,2.993197543475304e-13,4.416260200874055e-13,
3160,17989,17996,0,ex,ex,2.993197543475304e-13,6.11606508747175e-13,
3160,17992,17988,0,in,in,6.207540446833563e-13,4.494398956539277e-14,
3160,17992,17989,0,in,ex,6.207540446833563e-13,2.993197543475304e-13,
3160,17992,17994,0,in,ex,6.207540446833563e-13,4.416260200874055e-13,
3160,17992,17996,0,in,ex,6.207540446833563e-13,6.11606508747175e-13,
3160,17994,17988,0,ex,in,4.416260200874055e-13,4.494398956539277e-14,
3160,17994,17989,0,ex,ex,4.416260200874055e-13,2.993197543475304e-13,
3160,17994,17992,0,ex,in,4.416260200874055e-13,6.207540446833563e-13,
3160,17994,17996,0,ex,ex,4.416260200874055e-13,6.11606508747175e-13,
3160,17996,17988,0,ex,in,6.11606508747175e-13,4.494398956539277e-14,
3160,17996,17989,0,ex,ex,6.11606508747175e-13,2.993197543475304e-13,
3160,17996,17992,0,ex,in,6.11606508747175e-13,6.207540446833563e-13,
3160,17996,17994,0,ex,ex,6.11606508747175e-13,4.416260200874055e-13,
3162,18008,18009,0,in,in,1.4368166338053419e-12,1.4249259710313082e-13,
3162,18008,18012,0,in,in,1.4368166338053419e-12,3.716837994343945e-13,
3162,18009,18008,0,in,in,1.4249259710313082e-13,1.4368166338053419e-12,
3162,18009,18012,0,in,in,1.4249259710313082e-13,3.716837994343945e-13,
3162,18012,18008,0,in,in,3.716837994343945e-13,1.4368166338053419e-12,
3162,18012,18009,0,in,in,3.716837994343945e-13,1.4249259710313082e-13,
3164,18014,18016,0,ex,in,1.6624290045906637e-13,5.314372658700342e-13,
3164,18014,18017,0,ex,ex,1.6624290045906637e-13,2.176870654148489e-13,
3164,18014,18018,0,ex,ex,1.6624290045906637e-13,2.6122448979591823e-13,
3164,18014,18019,0,ex,,1.6624290045906637e-13,4.4898614652535024e-29,
3164,18016,18014,0,in,ex,5.314372658700342e-13,1.6624290045906637e-13,
3164,18016,18017,0,in,ex,5.314372658700342e-13,2.176870654148489e-13,
3164,18016,18018,0,in,ex,5.314372658700342e-13,2.6122448979591823e-13,
3164,18016,18019,0,in,,5.314372658700342e-13,4.4898614652535024e-29,
3164,18017,18014,0,ex,ex,2.176870654148489e-13,1.6624290045906637e-13,
3164,18017,18016,0,ex,in,2.176870654148489e-13,5.314372658700342e-13,
3164,18017,18018,0,ex,ex,2.176870654148489e-13,2.6122448979591823e-13,
3164,18017,18019,0,ex,,2.176870654148489e-13,4.4898614652535024e-29,
3164,18018,18014,0,ex,ex,2.6122448979591823e-13,1.6624290045906637e-13,
3164,18018,18016,0,ex,in,2.6122448979591823e-13,5.314372658700342e-13,
3164,18018,18019,0,ex,,2.6122448979591823e-13,4.4898614652535024e-29,
3164,18019,18014,0,,ex,4.4898614652535024e-29,1.6624290045906637e-13,
3164,18019,18016,0,,in,4.4898614652535024e-29,5.314372658700342e-13,
3164,18019,18017,0,,ex,4.4898614652535024e-29,2.176870654148489e-13,
3164,18019,18018,0,,ex,4.4898614652535024e-29,2.6122448979591823e-13,
3165,18020,18021,0,ex,ex,1.3877552517405993e-13,1.1801135434820312e-13,
3165,18020,18022,0,ex,ex,1.3877552517405993e-13,1.0578002973481889e-13,
3165,18020,18023,0,ex,ex,1.3877552517405993e-13,1.1801137323348911e-13,
3165,18021,18020,0,ex,ex,1.1801135434820312e-13,1.3877552517405993e-13,
3165,18021,18022,0,ex,ex,1.1801135434820312e-13,1.0578002973481889e-13,
3165,18021,18023,0,ex,ex,1.1801135434820312e-13,1.1801137323348911e-13,
3165,18022,18020,0,ex,ex,1.0578002973481889e-13,1.3877552517405993e-13,
3165,18022,18021,0,ex,ex,1.0578002973481889e-13,1.1801135434820312e-13,
3165,18022,18023,0,ex,ex,1.0578002973481889e-13,1.1801137323348911e-13,
3165,18023,18020,0,ex,ex,1.1801137323348911e-13,1.3877552517405993e-13,
3165,18023,18021,0,ex,ex,1.1801137323348911e-13,1.1801135434820312e-13,
3165,18023,18022,0,ex,ex,1.1801137323348911e-13,1.0578002973481889e-13,
3166,18025,18026,1,in,in,1.3603969408519952e-14,5.709996027343754e-13,-2.9003041493389393e-05
3166,18025,18027,0,in,in,1.3603969408519952e-14,-1.1566756136267377e-13,
3166,18026,18025,0,in,in,5.709996027343754e-13,1.3603969408519952e-14,
3166,18026,18027,0,in,in,5.709996027343754e-13,-1.1566756136267377e-13,
3166,18027,18025,0,in,in,-1.1566756136267377e-13,1.3603969408519952e-14,
3166,18027,18026,0,in,in,-1.1566756136267377e-13,5.709996027343754e-13,
3168,18037,18039,0,,ex,-1.3232940566324785e-13,1.209115338439609e-13,
3168,18037,18041,0,,ex,-1.3232940566324785e-13,5.241223744850364e-14,
3168,18039,18037,0,ex,,1.209115338439609e-13,-1.3232940566324785e-13,
3168,18039,18041,0,ex,ex,1.209115338439609e-13,5.241223744850364e-14,
3168,18041,18037,0,ex,,5.241223744850364e-14,-1.3232940566324785e-13,
3168,18041,18039,0,ex,ex,5.241223744850364e-14,1.209115338439609e-13,
3171,18051,18052,0,in,mixed,5.464624380125395e-14,6.312925170068023e-13,
3171,18051,18054,1,in,in,5.464624380125395e-14,7.564625850340127e-13,-0.001236050994976093
3171,18051,18055,0,in,in,5.464624380125395e-14,1.0433509486252105e-14,
3171,18051,18056,0,in,in,5.464624380125395e-14,6.823902638224111e-13,
3171,18051,18057,1,in,in,5.464624380125395e-14,1.1235951325964016e-12,-0.00016368966683708263
3171,18051,18058,0,in,mixed,5.464624380125395e-14,6.98412689185892e-14,
3171,18052,18051,0,mixed,in,6.312925170068023e-13,5.464624380125395e-14,
3171,18052,18054,1,mixed,in,6.312925170068023e-13,7.564625850340127e-13,
3171,18052,18055,0,mixed,in,6.312925170068023e-13,1.0433509486252105e-14,
3171,18052,18056,1,mixed,in,6.312925170068023e-13,6.823902638224111e-13,
3171,18052,18057,0,mixed,in,6.312925170068023e-13,1.1235951325964016e-12,
3171,18052,18058,0,mixed,mixed,6.312925170068023e-13,6.98412689185892e-14,
3171,18054,18051,0,in,in,7.564625850340127e-13,5.464624380125395e-14,
3171,18054,18052,0,in,mixed,7.564625850340127e-13,6.312925170068023e-13,
3171,18054,18055,0,in,in,7.564625850340127e-13,1.0433509486252105e-14,
3171,18054,18056,1,in,in,7.564625850340127e-13,6.823902638224111e-13,-0.00015065634063663635
3171,18054,18057,0,in,in,7.564625850340127e-13,1.1235951325964016e-12,
3171,18054,18058,1,in,mixed,7.564625850340127e-13,6.98412689185892e-14,-0.00031638707182307614
3171,18055,18051,0,in,in,1.0433509486252105e-14,5.464624380125395e-14,
3171,18055,18052,0,in,mixed,1.0433509486252105e-14,6.312925170068023e-13,
3171,18055,18054,0,in,in,1.0433509486252105e-14,7.564625850340127e-13,
3171,18055,18056,0,in,in,1.0433509486252105e-14,6.823902638224111e-13,
3171,18055,18057,1,in,in,1.0433509486252105e-14,1.1235951325964016e-12,-0.00041013676146616667
3171,18055,18058,1,in,mixed,1.0433509486252105e-14,6.98412689185892e-14,-0.00012010206060732859
3171,18056,18051,0,in,in,6.823902638224111e-13,5.464624380125395e-14,
3171,18056,18052,0,in,mixed,6.823902638224111e-13,6.312925170068023e-13,
3171,18056,18054,0,in,in,6.823902638224111e-13,7.564625850340127e-13,
3171,18056,18055,0,in,in,6.823902638224111e-13,1.0433509486252105e-14,
3171,18056,18057,0,in,in,6.823902638224111e-13,1.1235951325964016e-12,
3171,18056,18058,0,in,mixed,6.823902638224111e-13,6.98412689185892e-14,
3171,18057,18051,0,in,in,1.1235951325964016e-12,5.464624380125395e-14,
3171,18057,18052,0,in,mixed,1.1235951325964016e-12,6.312925170068023e-13,
3171,18057,18054,0,in,in,1.1235951325964016e-12,7.564625850340127e-13,
3171,18057,18055,0,in,in,1.1235951325964016e-12,1.0433509486252105e-14,
3171,18057,18056,0,in,in,1.1235951325964016e-12,6.823902638224111e-13,
3171,18057,18058,0,in,mixed,1.1235951325964016e-12,6.98412689185892e-14,
3171,18058,18051,0,mixed,in,6.98412689185892e-14,5.464624380125395e-14,
3171,18058,18052,0,mixed,mixed,6.98412689185892e-14,6.312925170068023e-13,
3171,18058,18054,0,mixed,in,6.98412689185892e-14,7.564625850340127e-13,
3171,18058,18055,0,mixed,in,6.98412689185892e-14,1.0433509486252105e-14,
3171,18058,18056,0,mixed,in,6.98412689185892e-14,6.823902638224111e-13,
3171,18058,18057,0,mixed,in,6.98412689185892e-14,1.1235951325964016e-12,
3172,18059,18060,1,in,in,2.2340829607704675e-13,8.52723368437428e-13,-0.0002266730935442053
3172,18059,18061,1,in,in,2.2340829607704675e-13,1.4265919200175117e-12,-0.0002790726657883637
3172,18059,18062,1,in,in,2.2340829607704675e-13,9.843537414965981e-13,-0.00016700569687044483
3172,18059,18063,0,in,in,2.2340829607704675e-13,1.3413542131830134e-13,
3172,18059,18064,0,in,in,2.2340829607704675e-13,3.1152075974509557e-13,
3172,18059,18065,1,in,in,2.2340829607704675e-13,1.3654089997998784e-12,-0.0002414819534281215
3172,18059,18066,0,in,in,2.2340829607704675e-13,5.55373818682827e-13,
3172,18060,18059,1,in,in,8.52723368437428e-13,2.2340829607704675e-13,-0.0008705144470386589
3172,18060,18061,1,in,in,8.52723368437428e-13,1.4265919200175117e-12,-0.0003663080780066841
3172,18060,18062,1,in,in,8.52723368437428e-13,9.843537414965981e-13,
3172,18060,18063,0,in,in,8.52723368437428e-13,1.3413542131830134e-13,
3172,18060,18064,0,in,in,8.52723368437428e-13,3.1152075974509557e-13,
3172,18060,18065,1,in,in,8.52723368437428e-13,1.3654089997998784e-12,-7.800836690713541e-05
3172,18060,18066,0,in,in,8.52723368437428e-13,5.55373818682827e-13,
3172,18061,18059,0,in,in,1.4265919200175117e-12,2.2340829607704675e-13,
3172,18061,18060,1,in,in,1.4265919200175117e-12,8.52723368437428e-13,-0.00014281603593701647
3172,18061,18062,0,in,in,1.4265919200175117e-12,9.843537414965981e-13,
3172,18061,18063,0,in,in,1.4265919200175117e-12,1.3413542131830134e-13,
3172,18061,18064,0,in,in,1.4265919200175117e-12,3.1152075974509557e-13,
3172,18061,18065,1,in,in,1.4265919200175117e-12,1.3654089997998784e-12,-0.0001828930224222984
3172,18061,18066,0,in,in,1.4265919200175117e-12,5.55373818682827e-13,
3172,18062,18059,0,in,in,9.843537414965981e-13,2.2340829607704675e-13,
3172,18062,18060,1,in,in,9.843537414965981e-13,8.52723368437428e-13,-0.0007353275753529277
3172,18062,18061,1,in,in,9.843537414965981e-13,1.4265919200175117e-12,-0.0012240850482395163
3172,18062,18063,0,in,in,9.843537414965981e-13,1.3413542131830134e-13,
3172,18062,18064,0,in,in,9.843537414965981e-13,3.1152075974509557e-13,
3172,18062,18065,1,in,in,9.843537414965981e-13,1.3654089997998784e-12,-0.0005304113873632744
3172,18062,18066,0,in,in,9.843537414965981e-13,5.55373818682827e-13,
3172,18063,18059,0,in,in,1.3413542131830134e-13,2.2340829607704675e-13,
3172,18063,18060,1,in,in,1.3413542131830134e-13,8.52723368437428e-13,-4.499083747061002e-05
3172,18063,18061,1,in,in,1.3413542131830134e-13,1.4265919200175117e-12,-0.0009159014473857042
3172,18063,18062,1,in,in,1.3413542131830134e-13,9.843537414965981e-13,-0.00023212446923662742
3172,18063,18064,0,in,in,1.3413542131830134e-13,3.1152075974509557e-13,
3172,18063,18065,1,in,in,1.3413542131830134e-13,1.3654089997998784e-12,
3172,18063,18066,0,in,in,1.3413542131830134e-13,5.55373818682827e-13,
3172,18064,18059,0,in,in,3.1152075974509557e-13,2.2340829607704675e-13,
3172,18064,18060,0,in,in,3.1152075974509557e-13,8.52723368437428e-13,
3172,18064,18061,0,in,in,3.1152075974509557e-13,1.4265919200175117e-12,
3172,18064,18062,0,in,in,3.1152075974509557e-13,9.843537414965981e-13,
3172,18064,18063,0,in,in,3.1152075974509557e-13,1.3413542131830134e-13,
3172,18064,18065,0,in,in,3.1152075974509557e-13,1.3654089997998784e-12,
3172,18064,18066,0,in,in,3.1152075974509557e-13,5.55373818682827e-13,
3172,18065,18059,0,in,in,1.3654089997998784e-12,2.2340829607704675e-13,
3172,18065,18060,1,in,in,1.3654089997998784e-12,8.52723368437428e-13,-0.00021215148650421468
3172,18065,18061,1,in,in,1.3654089997998784e-12,1.4265919200175117e-12,-0.0002545382159439586
3172,18065,18062,0,in,in,1.3654089997998784e-12,9.843537414965981e-13,
3172,18065,18063,0,in,in,1.3654089997998784e-12,1.3413542131830134e-13,
3172,18065,18064,0,in,in,1.3654089997998784e-12,3.1152075974509557e-13,
3172,18065,18066,0,in,in,1.3654089997998784e-12,5.55373818682827e-13,
3172,18066,18059,0,in,in,5.55373818682827e-13,2.2340829607704675e-13,
3172,18066,18060,0,in,in,5.55373818682827e-13,8.52723368437428e-13,
3172,18066,18061,0,in,in,5.55373818682827e-13,1.4265919200175117e-12,
3172,18066,18062,0,in,in,5.55373818682827e-13,9.843537414965981e-13,
3172,18066,18063,0,in,in,5.55373818682827e-13,1.3413542131830134e-13,
3172,18066,18064,0,in,in,5.55373818682827e-13,3.1152075974509557e-13,
3172,18066,18065,0,in,in,5.55373818682827e-13,1.3654089997998784e-12,
3177,18095,18096,0,in,in,1.2925979802038435e-12,2.7233990453817447e-14,
3177,18095,18097,0,in,in,1.2925979802038435e-12,4.761904954129241e-14,
3177,18095,18098,0,in,in,1.2925979802038435e-12,8.266616325238214e-13,
3177,18095,18099,0,in,in,1.2925979802038435e-12,6.957421550863686e-13,
3177,18095,18100,0,in,in,1.2925979802038435e-12,7.190474543496052e-13,
3177,18096,18095,0,in,in,2.7233990453817447e-14,1.2925979802038435e-12,
3177,18096,18097,0,in,in,2.7233990453817447e-14,4.761904954129241e-14,
3177,18096,18098,0,in,in,2.7233990453817447e-14,8.266616325238214e-13,
3177,18096,18099,0,in,in,2.7233990453817447e-14,6.957421550863686e-13,
3177,18096,18100,0,in,in,2.7233990453817447e-14,7.190474543496052e-13,
3177,18097,18095,0,in,in,4.761904954129241e-14,1.2925979802038435e-12,
3177,18097,18096,0,in,in,4.761904954129241e-14,2.7233990453817447e-14,
3177,18097,18098,0,in,in,4.761904954129241e-14,8.266616325238214e-13,
3177,18097,18099,0,in,in,4.761904954129241e-14,6.957421550863686e-13,
3177,18097,18100,0,in,in,4.761904954129241e-14,7.190474543496052e-13,
3177,18098,18095,0,in,in,8.266616325238214e-13,1.2925979802038435e-12,
3177,18098,18096,0,in,in,8.266616325238214e-13,2.7233990453817447e-14,
3177,18098,18097,0,in,in,8.266616325238214e-13,4.761904954129241e-14,
3177,18098,18099,0,in,in,8.266616325238214e-13,6.957421550863686e-13,
3177,18098,18100,0,in,in,8.266616325238214e-13,7.190474543496052e-13,
3177,18099,18095,0,in,in,6.957421550863686e-13,1.2925979802038435e-12,
3177,18099,18096,0,in,in,6.957421550863686e-13,2.7233990453817447e-14,
3177,18099,18097,0,in,in,6.957421550863686e-13,4.761904954129241e-14,
3177,18099,18098,0,in,in,6.957421550863686e-13,8.266616325238214e-13,
3177,18099,18100,0,in,in,6.957421550863686e-13,7.190474543496052e-13,
3177,18100,18095,0,in,in,7.190474543496052e-13,1.2925979802038435e-12,
3177,18100,18096,0,in,in,7.190474543496052e-13,2.7233990453817447e-14,
3177,18100,18097,0,in,in,7.190474543496052e-13,4.761904954129241e-14,
3177,18100,18098,0,in,in,7.190474543496052e-13,8.266616325238214e-13,
3177,18100,18099,0,in,in,7.190474543496052e-13,6.957421550863686e-13,
3179,18108,18109,0,,in,3.1731955835617683e-13,2.0828657359608568e-13,
3179,18108,18110,0,,in,3.1731955835617683e-13,5.470099882162663e-13,
3179,18109,18108,0,in,,2.0828657359608568e-13,3.1731955835617683e-13,
3179,18109,18110,0,in,in,2.0828657359608568e-13,5.470099882162663e-13,
3179,18110,18108,0,in,,5.470099882162663e-13,3.1731955835617683e-13,
3179,18110,18109,0,in,in,5.470099882162663e-13,2.0828657359608568e-13,
3181,18120,18121,0,in,in,6.245646078145513e-13,1.4312822172097723e-12,
3181,18120,18122,0,in,in,6.245646078145513e-13,5.421348751456536e-13,
3181,18120,18123,0,in,in,6.245646078145513e-13,7.654149825055911e-13,
3181,18121,18120,0,in,in,1.4312822172097723e-12,6.245646078145513e-13,
3181,18121,18122,1,in,in,1.4312822172097723e-12,5.421348751456536e-13,-0.0008445402193151368
3181,18121,18123,1,in,in,1.4312822172097723e-12,7.654149825055911e-13,-0.0006184483818472521
3181,18122,18120,0,in,in,5.421348751456536e-13,6.245646078145513e-13,
3181,18122,18121,1,in,in,5.421348751456536e-13,1.4312822172097723e-12,-0.0015580841150659606
3181,18122,18123,1,in,in,5.421348751456536e-13,7.654149825055911e-13,
3181,18123,18120,0,in,in,7.654149825055911e-13,6.245646078145513e-13,
3181,18123,18121,0,in,in,7.654149825055911e-13,1.4312822172097723e-12,
3181,18123,18122,0,in,in,7.654149825055911e-13,5.421348751456536e-13,
3182,18128,18129,0,in,in,8.312848922315953e-13,2.6655760171939215e-13,
3182,18128,18130,0,in,mixed,8.312848922315953e-13,2.0936924996989248e-14,
3182,18128,18131,0,in,in,8.312848922315953e-13,6.175721818823462e-13,
3182,18128,18132,0,in,in,8.312848922315953e-13,9.87134671278423e-13,
3182,18128,18133,0,in,in,8.312848922315953e-13,1.0238362436593802e-12,
3182,18128,18134,0,in,in,8.312848922315953e-13,9.945168548309524e-13,
3182,18129,18128,0,in,in,2.6655760171939215e-13,8.312848922315953e-13,
3182,18129,18130,0,in,mixed,2.6655760171939215e-13,2.0936924996989248e-14,
3182,18129,18131,0,in,in,2.6655760171939215e-13,6.175721818823462e-13,
3182,18129,18132,0,in,in,2.6655760171939215e-13,9.87134671278423e-13,
3182,18129,18133,0,in,in,2.6655760171939215e-13,1.0238362436593802e-12,
3182,18129,18134,0,in,in,2.6655760171939215e-13,9.945168548309524e-13,
3182,18130,18128,0,mixed,in,2.0936924996989248e-14,8.312848922315953e-13,
3182,18130,18129,0,mixed,in,2.0936924996989248e-14,2.6655760171939215e-13,
3182,18130,18131,1,mixed,in,2.0936924996989248e-14,6.175721818823462e-13,
3182,18130,18132,0,mixed,in,2.0936924996989248e-14,9.87134671278423e-13,
3182,18130,18133,0,mixed,in,2.0936924996989248e-14,1.0238362436593802e-12,
3182,18130,18134,1,mixed,in,2.0936924996989248e-14,9.945168548309524e-13,
3182,18131,18128,0,in,in,6.175721818823462e-13,8.312848922315953e-13,
3182,18131,18129,0,in,in,6.175721818823462e-13,2.6655760171939215e-13,
3182,18131,18130,0,in,mixed,6.175721818823462e-13,2.0936924996989248e-14,
3182,18131,18132,1,in,in,6.175721818823462e-13,9.87134671278423e-13,
3182,18131,18133,0,in,in,6.175721818823462e-13,1.0238362436593802e-12,
3182,18131,18134,0,in,in,6.175721818823462e-13,9.945168548309524e-13,
3182,18132,18128,0,in,in,9.87134671278423e-13,8.312848922315953e-13,
3182,18132,18129,0,in,in,9.87134671278423e-13,2.6655760171939215e-13,
3182,18132,18130,0,in,mixed,9.87134671278423e-13,2.0936924996989248e-14,
3182,18132,18131,1,in,in,9.87134671278423e-13,6.175721818823462e-13,
3182,18132,18133,1,in,in,9.87134671278423e-13,1.0238362436593802e-12,
3182,18132,18134,1,in,in,9.87134671278423e-13,9.945168548309524e-13,
3182,18133,18128,0,in,in,1.0238362436593802e-12,8.312848922315953e-13,
3182,18133,18129,0,in,in,1.0238362436593802e-12,2.6655760171939215e-13,
3182,18133,18130,0,in,mixed,1.0238362436593802e-12,2.0936924996989248e-14,
3182,18133,18131,0,in,in,1.0238362436593802e-12,6.175721818823462e-13,
3182,18133,18132,0,in,in,1.0238362436593802e-12,9.87134671278423e-13,
3182,18133,18134,0,in,in,1.0238362436593802e-12,9.945168548309524e-13,
3182,18134,18128,0,in,in,9.945168548309524e-13,8.312848922315953e-13,
3182,18134,18129,0,in,in,9.945168548309524e-13,2.6655760171939215e-13,
3182,18134,18130,0,in,mixed,9.945168548309524e-13,2.0936924996989248e-14,
3182,18134,18131,0,in,in,9.945168548309524e-13,6.175721818823462e-13,
3182,18134,18132,0,in,in,9.945168548309524e-13,9.87134671278423e-13,
3182,18134,18133,1,in,in,9.945168548309524e-13,1.0238362436593802e-12,
3184,18146,18149,0,in,in,8.752476816528291e-13,5.547795094461814e-13,
3184,18149,18146,0,in,in,5.547795094461814e-13,8.752476816528291e-13,
3185,18150,18151,0,ex,in,1.0153066512963056e-13,1.1233110382906146e-12,
3185,18150,18152,0,ex,in,1.0153066512963056e-13,3.672930221431301e-13,
3185,18150,18153,0,ex,in,1.0153066512963056e-13,9.015997129697296e-13,
3185,18150,18154,1,ex,in,1.0153066512963056e-13,7.940994423350093e-13,0.001784409222604098
3185,18150,18155,0,ex,ex,1.0153066512963056e-13,1.3968252799528333e-13,
3185,18151,18150,0,in,ex,1.1233110382906146e-12,1.0153066512963056e-13,
3185,18151,18152,0,in,in,1.1233110382906146e-12,3.672930221431301e-13,
3185,18151,18153,0,in,in,1.1233110382906146e-12,9.015997129697296e-13,
3185,18151,18154,0,in,in,1.1233110382906146e-12,7.940994423350093e-13,
3185,18151,18155,0,in,ex,1.1233110382906146e-12,1.3968252799528333e-13,
3185,18152,18150,0,in,ex,3.672930221431301e-13,1.0153066512963056e-13,
3185,18152,18151,0,in,in,3.672930221431301e-13,1.1233110382906146e-12,
3185,18152,18153,0,in,in,3.672930221431301e-13,9.015997129697296e-13,
3185,18152,18154,0,in,in,3.672930221431301e-13,7.940994423350093e-13,
3185,18152,18155,0,in,ex,3.672930221431301e-13,1.3968252799528333e-13,
3185,18153,18150,0,in,ex,9.015997129697296e-13,1.0153066512963056e-13,
3185,18153,18151,0,in,in,9.015997129697296e-13,1.1233110382906146e-12,
3185,18153,18152,0,in,in,9.015997129697296e-13,3.672930221431301e-13,
3185,18153,18154,0,in,in,9.015997129697296e-13,7.940994423350093e-13,
3185,18153,18155,0,in,ex,9.015997129697296e-13,1.3968252799528333e-13,
3185,18154,18150,0,in,ex,7.940994423350093e-13,1.0153066512963056e-13,
3185,18154,18151,0,in,in,7.940994423350093e-13,1.1233110382906146e-12,
3185,18154,18152,0,in,in,7.940994423350093e-13,3.672930221431301e-13,
3185,18154,18153,0,in,in,7.940994423350093e-13,9.015997129697296e-13,
3185,18154,18155,0,in,ex,7.940994423350093e-13,1.3968252799528333e-13,
3185,18155,18150,0,ex,ex,1.3968252799528333e-13,1.0153066512963056e-13,
3185,18155,18151,0,ex,in,1.3968252799528333e-13,1.1233110382906146e-12,
3185,18155,18152,0,ex,in,1.3968252799528333e-13,3.672930221431301e-13,
3185,18155,18153,1,ex,in,1.3968252799528333e-13,9.015997129697296e-13,0.0001999457128002853
3185,18155,18154,1,ex,in,1.3968252799528333e-13,7.940994423350093e-13,0.0004171536921186454
3187,18163,18164,0,in,ex,6.530612244897956e-13,1.378684954382602e-13,
3187,18163,18165,0,in,,6.530612244897956e-13,1.519775151409215e-13,
3187,18163,18167,0,in,in,6.530612244897956e-13,4.843537414965982e-13,
3187,18163,18168,0,in,in,6.530612244897956e-13,5.039015770527254e-13,
3187,18164,18163,0,ex,in,1.378684954382602e-13,6.530612244897956e-13,
3187,18164,18165,0,ex,,1.378684954382602e-13,1.519775151409215e-13,
3187,18164,18167,0,ex,in,1.378684954382602e-13,4.843537414965982e-13,
3187,18164,18168,1,ex,in,1.378684954382602e-13,5.039015770527254e-13,0.00030663791865352723
3187,18165,18163,0,,in,1.519775151409215e-13,6.530612244897956e-13,
3187,18165,18164,0,,ex,1.519775151409215e-13,1.378684954382602e-13,
3187,18165,18167,0,,in,1.519775151409215e-13,4.843537414965982e-13,
3187,18165,18168,0,,in,1.519775151409215e-13,5.039015770527254e-13,
